 GRIDCODE,CVIDE,Fa,USs4ginMUNICIPIO (m2)
       22094 ,       13076 ,   4.26214794E-03 ,   207159792.    
       22445 ,       13076 ,   2.76359487E-02 ,   207159792.    
       22446 ,       13076 ,   9.40068588E-02 ,   207159792.    
       22447 ,       13076 ,  0.156505510     ,   207159792.    
       22797 ,       13076 ,   5.46091981E-03 ,   207159792.    
       22798 ,       13076 ,  0.239124492     ,   207159792.    
       22799 ,       13076 ,  0.179725438     ,   207159792.    
       22800 ,       13076 ,  0.118644424     ,   207159792.    
       23150 ,       13076 ,   4.52869125E-02 ,   207159792.    
       23151 ,       13076 ,   8.02571699E-02 ,   207159792.    
       23152 ,       13076 ,   4.90901619E-02 ,   207159792.    
       22809 ,       13077 ,   7.09563866E-02 ,   166192560.    
       22810 ,       13077 ,  0.177946553     ,   166192560.    
       22811 ,       13077 ,   5.45478575E-02 ,   166192560.    
       22812 ,       13077 ,   0.00000000     ,   166192560.    
       23163 ,       13077 ,  0.207892537     ,   166192560.    
       23164 ,       13077 ,  0.324118555     ,   166192560.    
       23165 ,       13077 ,   2.22450718E-02 ,   166192560.    
       23516 ,       13077 ,   1.80960149E-02 ,   166192560.    
       23517 ,       13077 ,  0.123589784     ,   166192560.    
       23518 ,       13077 ,   6.07296824E-04 ,   166192560.    
       25988 ,       13078 ,  0.405519962     ,   32529488.0    
       25989 ,       13078 ,   9.51183308E-03 ,   32529488.0    
       26340 ,       13078 ,   4.63236645E-02 ,   32529488.0    
       26341 ,       13078 ,  0.393541545     ,   32529488.0    
       26342 ,       13078 ,  0.100868694     ,   32529488.0    
       26694 ,       13078 ,   0.00000000     ,   32529488.0    
       26695 ,       13078 ,   4.42342944E-02 ,   32529488.0    
       25630 ,       13079 ,  0.126247257     ,   72377272.0    
       25631 ,       13079 ,  0.197346523     ,   72377272.0    
       25632 ,       13079 ,   5.15683132E-05 ,   72377272.0    
       25983 ,       13079 ,   6.23541065E-02 ,   72377272.0    
       25984 ,       13079 ,  0.545205534     ,   72377272.0    
       25985 ,       13079 ,   5.01656032E-04 ,   72377272.0    
       26337 ,       13079 ,   0.00000000     ,   72377272.0    
       26338 ,       13079 ,   3.93540710E-02 ,   72377272.0    
       26339 ,       13079 ,   2.89393030E-02 ,   72377272.0    
       26339 ,       13080 ,   0.00000000     ,   55567048.0    
       26340 ,       13080 ,   1.88105740E-03 ,   55567048.0    
       26341 ,       13080 ,   0.00000000     ,   55567048.0    
       26692 ,       13080 ,   8.00860450E-02 ,   55567048.0    
       26693 ,       13080 ,  0.918032885     ,   55567048.0    
       26694 ,       13080 ,   0.00000000     ,   55567048.0    
       24925 ,       13081 ,  0.178443655     ,   55656032.0    
       24926 ,       13081 ,   0.00000000     ,   55656032.0    
       24927 ,       13081 ,   0.00000000     ,   55656032.0    
       25277 ,       13081 ,   0.00000000     ,   55656032.0    
       25278 ,       13081 ,   8.98516998E-02 ,   55656032.0    
       25279 ,       13081 ,  0.349937350     ,   55656032.0    
       25280 ,       13081 ,   0.00000000     ,   55656032.0    
       25630 ,       13081 ,   1.06822936E-05 ,   55656032.0    
       25631 ,       13081 ,   8.76130164E-02 ,   55656032.0    
       25632 ,       13081 ,  0.111984871     ,   55656032.0    
       25633 ,       13081 ,  0.133838758     ,   55656032.0    
       25634 ,       13081 ,   4.83199395E-02 ,   55656032.0    
       22098 ,       13082 ,   6.98696170E-03 ,   93675096.0    
       22099 ,       13082 ,   8.25268850E-02 ,   93675096.0    
       22451 ,       13082 ,  0.115868136     ,   93675096.0    
       22452 ,       13082 ,  0.747950077     ,   93675096.0    
       22453 ,       13082 ,   8.58031027E-03 ,   93675096.0    
       22804 ,       13082 ,   1.75280638E-05 ,   93675096.0    
       22805 ,       13082 ,   3.80701087E-02 ,   93675096.0    
       21747 ,       13083 ,   1.95286324E-04 ,   256888576.    
       21748 ,       13083 ,   4.20538411E-02 ,   256888576.    
       21749 ,       13083 ,   3.97760700E-03 ,   256888576.    
       22100 ,       13083 ,   9.06351879E-02 ,   256888576.    
       22101 ,       13083 ,  0.286829025     ,   256888576.    
       22102 ,       13083 ,  0.179539159     ,   256888576.    
       22103 ,       13083 ,   9.64043569E-03 ,   256888576.    
       22452 ,       13083 ,   1.28392419E-02 ,   256888576.    
       22453 ,       13083 ,  0.160916775     ,   256888576.    
       22454 ,       13083 ,  0.124750867     ,   256888576.    
       22455 ,       13083 ,   7.20828995E-02 ,   256888576.    
       22805 ,       13083 ,   1.14537412E-02 ,   256888576.    
       22806 ,       13083 ,   5.08594792E-03 ,   256888576.    
       24916 ,       13084 ,   0.00000000     ,   34714312.0    
       24917 ,       13084 ,   1.16728328E-03 ,   34714312.0    
       24918 ,       13084 ,   0.00000000     ,   34714312.0    
       25268 ,       13084 ,   0.00000000     ,   34714312.0    
       25269 ,       13084 ,   0.00000000     ,   34714312.0    
       25270 ,       13084 ,   0.00000000     ,   34714312.0    
       25271 ,       13084 ,   0.00000000     ,   34714312.0    
       25621 ,       13084 ,   0.00000000     ,   34714312.0    
       25622 ,       13084 ,  0.804357111     ,   34714312.0    
       25623 ,       13084 ,   2.62039658E-02 ,   34714312.0    
       25624 ,       13084 ,   0.00000000     ,   34714312.0    
       25974 ,       13084 ,   0.00000000     ,   34714312.0    
       25975 ,       13084 ,  0.168271676     ,   34714312.0    
       25976 ,       13084 ,   0.00000000     ,   34714312.0    
       25977 ,       13084 ,   0.00000000     ,   34714312.0    
       25978 ,       13084 ,   0.00000000     ,   34714312.0    
       26328 ,       13084 ,   0.00000000     ,   34714312.0    
       26329 ,       13084 ,   0.00000000     ,   34714312.0    
       26330 ,       13084 ,   0.00000000     ,   34714312.0    
       26331 ,       13084 ,   0.00000000     ,   34714312.0    
       26683 ,       13084 ,   0.00000000     ,   34714312.0    
       26684 ,       13084 ,   0.00000000     ,   34714312.0    
       25228 ,       14001 ,   7.22922990E-03 ,   277620160.    
       25229 ,       14001 ,   5.67082614E-02 ,   277620160.    
       25230 ,       14001 ,   1.03451461E-02 ,   277620160.    
       25580 ,       14001 ,   9.04672255E-04 ,   277620160.    
       25581 ,       14001 ,  0.229508191     ,   277620160.    
       25582 ,       14001 ,  0.246845275     ,   277620160.    
       25583 ,       14001 ,  0.131449640     ,   277620160.    
       25934 ,       14001 ,   2.99854428E-02 ,   277620160.    
       25935 ,       14001 ,  0.189014062     ,   277620160.    
       25936 ,       14001 ,   9.80100632E-02 ,   277620160.    
       26288 ,       14001 ,   0.00000000     ,   277620160.    
       26289 ,       14001 ,   0.00000000     ,   277620160.    
       23809 ,       14002 ,  0.139855444     ,   103720728.    
       23810 ,       14002 ,   0.00000000     ,   103720728.    
       24161 ,       14002 ,  0.147811562     ,   103720728.    
       24162 ,       14002 ,  0.521838129     ,   103720728.    
       24163 ,       14002 ,   1.29003618E-02 ,   103720728.    
       24514 ,       14002 ,  0.148986876     ,   103720728.    
       24515 ,       14002 ,   2.86076423E-02 ,   103720728.    
       24863 ,       14003 ,   0.00000000     ,   118933312.    
       24864 ,       14003 ,   0.00000000     ,   118933312.    
       25216 ,       14003 ,  0.130186215     ,   118933312.    
       25217 ,       14003 ,  0.380851358     ,   118933312.    
       25218 ,       14003 ,   1.37911038E-02 ,   118933312.    
       25569 ,       14003 ,   9.98002887E-02 ,   118933312.    
       25570 ,       14003 ,  0.273579359     ,   118933312.    
       25571 ,       14003 ,  0.101791702     ,   118933312.    
       25572 ,       14003 ,   0.00000000     ,   118933312.    
       25923 ,       14003 ,   0.00000000     ,   118933312.    
       25924 ,       14003 ,   0.00000000     ,   118933312.    
       25925 ,       14003 ,   0.00000000     ,   118933312.    
       22043 ,       14004 ,   9.01346747E-03 ,   47139956.0    
       22044 ,       14004 ,  0.109439358     ,   47139956.0    
       22396 ,       14004 ,   2.72923149E-02 ,   47139956.0    
       22397 ,       14004 ,  0.852039337     ,   47139956.0    
       22398 ,       14004 ,   0.00000000     ,   47139956.0    
       22749 ,       14004 ,   0.00000000     ,   47139956.0    
       22750 ,       14004 ,   2.21558358E-03 ,   47139956.0    
       25572 ,       14005 ,   2.37576123E-02 ,   115873296.    
       25573 ,       14005 ,   1.43716233E-02 ,   115873296.    
       25925 ,       14005 ,  0.297551721     ,   115873296.    
       25926 ,       14005 ,  0.376156956     ,   115873296.    
       25927 ,       14005 ,   2.27064104E-03 ,   115873296.    
       26278 ,       14005 ,  0.169918269     ,   115873296.    
       26279 ,       14005 ,  0.115413517     ,   115873296.    
       26280 ,       14005 ,   5.59625973E-04 ,   115873296.    
       24156 ,       14006 ,   1.69722773E-02 ,   436637888.    
       24157 ,       14006 ,   6.84671476E-02 ,   436637888.    
       24507 ,       14006 ,   0.00000000     ,   436637888.    
       24508 ,       14006 ,   0.00000000     ,   436637888.    
       24509 ,       14006 ,   9.31893811E-02 ,   436637888.    
       24510 ,       14006 ,  0.179931983     ,   436637888.    
       24511 ,       14006 ,   9.82956737E-02 ,   436637888.    
       24512 ,       14006 ,   2.07400415E-03 ,   436637888.    
       24860 ,       14006 ,   6.48255413E-03 ,   436637888.    
       24861 ,       14006 ,   8.63204226E-02 ,   436637888.    
       24862 ,       14006 ,  0.125985950     ,   436637888.    
       24863 ,       14006 ,  0.144844100     ,   436637888.    
       24864 ,       14006 ,  0.113435015     ,   436637888.    
       24865 ,       14006 ,   3.25896256E-02 ,   436637888.    
       25213 ,       14006 ,   2.53575435E-03 ,   436637888.    
       25214 ,       14006 ,   2.58161686E-03 ,   436637888.    
       25215 ,       14006 ,   1.38619514E-02 ,   436637888.    
       25216 ,       14006 ,   4.93703643E-03 ,   436637888.    
       25217 ,       14006 ,   7.49548431E-03 ,   436637888.    
       25218 ,       14006 ,   0.00000000     ,   436637888.    
       25569 ,       14007 ,  0.175857604     ,   139853920.    
       25570 ,       14007 ,  0.155812085     ,   139853920.    
       25922 ,       14007 ,  0.411431164     ,   139853920.    
       25923 ,       14007 ,  0.107535601     ,   139853920.    
       26274 ,       14007 ,   9.04579554E-03 ,   139853920.    
       26275 ,       14007 ,  0.140317753     ,   139853920.    
       24881 ,       14008 ,   9.21468809E-03 ,   422131904.    
       24882 ,       14008 ,   5.31843565E-02 ,   422131904.    
       24883 ,       14008 ,   2.48699002E-02 ,   422131904.    
       25233 ,       14008 ,   3.72521603E-03 ,   422131904.    
       25234 ,       14008 ,   6.85235411E-02 ,   422131904.    
       25235 ,       14008 ,  0.173161253     ,   422131904.    
       25236 ,       14008 ,  0.175938994     ,   422131904.    
       25237 ,       14008 ,   1.18638873E-02 ,   422131904.    
       25587 ,       14008 ,   3.82283367E-02 ,   422131904.    
       25588 ,       14008 ,   7.98540637E-02 ,   422131904.    
       25589 ,       14008 ,  0.117480315     ,   422131904.    
       25590 ,       14008 ,   4.06012535E-02 ,   422131904.    
       25591 ,       14008 ,   0.00000000     ,   422131904.    
       25940 ,       14008 ,   1.11089339E-02 ,   422131904.    
       25941 ,       14008 ,   7.39500895E-02 ,   422131904.    
       25942 ,       14008 ,   2.40858514E-02 ,   422131904.    
       25943 ,       14008 ,   5.43339476E-02 ,   422131904.    
       25944 ,       14008 ,   3.98753807E-02 ,   422131904.    
       25945 ,       14008 ,   0.00000000     ,   422131904.    
       26293 ,       14008 ,   0.00000000     ,   422131904.    
       26294 ,       14008 ,   0.00000000     ,   422131904.    
       26295 ,       14008 ,   0.00000000     ,   422131904.    
       26296 ,       14008 ,   0.00000000     ,   422131904.    
       26297 ,       14008 ,   0.00000000     ,   422131904.    
       26298 ,       14008 ,   0.00000000     ,   422131904.    
       25221 ,       14009 ,   0.00000000     ,   70988344.0    
       25572 ,       14009 ,   1.57964975E-02 ,   70988344.0    
       25573 ,       14009 ,  0.546556890     ,   70988344.0    
       25574 ,       14009 ,  0.192823619     ,   70988344.0    
       25926 ,       14009 ,  0.244822979     ,   70988344.0    
       25927 ,       14009 ,   0.00000000     ,   70988344.0    
       22748 ,       14010 ,   7.25077242E-02 ,   83795168.0    
       22749 ,       14010 ,  0.109233268     ,   83795168.0    
       22750 ,       14010 ,   0.00000000     ,   83795168.0    
       23100 ,       14010 ,   4.19676304E-02 ,   83795168.0    
       23101 ,       14010 ,  0.306604981     ,   83795168.0    
       23102 ,       14010 ,  0.116211571     ,   83795168.0    
       23103 ,       14010 ,   0.00000000     ,   83795168.0    
       23453 ,       14010 ,  0.114505537     ,   83795168.0    
       23454 ,       14010 ,  0.229160994     ,   83795168.0    
       23455 ,       14010 ,   9.80825536E-03 ,   83795168.0    
       23806 ,       14010 ,   0.00000000     ,   83795168.0    
       23095 ,       14011 ,   0.00000000     ,   75622240.0    
       23447 ,       14011 ,   5.42920362E-03 ,   75622240.0    
       23448 ,       14011 ,  0.287804782     ,   75622240.0    
       23449 ,       14011 ,  0.133411974     ,   75622240.0    
       23800 ,       14011 ,   2.01874995E-04 ,   75622240.0    
       23801 ,       14011 ,  0.321553499     ,   75622240.0    
       23802 ,       14011 ,   6.68146610E-02 ,   75622240.0    
       24153 ,       14011 ,   0.00000000     ,   75622240.0    
       24154 ,       14011 ,   3.97872888E-02 ,   75622240.0    
       24155 ,       14011 ,  0.144996673     ,   75622240.0    
       23090 ,       14012 ,   0.00000000     ,   128244744.    
       23091 ,       14012 ,   0.00000000     ,   128244744.    
       23443 ,       14012 ,   0.00000000     ,   128244744.    
