 GRIDCODE,CVIDE,Fv,USs4ginMUNICIPIO (m2)
       12567 ,       12002 ,   7.05509856E-02 ,   702629696.    
       12568 ,       12002 ,  0.115191817     ,   702629696.    
       12569 ,       12002 ,  0.109895587     ,   702629696.    
       12570 ,       12002 ,   1.19141052E-02 ,   702629696.    
       12919 ,       12002 ,   5.71570508E-02 ,   702629696.    
       12920 ,       12002 ,   7.34940916E-02 ,   702629696.    
       12921 ,       12002 ,  0.104223959     ,   702629696.    
       12922 ,       12002 ,   1.41733624E-02 ,   702629696.    
       13272 ,       12002 ,   5.75493015E-02 ,   702629696.    
       13273 ,       12002 ,   9.35125202E-02 ,   702629696.    
       13274 ,       12002 ,   5.52918315E-02 ,   702629696.    
       13275 ,       12002 ,   7.73230393E-04 ,   702629696.    
       13625 ,       12002 ,   1.68550669E-05 ,   702629696.    
       13626 ,       12002 ,   1.20650847E-02 ,   702629696.    
       11842 ,       12003 ,   4.74572601E-03 ,   1.74947469E+09
       11843 ,       12003 ,   4.78768768E-03 ,   1.74947469E+09
       12192 ,       12003 ,   1.27953041E-04 ,   1.74947469E+09
       12193 ,       12003 ,   1.47543503E-02 ,   1.74947469E+09
       12194 ,       12003 ,   1.80160031E-02 ,   1.74947469E+09
       12195 ,       12003 ,   3.98158692E-02 ,   1.74947469E+09
       12196 ,       12003 ,   3.44323441E-02 ,   1.74947469E+09
       12545 ,       12003 ,   2.31056400E-02 ,   1.74947469E+09
       12546 ,       12003 ,   4.62996140E-02 ,   1.74947469E+09
       12547 ,       12003 ,   4.62996140E-02 ,   1.74947469E+09
       12548 ,       12003 ,   4.62996140E-02 ,   1.74947469E+09
       12549 ,       12003 ,   2.30737925E-02 ,   1.74947469E+09
       12898 ,       12003 ,   2.01607924E-02 ,   1.74947469E+09
       12899 ,       12003 ,   4.62996140E-02 ,   1.74947469E+09
       12900 ,       12003 ,   4.62996140E-02 ,   1.74947469E+09
       12901 ,       12003 ,   4.62996140E-02 ,   1.74947469E+09
       12902 ,       12003 ,   1.27709284E-02 ,   1.74947469E+09
       13251 ,       12003 ,   4.77410416E-04 ,   1.74947469E+09
       13252 ,       12003 ,   2.40007360E-02 ,   1.74947469E+09
       13253 ,       12003 ,   4.62996140E-02 ,   1.74947469E+09
       13254 ,       12003 ,   4.62996140E-02 ,   1.74947469E+09
       13255 ,       12003 ,   2.31928173E-02 ,   1.74947469E+09
       13605 ,       12003 ,   2.44446984E-03 ,   1.74947469E+09
       13606 ,       12003 ,   4.62886728E-02 ,   1.74947469E+09
       13607 ,       12003 ,   4.62996140E-02 ,   1.74947469E+09
       13608 ,       12003 ,   3.95445153E-02 ,   1.74947469E+09
       13609 ,       12003 ,   4.40237764E-03 ,   1.74947469E+09
       13959 ,       12003 ,   4.49730046E-02 ,   1.74947469E+09
       13960 ,       12003 ,   4.55475412E-02 ,   1.74947469E+09
       13961 ,       12003 ,   3.78428809E-02 ,   1.74947469E+09
       13962 ,       12003 ,   1.83124132E-02 ,   1.74947469E+09
       14311 ,       12003 ,   8.58194689E-05 ,   1.74947469E+09
       14312 ,       12003 ,   1.31658604E-02 ,   1.74947469E+09
       14313 ,       12003 ,   3.65588926E-02 ,   1.74947469E+09
       14314 ,       12003 ,   1.33389346E-02 ,   1.74947469E+09
       14315 ,       12003 ,   3.49076418E-03 ,   1.74947469E+09
       14316 ,       12003 ,   0.00000000     ,   1.74947469E+09
       14665 ,       12003 ,   0.00000000     ,   1.74947469E+09
       14666 ,       12003 ,   4.69516357E-03 ,   1.74947469E+09
       14667 ,       12003 ,   1.41744800E-02 ,   1.74947469E+09
       14668 ,       12003 ,   8.02701432E-03 ,   1.74947469E+09
       14669 ,       12003 ,   6.94860565E-03 ,   1.74947469E+09
       15018 ,       12003 ,   0.00000000     ,   1.74947469E+09
       15019 ,       12003 ,   0.00000000     ,   1.74947469E+09
       10457 ,       12004 ,   4.11092080E-02 ,   465916352.    
       10458 ,       12004 ,   8.17004368E-02 ,   465916352.    
       10808 ,       12004 ,   5.90680109E-04 ,   465916352.    
       10809 ,       12004 ,   6.98056743E-02 ,   465916352.    
       10810 ,       12004 ,   7.98229501E-02 ,   465916352.    
       10811 ,       12004 ,   6.32412266E-03 ,   465916352.    
       11161 ,       12004 ,   5.50272278E-02 ,   465916352.    
       11162 ,       12004 ,  0.173850954     ,   465916352.    
       11163 ,       12004 ,  0.108612284     ,   465916352.    
       11514 ,       12004 ,   4.44803014E-02 ,   465916352.    
       11515 ,       12004 ,  0.173850954     ,   465916352.    
       11516 ,       12004 ,   4.23930585E-02 ,   465916352.    
       11867 ,       12004 ,   2.76246406E-02 ,   465916352.    
       11868 ,       12004 ,   7.67841861E-02 ,   465916352.    
       11869 ,       12004 ,   1.80233177E-02 ,   465916352.    
       11867 ,       12005 ,   2.18582395E-02 ,   74332704.0    
       12219 ,       12005 ,  0.194266915     ,   74332704.0    
       12220 ,       12005 ,  0.447284192     ,   74332704.0    
       12572 ,       12005 ,   8.11446533E-02 ,   74332704.0    
       12573 ,       12005 ,  0.255445987     ,   74332704.0    
       13613 ,       12006 ,   2.25090068E-02 ,   549418496.    
       13614 ,       12006 ,   7.39532113E-02 ,   549418496.    
       13615 ,       12006 ,   4.98280302E-02 ,   549418496.    
       13966 ,       12006 ,  0.102363385     ,   549418496.    
       13967 ,       12006 ,  0.133740619     ,   549418496.    
       13968 ,       12006 ,   8.46465528E-02 ,   549418496.    
       14319 ,       12006 ,  0.103210576     ,   549418496.    
       14320 ,       12006 ,  0.134641618     ,   549418496.    
       14321 ,       12006 ,  0.136592925     ,   549418496.    
       14322 ,       12006 ,   1.17037562E-03 ,   549418496.    
       14672 ,       12006 ,   5.11151850E-02 ,   549418496.    
       14673 ,       12006 ,   5.69134653E-02 ,   549418496.    
       14674 ,       12006 ,   4.84083369E-02 ,   549418496.    
       14675 ,       12006 ,   9.06694389E-04 ,   549418496.    
       13964 ,       12007 ,   6.41280692E-03 ,   628508416.    
       13965 ,       12007 ,   1.35778892E-03 ,   628508416.    
       14316 ,       12007 ,   1.62127486E-03 ,   628508416.    
       14317 ,       12007 ,   9.08703282E-02 ,   628508416.    
       14318 ,       12007 ,   9.73301008E-02 ,   628508416.    
       14319 ,       12007 ,   3.66892926E-02 ,   628508416.    
       14669 ,       12007 ,   3.68185267E-02 ,   628508416.    
       14670 ,       12007 ,  0.105511017     ,   628508416.    
       14671 ,       12007 ,  0.128876552     ,   628508416.    
       14672 ,       12007 ,   4.66242842E-02 ,   628508416.    
       15022 ,       12007 ,   5.73487312E-04 ,   628508416.    
       15023 ,       12007 ,  0.113175713     ,   628508416.    
       15024 ,       12007 ,  0.128876552     ,   628508416.    
       15025 ,       12007 ,   5.64978272E-02 ,   628508416.    
       15375 ,       12007 ,   7.96989165E-03 ,   628508416.    
       15376 ,       12007 ,   6.02914877E-02 ,   628508416.    
       15377 ,       12007 ,   6.17953166E-02 ,   628508416.    
       15378 ,       12007 ,   1.85618643E-02 ,   628508416.    
       15729 ,       12007 ,   1.45892191E-04 ,   628508416.    
       15730 ,       12007 ,   0.00000000     ,   628508416.    
       13976 ,       12008 ,   2.46416256E-02 ,   504377792.    
       13977 ,       12008 ,   8.88539627E-02 ,   504377792.    
       13979 ,       12008 ,   1.72074288E-02 ,   504377792.    
       13980 ,       12008 ,   7.46087244E-06 ,   504377792.    
       14329 ,       12008 ,   5.55209219E-02 ,   504377792.    
       14330 ,       12008 ,   9.86101702E-02 ,   504377792.    
       14331 ,       12008 ,   8.17940608E-02 ,   504377792.    
       14332 ,       12008 ,  0.122015819     ,   504377792.    
       14333 ,       12008 ,   6.92987666E-02 ,   504377792.    
       14682 ,       12008 ,   2.04135086E-02 ,   504377792.    
       14683 ,       12008 ,  0.120288134     ,   504377792.    
       14684 ,       12008 ,  0.160555676     ,   504377792.    
       14685 ,       12008 ,   8.23349133E-02 ,   504377792.    
       14686 ,       12008 ,   2.27603633E-02 ,   504377792.    
       15036 ,       12008 ,   4.71118046E-03 ,   504377792.    
       15037 ,       12008 ,   2.82723587E-02 ,   504377792.    
       15038 ,       12008 ,   2.71363137E-03 ,   504377792.    
       10453 ,       12009 ,  0.111075595     ,   146640128.    
       10454 ,       12009 ,  0.237905577     ,   146640128.    
       10806 ,       12009 ,  0.112842761     ,   146640128.    
       10807 ,       12009 ,  0.486234695     ,   146640128.    
       10808 ,       12009 ,   1.99826527E-02 ,   146640128.    
       11159 ,       12009 ,   1.00601781E-02 ,   146640128.    
       11160 ,       12009 ,   1.99222825E-02 ,   146640128.    
       11161 ,       12009 ,   1.97628397E-03 ,   146640128.    
       10802 ,       12010 ,   4.94035631E-02 ,   498581824.    
       10803 ,       12010 ,   2.58039050E-02 ,   498581824.    
       11155 ,       12010 ,   2.25081388E-02 ,   498581824.    
       11156 ,       12010 ,  0.131201416     ,   498581824.    
       11157 ,       12010 ,   1.51860863E-02 ,   498581824.    
       11509 ,       12010 ,   8.25570226E-02 ,   498581824.    
       11510 ,       12010 ,   6.53904229E-02 ,   498581824.    
       11861 ,       12010 ,   4.39903028E-02 ,   498581824.    
       11862 ,       12010 ,  0.132491454     ,   498581824.    
       11863 ,       12010 ,   7.03844428E-02 ,   498581824.    
       12213 ,       12010 ,   6.76543191E-02 ,   498581824.    
       12214 ,       12010 ,  0.111831687     ,   498581824.    
       12215 ,       12010 ,   6.82564452E-02 ,   498581824.    
       12216 ,       12010 ,  0.108695388     ,   498581824.    
       12217 ,       12010 ,   4.64543747E-03 ,   498581824.    
        9726 ,       12011 ,   0.00000000     ,   1.02807098E+09
        9727 ,       12011 ,   2.69315671E-02 ,   1.02807098E+09
        9728 ,       12011 ,   5.08695724E-04 ,   1.02807098E+09
       10078 ,       12011 ,   0.00000000     ,   1.02807098E+09
       10079 ,       12011 ,   2.09725760E-02 ,   1.02807098E+09
       10080 ,       12011 ,   6.97036460E-02 ,   1.02807098E+09
       10081 ,       12011 ,   2.04054136E-02 ,   1.02807098E+09
       10431 ,       12011 ,   1.37155326E-02 ,   1.02807098E+09
       10432 ,       12011 ,   1.70479696E-02 ,   1.02807098E+09
       10433 ,       12011 ,   4.53029089E-02 ,   1.02807098E+09
       10434 ,       12011 ,   4.98629101E-02 ,   1.02807098E+09
       10435 ,       12011 ,   3.28075403E-04 ,   1.02807098E+09
       10784 ,       12011 ,   2.04614494E-02 ,   1.02807098E+09
       10785 ,       12011 ,   7.24510988E-03 ,   1.02807098E+09
       10786 ,       12011 ,   5.89191020E-02 ,   1.02807098E+09
       10787 ,       12011 ,   7.18462095E-02 ,   1.02807098E+09
       10788 ,       12011 ,   3.64658497E-02 ,   1.02807098E+09
       10789 ,       12011 ,   2.01344909E-03 ,   1.02807098E+09
       11137 ,       12011 ,   1.07109305E-02 ,   1.02807098E+09
       11138 ,       12011 ,   7.61332437E-02 ,   1.02807098E+09
       11139 ,       12011 ,   6.07293434E-02 ,   1.02807098E+09
       11140 ,       12011 ,   4.94754650E-02 ,   1.02807098E+09
       11141 ,       12011 ,   6.60708398E-02 ,   1.02807098E+09
       11142 ,       12011 ,   2.37164483E-03 ,   1.02807098E+09
       11490 ,       12011 ,   1.44975819E-02 ,   1.02807098E+09
       11491 ,       12011 ,   6.61488548E-02 ,   1.02807098E+09
       11492 ,       12011 ,   6.07277118E-02 ,   1.02807098E+09
       11493 ,       12011 ,   5.81427515E-02 ,   1.02807098E+09
       11494 ,       12011 ,   3.32910642E-02 ,   1.02807098E+09
       11843 ,       12011 ,   3.92163731E-03 ,   1.02807098E+09
       11844 ,       12011 ,   2.88932137E-02 ,   1.02807098E+09
       11845 ,       12011 ,   7.15526659E-03 ,   1.02807098E+09
        8330 ,       12012 ,   2.61317997E-04 ,   771094080.    
        8682 ,       12012 ,   3.39374505E-02 ,   771094080.    
        8683 ,       12012 ,   8.75881314E-02 ,   771094080.    
        8684 ,       12012 ,   6.52212277E-02 ,   771094080.    
        8685 ,       12012 ,   1.62241571E-02 ,   771094080.    
        9035 ,       12012 ,   1.89880766E-02 ,   771094080.    
        9036 ,       12012 ,   6.23506680E-02 ,   771094080.    
        9037 ,       12012 ,   9.77196544E-02 ,   771094080.    
        9038 ,       12012 ,   8.77105445E-02 ,   771094080.    
        9039 ,       12012 ,   5.01067145E-03 ,   771094080.    
        9388 ,       12012 ,   7.84274132E-04 ,   771094080.    
        9389 ,       12012 ,   1.73773766E-02 ,   771094080.    
        9390 ,       12012 ,  0.102424338     ,   771094080.    
        9391 ,       12012 ,   5.81476428E-02 ,   771094080.    
        9392 ,       12012 ,   4.82459523E-04 ,   771094080.    
        9740 ,       12012 ,   3.49428095E-02 ,   771094080.    
        9741 ,       12012 ,   6.11119159E-02 ,   771094080.    
        9742 ,       12012 ,   7.39960149E-02 ,   771094080.    
        9743 ,       12012 ,   5.78953065E-02 ,   771094080.    
        9744 ,       12012 ,   2.29592930E-04 ,   771094080.    
       10093 ,       12012 ,   4.76512015E-02 ,   771094080.    
       10094 ,       12012 ,   5.47076836E-02 ,   771094080.    
       10095 ,       12012 ,   1.50219910E-02 ,   771094080.    
       10096 ,       12012 ,   2.15464403E-04 ,   771094080.    
        7277 ,       12013 ,   0.00000000     ,   264313552.    
        7629 ,       12013 ,   0.00000000     ,   264313552.    
        7630 ,       12013 ,   4.51550167E-03 ,   264313552.    
        7631 ,       12013 ,   9.12421383E-03 ,   264313552.    
        7982 ,       12013 ,   1.51625760E-02 ,   264313552.    
        7983 ,       12013 ,  0.230642319     ,   264313552.    
        7984 ,       12013 ,   2.90818382E-02 ,   264313552.    
        8335 ,       12013 ,  0.112527989     ,   264313552.    
        8336 ,       12013 ,  0.253253639     ,   264313552.    
        8337 ,       12013 ,  0.150866732     ,   264313552.    
        8688 ,       12013 ,   1.94649920E-02 ,   264313552.    
        8689 ,       12013 ,  0.127990469     ,   264313552.    
        8690 ,       12013 ,   4.73696887E-02 ,   264313552.    
        9374 ,       12014 ,  0.104847848     ,   39475516.0    
        9375 ,       12014 ,   9.92491692E-02 ,   39475516.0    
        9376 ,       12014 ,   0.00000000     ,   39475516.0    
        9724 ,       12014 ,   1.25879108E-03 ,   39475516.0    
        9725 ,       12014 ,   2.43265275E-03 ,   39475516.0    
        9726 ,       12014 ,  0.545501351     ,   39475516.0    
        9727 ,       12014 ,  0.147975892     ,   39475516.0    
        9728 ,       12014 ,   8.92361160E-04 ,   39475516.0    
       10077 ,       12014 ,   3.87522355E-02 ,   39475516.0    
       10078 ,       12014 ,   0.00000000     ,   39475516.0    
       10079 ,       12014 ,   5.90897016E-02 ,   39475516.0    
       10080 ,       12014 ,   0.00000000     ,   39475516.0    
       15384 ,       12015 ,   1.33272051E-03 ,   241066224.    
       15385 ,       12015 ,   5.31162247E-02 ,   241066224.    
       15386 ,       12015 ,   4.73210700E-02 ,   241066224.    
       15737 ,       12015 ,   2.04039621E-03 ,   241066224.    
       15738 ,       12015 ,  0.209783003     ,   241066224.    
       15739 ,       12015 ,  0.279514670     ,   241066224.    
       15740 ,       12015 ,  0.144371197     ,   241066224.    
       16091 ,       12015 ,  0.111629419     ,   241066224.    
       16092 ,       12015 ,  0.149155870     ,   241066224.    
       16093 ,       12015 ,   4.14334412E-04 ,   241066224.    
       16444 ,       12015 ,   1.32109877E-03 ,   241066224.    
       13595 ,       12016 ,   5.86020527E-03 ,   2.48155853E+09
       13596 ,       12016 ,   1.06545463E-02 ,   2.48155853E+09
