GRIDCODE,CVE_ENT&CVE_MUN,Fa,USs4ginMUNICIPIO (m2)
39356,32051,0.003684344,1441707595
39356,32051,0.002564732,1441707595
39356,32051,4.62031E-05,1441707595
39368,32026,0.010172646,143448248.7
39368,24006,0.001755808,232036363.5
39371,24044,0.065946907,143886528.9
39372,24044,0.005025536,143886528.9
39372,24044,0.015390871,143886528.9
39373,24044,0.053407752,143886528.9
39373,24007,0.004286964,427064492
39374,24007,0.073854279,427064492
39375,24007,4.86679E-05,427064492
39375,24007,0.090719367,427064492
39376,19014,0.000918297,399612655.7
39378,19014,0.002484753,399612655.7
39379,19014,0.017958073,399612655.7
39380,19014,0.076229932,399612655.7
39381,19014,0.003375198,399612655.7
39384,19024,0.037241565,14332625.07
39385,19024,0.00090455,14332625.07
39385,19024,0.359399665,14332625.07
39390,28041,0.069825545,262577240.1
39390,28041,0.001867884,262577240.1
39390,28041,0.033154664,262577240.1
39390,28013,0.006352365,501388613.9
39390,28013,7.58378E-05,501388613.9
39391,28041,0.169670841,262577240.1
39391,28041,0.041485261,262577240.1
39391,28013,0.010148179,501388613.9
39391,28013,8.95583E-05,501388613.9
39392,28041,0.004437365,262577240.1
39392,28041,0.015120581,262577240.1
39392,28013,0.076896169,501388613.9
39392,28013,0.008478979,501388613.9
39392,28013,0.054107724,501388613.9
39392,28013,0.000264212,501388613.9
39393,28013,0.03656318,501388613.9
39393,28013,0.089031896,501388613.9
39393,28013,0.017896679,501388613.9
39393,28013,0.014061273,501388613.9
39394,28013,0.111890498,501388613.9
39394,28030,0.013222658,345377834.6
39395,28013,0.00570523,501388613.9
39395,28030,0.133559003,345377834.6
39396,28030,0.017134581,345377834.6
39399,28001,0.011591847,575445876
39400,28001,0.118781168,575445876
39400,28037,0.00036886,310696160.9
39401,28001,0.024621333,575445876
39401,28001,7.1887E-05,575445876
39401,28037,1.80225E-06,310696160.9
39402,28001,0.000101109,575445876
39402,28037,0.150954681,310696160.9
39403,28037,0.041717613,310696160.9
39619,03003,0.139162472,190097853.7
39620,03003,0.002975327,190097853.7
39656,25008,0.013059231,800984968
39657,25008,0.091787127,800984968
39658,25008,0.000494207,800984968
39658,25008,0.030536583,800984968
39658,25008,0.015530217,800984968
39658,25008,0.002785443,800984968
39659,25016,0.001554331,569527708.4
39659,25008,0.003942598,800984968
39659,25008,0.02378152,800984968
39659,25008,0.005929863,800984968
39659,25008,0.004939542,800984968
39660,25016,0.002023817,569527708.4
39660,25016,0.043784838,569527708.4
39660,25008,0.009973091,800984968
39661,25016,0.003486188,569527708.4
39661,25016,0.072794351,569527708.4
39662,25016,0.012209961,569527708.4
39662,25016,0.012257618,569527708.4
39663,25016,0.070366816,569527708.4
39664,25016,0.001540256,569527708.4
39674,10005,0.012927657,924874039.9
39680,10005,0.004128356,924874039.9
39681,10005,0.001305949,924874039.9
39681,10005,0.034978768,924874039.9
39682,10005,0.03727322,924874039.9
39683,10005,0.064559625,924874039.9
39684,10005,0.07116661,924874039.9
39685,10005,0.030029173,924874039.9
39685,10005,0.004075895,924874039.9
39685,10005,0.00861157,924874039.9
39686,10005,0.012282456,924874039.9
39686,10005,9.82424E-05,924874039.9
39686,10005,0.016388109,924874039.9
39686,10005,0.000663315,924874039.9
39687,10016,0.096981031,314543892.7
39687,10022,0.013465971,340827133.4
39688,10016,0.000432346,314543892.7
39688,10022,0.002531799,340827133.4
39688,10022,0.005355089,340827133.4
39689,10022,0.05812951,340827133.4
39689,10022,0.137726633,340827133.4
39690,10022,0.000261312,340827133.4
39690,10022,0.0156281,340827133.4
39691,10004,0.001157274,1380460545
39691,10004,0.00052528,1380460545
39691,10022,0.037327871,340827133.4
39691,10022,0.019211267,340827133.4
39692,32042,0.005646578,1561228679
39692,32042,0.000373055,1561228679
39692,32042,7.18566E-07,1561228679
39692,10022,0.00732245,340827133.4
39693,32042,0.015937029,1561228679
39693,32042,0.000225138,1561228679
39693,32029,0.004482395,917132725.3
39694,32042,0.010145035,1561228679
39694,32029,0.066513232,917132725.3
39695,32042,0.020439588,1561228679
39695,32029,0.045727478,917132725.3
39696,32042,0.014504077,1561228679
39696,32029,0.057669429,917132725.3
39696,32029,0.000395665,917132725.3
39697,32042,0.007470491,1561228679
39697,32029,0.075068549,917132725.3
39698,32039,0.042546862,970631030.1
39698,32042,0.001757404,1561228679
39698,32014,0.001801067,1222300264
39698,32029,0.037898049,917132725.3
39699,32039,0.013219679,970631030.1
39699,32014,0.0552245,1222300264
39700,32014,0.060204824,1222300264
39701,32014,0.039668551,1222300264
39701,32014,0.003090433,1222300264
39702,32014,0.040580088,1222300264
39702,32014,0.000605164,1222300264
39703,32014,0.006301188,1222300264
39707,32051,0.000112374,1441707595
39707,32014,0.008392371,1222300264
39708,32051,0.004633863,1441707595
39708,32014,0.023422945,1222300264
39709,32051,0.000419017,1441707595
39709,32014,5.1974E-05,1222300264
39720,32026,0.00262471,143448248.7
39721,32026,0.090753647,143448248.7
39723,24044,0.058541592,143886528.9
39725,24044,0.012216602,143886528.9
39727,24007,0.017508514,427064492
39728,24007,0.010191342,427064492
39728,24007,0.056156227,427064492
39729,24007,0.018421435,427064492
39732,19014,0.021321468,399612655.7
39732,19014,0.015102766,399612655.7
39733,19014,0.004837386,399612655.7
39734,19007,0.02245359,192130365
39735,19007,0.001765218,192130365
39736,19007,0.017145341,192130365
39737,19024,0.29851371,14332625.07
39737,19007,2.13703E-06,192130365
39738,19024,0.107126261,14332625.07
39742,28016,0.001241094,323838514.8
39742,28013,0.004758788,501388613.9
39743,28016,0.024238135,323838514.8
39743,28041,0.003603279,262577240.1
39743,28041,0.006391926,262577240.1
39743,28013,0.05170176,501388613.9
39744,28016,0.03224389,323838514.8
39744,28041,0.032777533,262577240.1
39744,28041,0.008214178,262577240.1
39744,28013,0.02035971,501388613.9
39744,28013,0.05168626,501388613.9
39745,28013,0.00920901,501388613.9
39745,28013,0.003640244,501388613.9
39745,28013,0.039171596,501388613.9
39745,28030,0.000108865,345377834.6
39746,28013,0.001713352,501388613.9
39746,28013,0.018921537,501388613.9
39746,28030,0.005961186,345377834.6
39747,28030,0.025076772,345377834.6
39748,28030,0.003616629,345377834.6
39749,28030,0.012979483,345377834.6
39752,28001,0.011279487,575445876
39752,28001,0.030454961,575445876
39753,28001,0.008916245,575445876
39753,28001,0.057355888,575445876
39754,28001,0.012565006,575445876
39754,28001,0.086636178,575445876
39755,28001,0.047947135,575445876
39755,28037,0.094745561,310696160.9
39976,03003,0.020721896,190097853.7
39977,03003,0.004086297,190097853.7
40008,25006,0.000355919,3144602636
40008,25008,0.010148826,800984968
40009,25006,0.000111389,3144602636
40009,25008,0.061323605,800984968
40009,25008,0.018740654,800984968
40010,25008,0.048241717,800984968
40010,25008,0.052206659,800984968
40011,25008,0.078314281,800984968
40011,25008,0.018293941,800984968
40011,25008,8.57511E-05,800984968
40012,25008,0.014049582,800984968
40012,25008,0.000526626,800984968
40012,25008,0.017779948,800984968
40012,25008,0.000575781,800984968
40013,25016,0.000163257,569527708.4
40013,25008,0.004412968,800984968
40013,25008,0.004236809,800984968
40014,25016,0.009735064,569527708.4
40015,25016,0.000182957,569527708.4
40032,10005,0.031086673,924874039.9
40035,10005,0.000392335,924874039.9
40035,10005,0.002369742,924874039.9
40036,10005,0.000449848,924874039.9
40036,10005,0.035146246,924874039.9
40037,10005,0.001511226,924874039.9
40037,10005,0.0516083,924874039.9
40038,10005,0.01360219,924874039.9
40039,10005,0.001715789,924874039.9
40039,10005,0.000340036,924874039.9
40039,10005,8.06611E-06,924874039.9
40042,10022,0.010400019,340827133.4
40042,10022,0.033273261,340827133.4
40043,10022,0.039538683,340827133.4
40043,10022,0.030194462,340827133.4
40044,10004,0.002210621,1380460545
40044,10022,0.000182606,340827133.4
40045,32042,0.000470008,1561228679
40046,32042,0.001436521,1561228679
40046,32029,0.003607393,917132725.3
40046,32029,0.000261841,917132725.3
40047,32029,0.077047947,917132725.3
