GRIDCODE,CVENTMUN,Suma de Fter
33355,32036,0.264730832
33356,32036,0.164618774
33357,32016,0.407974025
33357,32036,0.204828143
33358,32016,0.052263159
33358,32053,0.069864115
33359,32053,0.080627007
33371,24051,0.104799021
33371,24056,0.110911931
33372,24056,0.146222335
33375,24051,0.081442585
33378,24008,0.258137746
33378,24017,0.135358073
33379,24008,0.197381573
33379,24017,0.163060872
33385,24010,0.039254847
33386,24010,0.441912576
33388,24058,0.224035749
33390,28028,0.660061536
33393,28021,0.089605396
33394,28021,0.029393352
33397,28021,0.077843417
33398,28012,0.107104685
33399,28012,0.019594474
33401,28003,0.017096138
33402,28003,0.000769139
33403,28003,0.045320966
33404,28003,0.040216378
33405,28003,0.384336525
33406,28003,0.000644602
33685,10014,0.032647614
33685,32049,4.54526E-05
33686,32049,0.083063662
33687,32049,0.100981492
33688,32049,0.004373358
33689,14042,0.386985017
33690,14042,0.136435982
33695,32031,0.25505038
33696,32031,0.05308922
33696,32049,0.016915901
33700,32020,0.027451679
33701,32020,0.175689426
33704,32012,0.063130462
33704,32017,0.185242285
33704,32056,0.518832095
33706,32017,0.322890574
33707,32017,0.037693564
33707,32036,0.247976351
33711,32016,0.056905242
33714,24025,0.080327121
33715,24025,0.173599276
33721,24022,0.037605957
33724,24056,0.434426774
33727,24017,0.172317692
33727,24051,0.00456631
33728,24017,0.014719008
33730,24017,0.200910208
33731,24017,0.161135863
33732,24017,0.009892045
33733,24017,0.010886343
33738,24010,0.41148876
33741,24058,0.35811146
33741,28029,0.019495721
33742,24058,0.056354382
33744,28004,0.102916844
33749,28012,0.028625278
33750,28012,0.035360161
33750,28021,0.061997491
33751,28012,0.088218179
33752,28012,0.029033938
33753,28003,0.027793989
33753,28012,0.02627218
33754,28003,0.09643809
33755,28003,0.029713425
33756,28003,0.131772389
33758,28002,0.039375115
33758,28003,0.042643591
34027,18005,0.193257609
34028,18005,0.240566544
34041,14042,0.140779159
34041,32049,0.061058256
34042,14042,0.335799842
34049,32049,0.071345176
34056,32056,0.046557167
34057,32056,0.132566129
34058,32017,0.001899558
34058,32056,0.133857365
34059,32017,0.031381661
34062,32036,0.001911173
34063,32016,0.205255533
34064,24049,0.040407779
34064,32016,0.27760204
34066,24049,0.002169159
34068,24025,0.412368012
34071,24022,0.039912211
34071,32038,0.042702212
34072,24022,0.136384769
34073,24022,0.12839295
34074,24022,0.130678419
34075,24022,0.08194681
34077,24056,0.117919771
34078,24056,0.190519189
34080,24051,0.140225636
34082,24017,0.016476555
34083,24017,0.010556616
34091,28039,0.005502017
34094,28029,0.095097045
34095,28029,0.063478512
34097,28004,0.704794118
34102,28012,0.084589486
34103,28012,0.01152126
34104,28012,0.002067604
34105,28012,0.03839242
34106,28012,0.020321832
34109,28003,0.090370106
34111,28002,0.074728289
34381,18005,0.21038456
34382,18005,0.015518417
34400,32049,0.039978987
34401,32049,0.062196878
34402,32049,0.025195174
34410,32032,0.193061059
34411,32032,0.009114287
34411,32050,0.080408324
34411,32056,0.168187244
34412,32017,0.172606961
34412,32050,0.786598418
34413,32017,0.197243165
34417,24049,0.050373232
34418,24049,0.059395583
34419,24049,0.005611999
34421,24025,0.188870156
34421,24049,0.003548413
34423,24022,0.020141762
34423,24025,0.113873871
34423,24049,0.010090999
34424,24022,0.066509761
34427,24022,0.206689268
34428,24022,0.007980003
34429,24045,0.015010144
34430,24022,0.143758091
34430,24045,0.126460754
34431,24051,0.062304968
34432,24051,0.162026565
34433,24051,0.139527153
34443,28039,0.022711767
34444,28039,0.059011614
34447,28029,0.13998482
34448,28029,0.14259126
34449,28029,0.127671843
34450,28004,0.192289038
34450,28029,0.025710558
34452,28021,0.200498431
34453,28012,0.023046938
34453,28021,0.127300543
34455,28012,0.035586559
34456,28012,0.032808567
34459,28012,0.016954507
34462,28003,0.014025476
34464,28002,0.078850484
34725,25014,0.005907996
34728,25009,0.445645488
34734,18005,0.001348289
34735,18005,0.338924581
34744,10014,0.018036157
34753,32049,0.043460964
34754,32049,0.039209615
34757,32020,0.035178413
34758,32010,0.000113953
34759,32010,0.002741679
34759,32020,0.679688009
34760,32020,0.081992473
34762,32032,0.188375286
34763,32032,0.609449368
34764,32037,0.309824866
34764,32050,0.132993258
34765,32037,0.260328804
34769,24049,0.017043471
34770,24049,0.040926991
34771,24049,0.075894252
34773,24049,0.033424396
34774,24049,0.091423378
34775,24049,0.048032181
34776,24049,0.01127697
34780,24045,0.038094566
34781,24045,0.077780544
34782,24045,0.192867865
34783,24045,0.093148643
34784,24045,0.020525863
34784,24051,0.085596341
34796,28039,0.02793583
34799,28029,0.008367709
34800,28029,0.069096061
34801,28029,0.016232632
34802,28029,0.052700253
34804,28021,0.051389107
34804,28043,0.152563054
34805,28021,0.14941978
34805,28043,0.307712725
34806,28012,0.017870915
34806,28043,0.057581646
34809,28012,0.033369425
34810,28012,0.006808991
34811,28012,0.082056804
34812,28002,0.059282646
34812,28012,0.026112302
34814,28002,0.017225369
34815,28002,0.116011128
34815,28003,0.026977306
34816,28002,0.167452571
34817,28002,0.095177658
35077,25014,0.043901362
35078,25014,0.032131556
35079,25014,0.005404299
35081,25009,0.270496447
35082,25009,0.277263994
35082,25014,0.10389188
35083,25014,0.02621456
35094,10014,0.028016771
35095,10014,0.056312905
35096,10014,0.05075087
35097,10014,0.065741977
35107,32049,0.077887719
35110,32010,0.008943219
35111,32010,0.054212468
35113,32005,0.201457316
35114,32005,0.01434651
35115,32005,0.658266708
35116,32005,0.00082528
35116,32013,0.120472026
35118,32037,0.126375055
35123,24049,0.088607649
35124,24049,0.062234882
35125,24049,0.053886147
35126,24049,0.012804949
35127,24049,0.048773269
35133,24045,0.007662164
35134,24045,0.111408969
35135,24045,0.1796666
35136,24045,0.040921688
35152,28029,0.130948423
35158,28043,0.48064953
35164,28012,0.086699856
35168,28002,0.18360368
35169,28002,0.105839155
35170,28002,0.062453904
35429,25014,0.078649605
35430,25014,0.008867307
35432,25014,0.00095671
35433,25014,0.038523909
35434,25014,0.040446644
35435,25014,0.186603826
35447,10014,0.028104671
35448,10014,0.044929601
35449,10014,0.002715882
35450,10014,0.071266697
35451,10014,0.014318205
35454,32049,0.000037314
35460,32049,0.126577228
35463,32010,0.019830101
35468,32005,0.005828158
35468,32010,0.019737333
35468,32013,0.863268139
35469,32005,0.119276028
35469,32013,0.016259834
35471,32037,0.241339444
35475,24049,0.046938404
35476,24049,0.09873048
35477,24049,0.0173259
35479,24049,0.047420422
35480,24049,0.003951703
35483,24015,0.123950383
35483,24025,0.030961563
35484,24015,0.024668327
35489,24015,0.098491628
35489,24045,0.096452201
35500,28039,0.124151625
35501,28039,0.097874664
35502,28039,0.056125319
35503,28039,0.086775429
35504,28039,0.064165583
35505,28029,0.105129667
35505,28039,0.023313437
35511,28043,0.001493044
35517,28012,0.099155248
35739,3008,0.00364841
35740,3008,0.035168994
35786,25014,0.066083507
35787,25014,0.023381957
35788,25014,0.069105104
35789,25014,0.105758274
35790,25014,0.000261843
35799,10014,9.83648E-05
35801,10014,0.048281843
35803,10014,0.015461576
35804,10014,0.015182724
35813,32010,0.019915204
35813,32049,0.092810098
35814,32010,0.045826382
35815,32010,0.016022801
35816,32010,0.028048398
35821,32010,0.01524077
35823,32037,0.008612203
35824,32037,0.053519629
35827,24033,0.023133968
35827,24049,0.012570121
35828,24049,0.014541998
35832,24033,0.043624496
35832,24049,0.002595274
35837,24015,0.173290871
35842,24015,0.062787415
35843,24015,0.005751091
35843,24047,0.284022365
35846,24047,0.145093608
35847,24017,0.104686725
35847,24047,0.023674635
35851,28006,0.001953831
35852,28039,0.082355164
35853,28039,0.014127369
35854,28039,0.040429518
35855,28039,0.122771993
35857,28031,0.040639046
35858,28029,0.003495495
35862,28019,0.037525317
35866,28012,0.022441294
35866,28019,0.006856697
35867,28012,0.00620905
35867,28019,0.111394034
35868,28012,0.000904591
35868,28019,0.115233624
35869,28012,0.017097282
35869,28019,0.044628181
35870,28012,0.001776171
36092,3008,0.041608989
36093,3008,0.012632264
36133,25012,0.292776704
36134,25012,0.112861805
36138,25014,0.00324364
36139,25014,0.097252511
36154,10014,0.022224536
36156,10014,0.017647822
36156,10033,0.04220739
36163,32021,0.497736864
36164,32042,0.088973481
36165,32042,0.084380243
36166,32010,0.047220308
36166,32042,0.003116601
36167,32010,0.039622613
36168,32010,0.079914707
36169,32010,0.027024348
36170,32010,0.040828132
36172,32010,0.007597516
36173,32010,0.010527098
36176,32010,0.017404269
36176,32051,0.011019003
36177,32051,0.022347419
36180,24033,0.017040963
36181,24033,0.104821427
36185,24033,0.028938028
36186,24033,0.010863488
36190,24015,0.078879601
36191,24015,0.047020974
36194,24015,0.084971656
36196,24047,0.461733257
36205,28006,0.05916276
36205,28039,0.032195092
36207,28006,0.011063794
36207,28039,0.086748174
36208,28006,0.02783314
36208,28039,0.053805407
36210,28031,0.441985064
36211,28017,0.073484509
36214,28019,0.075557247
36215,28019,0.053109541
36216,28019,0.002746451
36219,28019,0.021113064
36222,28019,0.086975043
36445,3008,0.058983226
36446,3008,0.00568786
36447,3008,0.045745658
36448,3008,0.037089821
36449,3008,0.043848931
36450,3008,0.051818738
36486,25012,0.117459793
36488,25012,0.385758715
36491,25014,0.063413508
36498,10023,0.010581207
36507,10014,0.003686598
36509,10014,0.03442063
36509,10033,0.048720544
36515,32021,0.269877318
36516,32021,0.232385819
36516,32042,0.052753332
36517,32042,0.033994277
36519,32010,0.000811163
36520,32010,0.031823821
36521,32010,0.036095633
36523,32010,0.007398214
36524,32010,0.023788441
36526,32010,0.001008192
36527,32010,0.025540221
36529,32010,0.021786849
36530,32010,0.007143441
36530,32051,0.033658504
36531,32051,0.042700323
36533,24033,0.04411312
36534,24033,0.004510263
36535,24033,0.091090099
36536,24033,0.096536729
36537,24033,0.043579613
36538,24033,0.039389878
36546,24015,0.002854905
36547,24015,0.196049809
36549,24047,0.085476134
36554,19014,0.051614304
36557,28006,0.092404545
36558,28006,0.093943303
36559,28006,0.043842696
36560,28006,0.043330833
36561,28006,0.070299418
36563,28031,0.325671266
36564,28017,0.135340088
36567,28019,0.036872952
36571,28019,0.055253966
36572,28019,0.029870346
36798,3008,0.009290508
36801,3008,0.010356772
36802,3008,0.058705109
36803,3008,0.04436159
36804,3008,0.077529871
36841,25004,0.583842186
36841,25012,0.032374467
36842,25004,0.276848756
36849,10023,0.031749563
36850,10023,0.074333954
36851,10023,0.032904952
36856,10023,0.008806729
36858,10014,0.048199374
36860,10014,0.049549219
36862,10014,0.03071451
36862,10033,0.023192166
36863,10014,0.01110474
36863,10033,0.106930081
36864,10033,0.018655361
36871,32010,0.011129431
36871,32042,0.04048874
36872,32010,0.046165787
36873,32010,0.018848317
36874,32010,0.059201056
36875,32010,0.041523156
36876,32010,0.016359058
36880,32010,0.002532211
36881,32010,0.037068807
36884,32051,0.018892
36888,24033,0.027191049
36888,32051,0.035809433
36889,24033,0.035504404
36890,24033,0.021919817
36892,24033,0.040496411
36900,24006,0.047470184
36900,24015,0.101283339
36907,19014,0.055763419
36910,19036,0.051224835
36910,28006,0.06487857
36911,19036,0.044387487
36911,28006,0.032290729
36912,19036,0.120765839
36912,28006,0.183863563
36913,28006,0.009419615
36914,28006,0.021102237
36917,28017,0.075646059
36917,28031,0.005277437
36918,28017,0.037953682
36922,28019,0.063364892
36924,28019,0.027484503
36925,28019,0.082645158
37149,3003,0.001976839
37150,3003,0.027588574
37151,3003,0.016170514
37152,3008,0.027778303
37153,3008,0.037615189
37154,3008,0.007787277
37156,3008,0.047253699
37157,3008,0.044636149
37192,25012,0.008074823
37195,25004,0.139309058
37203,10023,0.088585412
37206,10023,0.063838762
37207,10023,0.088274655
37208,10023,0.013633937
37209,10005,0.011544373
37209,10023,0.047557656
37211,10014,0.055959896
37213,10014,0.054348504
37214,10014,0.004240302
37215,10014,0.036764356
37216,10014,0.001380816
37216,10033,0.061060913
37217,10033,0.157888754
37219,32009,0.019727665
37220,32009,0.305818877
37224,32042,0.092177283
37231,32010,0.016574022
37232,32006,0.134451296
37232,32010,0.0319374
37233,32010,0.00151145
37234,32010,0.035179995
37235,32010,0.007922012
37237,32051,0.027849091
37240,32051,0.042440344
37241,32051,0.000871825
37245,24033,0.028310899
37246,24033,0.071431056
37253,24006,0.138926404
37257,24020,0.814509614
37263,19036,0.43306721
37264,19036,0.350554629
37266,28006,0.098985276
37267,28006,0.076881416
37269,28017,0.143701163
37269,28031,0.022212711
37270,28017,0.0251937
37270,28031,0.164214476
37271,28017,0.08529232
37272,28017,0.032467997
37277,28008,0.212276622
37277,28019,0.022893624
37502,3003,0.003660478
37504,3003,0.027161791
37507,3008,0.031291006
37508,3008,0.006555193
37510,3008,0.036292805
37511,3008,0.006456692
37556,10023,0.037822045
37557,10023,0.02643387
37561,10023,0.048334823
37562,10005,0.027818719
37562,10023,0.06242871
37563,10005,0.082411644
37564,10005,0.045279322
37564,10014,0.018150894
37566,10014,0.004589955
37567,10014,0.044176202
37570,10033,0.114504482
37571,10033,0.025952826
37572,32009,0.117337623
37573,32009,0.557115835
37576,32042,0.055843165
37577,32042,0.022121796
37587,32006,0.039299135
37588,32006,0.408451737
37588,32010,0.017880025
37588,32051,0.025657901
37589,32051,0.020356599
37590,32051,0.001290472
37593,32051,0.022666633
37599,24033,0.050231693
37600,24033,0.0743297
37606,24006,0.119615982
37609,24020,0.02662062
37618,28026,0.081049443
37619,28026,0.131948191
37620,28006,0.052282364
37621,28006,0.016461913
37621,28017,0.004269816
37621,28026,0.031511173
37622,28017,0.137760108
37630,28019,0.081061555
37855,3003,0.004062372
37856,3003,0.022852427
37857,3003,0.005708194
37861,3008,0.05104815
37863,3008,0.029667307
37864,3008,0.017637872
37896,25012,0.007931325
37897,25012,0.042762369
37908,10023,0.002599268
37909,10023,0.064876521
37910,10023,0.002579762
37916,10005,0.015483329
37917,10005,0.016650993
37924,10033,0.175570479
37924,10038,0.141111663
37925,10033,0.218345793
37929,32042,0.007145161
37933,32040,0.186893612
37934,32040,0.468382408
37935,32040,0.060758246
37939,32006,0.105269995
37940,32006,0.312527837
37941,32051,0.006480771
37942,32051,0.035681191
37946,32051,0.019131921
37949,32051,0.015689826
37950,32051,0.01832257
37953,24033,0.024445351
37954,24033,0.07849755
37959,24006,0.035936334
37962,24020,0.076020655
37963,24020,0.053021166
37969,19014,0.037635286
37970,19014,0.018955956
37971,19014,0.002283603
37971,28026,0.113820935
37972,28026,0.040466984
37973,28026,0.204465246
37974,28017,0.11255648
37975,28017,0.034423736
37981,28008,0.004125446
37981,28019,0.039930374
37982,28008,0.249063758
37982,28019,0.00548343
38207,3003,0.021473487
38208,3003,0.002464745
38214,3008,0.021487894
38215,3008,0.000853403
38216,3008,0.034581782
38249,25016,0.06859958
38260,10023,0.028890808
38261,10023,0.047839298
38262,10023,0.097357904
38269,10005,6.54204E-05
38270,10005,0.029680833
38277,10038,0.024927694
38278,10038,0.833960643
38280,10033,0.006971212
38280,32042,0.023843515
38283,32042,0.004675753
38284,32042,0.078531481
38288,32039,0.126259434
38288,32040,0.283965735
38289,32039,0.090643982
38290,32039,0.002096917
38295,32051,0.039055189
38297,32051,0.032041645
38298,32051,0.04015805
38299,32051,0.048443731
38301,32051,0.002026526
38302,32051,0.031293791
38309,24006,0.096673917
38310,24006,0.164522172
38311,24006,0.139005079
38312,24006,0.131073068
38313,24006,0.070635359
38315,24048,1
38316,24020,0.029827945
38319,19014,0.030630848
38320,19014,0.000838411
