GRIDCODE,LONG,LATITUDE,Huso,Pob
18816,-107.952283,19.085005,6,0
18817,-107.866623,19.088363,6,0
18818,-107.780958,19.091672,6,0
18819,-107.695289,19.094932,6,0
18820,-107.609616,19.098143,6,0
18821,-107.523938,19.101306,6,0
18822,-107.438257,19.104421,6,0
18823,-107.352573,19.107486,6,0
18824,-107.266884,19.110503,6,0
18825,-107.181191,19.113472,6,0
18826,-107.095495,19.116391,6,0
18827,-107.009795,19.119262,6,0
18828,-106.924092,19.122085,6,0
18829,-106.838385,19.124858,6,0
18830,-106.752674,19.127583,6,0
18831,-106.666961,19.13026,6,0
18832,-106.581244,19.132887,6,0
18833,-106.495523,19.135466,6,0
18834,-106.4098,19.137997,6,0
18835,-106.324073,19.140478,6,0
18836,-106.238343,19.142911,6,0
18837,-106.15261,19.145295,6,0
18838,-106.066874,19.147631,6,0
18839,-105.981135,19.149918,6,0
18840,-105.895394,19.152156,6,0
18841,-105.809649,19.154345,6,0
18842,-105.723902,19.156486,6,0
18843,-105.638152,19.158578,6,0
18844,-105.5524,19.160621,6,0
18845,-105.466645,19.162615,6,0
18846,-105.380888,19.164561,6,0
18847,-105.295128,19.166458,6,0
18848,-105.209366,19.168307,6,0
18849,-105.123601,19.170106,6,0
18850,-105.037835,19.171857,6,0
18851,-104.952066,19.173559,6,0
18852,-104.866295,19.175213,6,0
18853,-104.780522,19.176817,6,0
18854,-104.694747,19.178373,6,4932
18855,-104.60897,19.17988,6,404
18856,-104.523191,19.181339,6,1269
18857,-104.43741,19.182748,6,29
18858,-104.351628,19.184109,6,4864
18859,-104.265844,19.185422,6,2107
18860,-104.180058,19.186685,6,245
18861,-104.094271,19.1879,6,171
18862,-104.008482,19.189066,6,2
18863,-103.922692,19.190183,6,2906
18864,-103.8369,19.191251,6,14143
18865,-103.751107,19.192271,6,19849
18866,-103.665313,19.193242,6,26178
18867,-103.579518,19.194164,6,601
18868,-103.493721,19.195037,6,1257
18869,-103.407924,19.195862,6,185
18870,-103.322125,19.196638,6,129
18871,-103.236326,19.197365,6,273
18872,-103.150526,19.198043,6,9
18873,-103.064724,19.198673,6,241
18874,-102.978922,19.199254,6,404
18875,-102.89312,19.199786,6,7405
18876,-102.807317,19.200269,6,9334
18877,-102.721513,19.200703,6,8109
18878,-102.635708,19.201089,6,1355
18879,-102.549903,19.201426,6,11357
18880,-102.464098,19.201714,6,251
18881,-102.378293,19.201954,6,1790
18882,-102.292487,19.202144,6,1901
18883,-102.206681,19.202286,6,2299
18884,-102.120875,19.202379,6,88
18885,-102.035068,19.202424,6,4976
18886,-101.949262,19.202419,6,2536
18887,-101.863456,19.202366,6,4721
18888,-101.77765,19.202264,6,1191
18889,-101.691844,19.202113,6,20031
18890,-101.606038,19.201914,6,4425
18891,-101.520232,19.201665,6,9597
18892,-101.434427,19.201368,6,29815
18893,-101.348622,19.201022,6,1299
18894,-101.262818,19.200628,6,624
18895,-101.177014,19.200184,6,647
18896,-101.091211,19.199692,6,585
18897,-101.005409,19.199151,6,411
18898,-100.919607,19.198561,6,271
18899,-100.833806,19.197923,6,519
18900,-100.748006,19.197236,6,457
18901,-100.662206,19.1965,6,2124
18902,-100.576408,19.195715,6,5212
18903,-100.490611,19.194881,6,575
18904,-100.404814,19.193999,6,2863
18905,-100.319019,19.193068,6,1926
18906,-100.233225,19.192088,6,18992
18907,-100.147433,19.19106,6,34309
18908,-100.061641,19.189982,6,6206
18909,-99.975851,19.188856,6,2011
18910,-99.890063,19.187682,6,5504
18911,-99.804276,19.186458,6,4152
18912,-99.718491,19.185186,6,782
18913,-99.632707,19.183864,6,58822
18914,-99.546925,19.182495,6,64281
18915,-99.461145,19.181076,6,109148
18916,-99.375366,19.179609,6,21073
18917,-99.289589,19.178093,6,16
18918,-99.203815,19.176528,6,17682
18919,-99.118042,19.174914,6,70061
18920,-99.032271,19.173252,6,79866
18921,-98.946503,19.171541,6,35509
18922,-98.860737,19.169781,6,23598
18923,-98.774973,19.167973,6,52142
18924,-98.689211,19.166115,6,7
18925,-98.603451,19.164209,6,0
18926,-98.517694,19.162255,6,13686
18927,-98.43194,19.160251,6,48251
18928,-98.346188,19.158199,6,38147
18929,-98.260439,19.156098,6,78863
18930,-98.174692,19.153949,6,96968
18931,-98.088948,19.151751,6,26920
18932,-98.003207,19.149504,6,8986
18933,-97.917469,19.147208,6,23287
18934,-97.831734,19.144864,6,4816
18935,-97.746001,19.14247,6,10255
18936,-97.660272,19.140029,6,20835
18937,-97.574546,19.137538,6,12012
18938,-97.488823,19.134999,6,4266
18939,-97.403103,19.132411,6,11075
18940,-97.317386,19.129775,6,2233
18941,-97.231673,19.127089,6,2314
18942,-97.145963,19.124355,6,12391
18943,-97.060257,19.121573,6,16902
18944,-96.974554,19.118742,6,42089
18945,-96.888855,19.115862,6,10253
18946,-96.80316,19.112933,6,7687
18947,-96.717468,19.109956,6,2875
18948,-96.63178,19.10693,6,4755
18949,-96.546095,19.103856,6,2309
18950,-96.460415,19.100732,6,3216
18951,-96.374739,19.09756,6,10145
18952,-96.289066,19.09434,6,7144
18953,-96.203398,19.091071,6,13618
18954,-96.117734,19.087753,6,72866
18955,-96.032074,19.084387,6,5077
18956,-95.946418,19.080972,6,2761
18957,-95.860767,19.077508,6,0
18958,-95.77512,19.073996,6,0
18959,-95.689478,19.070435,6,0
18960,-95.60384,19.066826,6,0
18961,-95.518206,19.063168,6,0
18962,-95.432577,19.059461,6,0
18963,-95.346953,19.055706,6,0
18964,-95.261334,19.051902,6,0
18965,-95.175719,19.048049,6,0
18966,-95.090109,19.044148,6,0
18967,-95.004505,19.040199,6,0
18968,-94.918905,19.036201,6,0
18969,-94.83331,19.032154,6,0
18970,-94.74772,19.028059,6,0
18971,-94.662136,19.023915,6,0
18972,-94.576557,19.019722,6,0
18973,-94.490983,19.015482,6,0
18974,-94.405414,19.011192,6,0
18975,-94.319851,19.006854,6,0
18976,-94.234293,19.002468,6,0
18977,-94.148741,18.998033,6,0
18978,-94.063194,18.993549,6,0
18979,-93.977653,18.989017,6,0
18980,-93.892118,18.984436,6,0
18981,-93.806589,18.979807,6,0
18982,-93.721065,18.97513,6,0
18983,-93.635547,18.970404,6,0
18984,-93.550036,18.965629,6,0
18985,-93.46453,18.960806,6,0
18986,-93.37903,18.955935,6,0
18987,-93.293536,18.951015,6,0
18988,-93.208049,18.946046,6,0
18989,-93.122568,18.941029,6,0
18990,-93.037093,18.935964,6,0
18991,-92.951625,18.93085,6,0
18992,-92.866163,18.925688,6,0
18993,-92.780707,18.920478,6,0
18994,-92.695258,18.915219,6,0
18995,-92.609816,18.909911,6,0
18996,-92.52438,18.904555,6,0
18997,-92.438952,18.899151,6,0
18998,-92.353529,18.893699,6,0
18999,-92.268114,18.888198,6,0
19000,-92.182706,18.882648,6,0
19001,-92.097304,18.87705,6,0
19002,-92.01191,18.871404,6,0
19003,-91.926523,18.86571,6,0
19004,-91.841143,18.859967,6,0
19005,-91.75577,18.854176,6,0
19006,-91.670404,18.848336,6,0
19007,-91.585046,18.842449,6,0
19008,-91.499695,18.836512,6,628
19009,-91.414352,18.830528,6,3
19010,-91.329016,18.824495,6,12
19011,-91.243687,18.818414,6,168
19012,-91.158367,18.812285,6,0
19013,-91.073053,18.806107,6,1
19014,-90.987748,18.799881,6,1892
19015,-90.902451,18.793607,6,2620
19016,-90.817161,18.787285,6,265
19017,-90.731879,18.780914,6,1029
19018,-90.646606,18.774495,6,923
19019,-90.56134,18.768028,6,0
19020,-90.476082,18.761512,6,0
19021,-90.390833,18.754949,6,0
19022,-90.305592,18.748337,6,246
19023,-90.220359,18.741677,6,558
19024,-90.135134,18.734969,6,9
19025,-90.049918,18.728212,6,0
19026,-89.96471,18.721408,6,0
19027,-89.879511,18.714555,6,0
19028,-89.794321,18.707654,6,0
19029,-89.709139,18.700705,6,0
19030,-89.623965,18.693708,6,0
19031,-89.538801,18.686663,6,0
19032,-89.453645,18.679569,6,0
19033,-89.368498,18.672428,6,0
19034,-89.28336,18.665238,6,0
19035,-89.198231,18.658,6,0
19036,-89.113111,18.650714,6,0
19037,-89.028,18.64338,6,0
19038,-88.942899,18.635998,6,2
19039,-88.857806,18.628568,6,0
19040,-88.772723,18.62109,6,1301
19041,-88.687649,18.613564,6,8
19042,-88.602585,18.60599,6,1
19043,-88.51753,18.598368,6,58
19044,-88.432485,18.590697,6,73
19045,-88.347449,18.582979,6,57
19046,-88.262422,18.575213,6,24036
19047,-88.177406,18.567399,6,0
19048,-88.092399,18.559537,6,0
19049,-88.007402,18.551627,6,0
19050,-87.922415,18.543668,6,0
19051,-87.837437,18.535662,6,0
19052,-87.75247,18.527609,6,13
19053,-87.667513,18.519507,6,0
19054,-87.582566,18.511357,6,0
19055,-87.497629,18.503159,6,0
19056,-87.412702,18.494914,6,0
19057,-87.327785,18.48662,6,0
19058,-87.242879,18.478279,6,0
19059,-87.157983,18.46989,6,0
19060,-87.073098,18.461453,6,0
19061,-86.988223,18.452968,6,0
19062,-117.090106,18.52699,6,0
19063,-117.00519,18.53552,6,0
19064,-116.920264,18.544002,6,0
19065,-116.835327,18.552437,6,0
19066,-116.750379,18.560823,6,0
19067,-116.665421,18.569162,6,0
19068,-116.580453,18.577452,6,0
19069,-116.495475,18.585695,6,0
19070,-116.410486,18.593889,6,0
19071,-116.325487,18.602036,6,0
19072,-116.240478,18.610135,6,0
19073,-116.155459,18.618186,6,0
19074,-116.07043,18.626189,6,0
19075,-115.985391,18.634144,6,0
19076,-115.900343,18.642051,6,0
19077,-115.815284,18.64991,6,0
19078,-115.730216,18.657721,6,0
19079,-115.645138,18.665483,6,0
19080,-115.56005,18.673198,6,0
19081,-115.474953,18.680865,6,0
19082,-115.389846,18.688484,6,0
19083,-115.30473,18.696055,6,0
19084,-115.219604,18.703577,6,0
19085,-115.134469,18.711052,6,0
19086,-115.049325,18.718478,6,0
19087,-114.964172,18.725857,6,0
19088,-114.879009,18.733187,6,0
19089,-114.793837,18.740469,6,0
19090,-114.708657,18.747703,6,0
19091,-114.623467,18.754889,6,0
19092,-114.538268,18.762027,6,0
19093,-114.453061,18.769117,6,0
19094,-114.367844,18.776158,6,0
19095,-114.282619,18.783152,6,0
19096,-114.197385,18.790097,6,0
19097,-114.112143,18.796994,6,0
19098,-114.026892,18.803842,6,0
19099,-113.941632,18.810643,6,0
19100,-113.856364,18.817395,6,0
19101,-113.771088,18.824099,6,0
19102,-113.685803,18.830755,6,0
19103,-113.60051,18.837363,6,0
19104,-113.515209,18.843922,6,0
19105,-113.429899,18.850433,6,0
19106,-113.344582,18.856896,6,0
19107,-113.259256,18.863311,6,0
19108,-113.173922,18.869677,6,0
19109,-113.088581,18.875995,6,0
19110,-113.003232,18.882265,6,0
19111,-112.917874,18.888486,6,0
19112,-112.832509,18.89466,6,0
19113,-112.747137,18.900784,6,0
19114,-112.661757,18.906861,6,0
19115,-112.576369,18.912889,6,0
19116,-112.490973,18.918869,6,0
19117,-112.405571,18.9248,6,0
19118,-112.32016,18.930684,6,0
19119,-112.234743,18.936518,6,0
19120,-112.149318,18.942305,6,0
19121,-112.063886,18.948043,6,0
19122,-111.978447,18.953732,6,0
19123,-111.893001,18.959373,6,0
19124,-111.807547,18.964966,6,0
19125,-111.722087,18.970511,6,0
19126,-111.63662,18.976007,6,0
19127,-111.551146,18.981454,6,0
19128,-111.465665,18.986853,6,0
19129,-111.380177,18.992204,6,0
19130,-111.294683,18.997506,6,0
19131,-111.209182,19.00276,6,0
19132,-111.123675,19.007966,6,0
19133,-111.038161,19.013123,6,0
19134,-110.952641,19.018231,6,0
19135,-110.867114,19.023291,6,0
19136,-110.781581,19.028303,6,0
19137,-110.696041,19.033266,6,0
19138,-110.610496,19.03818,6,0
19139,-110.524944,19.043046,6,0
19140,-110.439387,19.047864,6,0
19141,-110.353823,19.052633,6,0
19142,-110.268253,19.057353,6,0
19143,-110.182678,19.062025,6,0
19144,-110.097096,19.066648,6,0
19145,-110.011509,19.071223,6,0
19146,-109.925916,19.07575,6,0
19147,-109.840318,19.080228,6,0
19148,-109.754714,19.084657,6,0
19149,-109.669104,19.089038,6,0
19150,-109.583489,19.09337,6,0
19151,-109.497868,19.097653,6,0
19152,-109.412242,19.101888,6,0
19153,-109.326611,19.106075,6,0
19154,-109.240975,19.110213,6,0
19155,-109.155333,19.114302,6,0
19156,-109.069687,19.118342,6,0
19157,-108.984035,19.122334,6,0
19158,-108.898378,19.126278,6,0
19159,-108.812716,19.130173,6,0
19160,-108.72705,19.134019,6,0
19161,-108.641379,19.137817,6,0
19162,-108.555703,19.141566,6,0
19163,-108.470022,19.145266,6,0
19164,-108.384336,19.148918,6,0
19165,-108.298647,19.152521,6,0
19166,-108.212952,19.156075,6,0
19167,-108.127253,19.159581,6,0
19168,-108.04155,19.163038,6,0
19169,-107.955842,19.166447,6,0
19170,-107.870131,19.169807,6,0
19171,-107.784415,19.173118,6,0
19172,-107.698695,19.17638,6,0
19173,-107.61297,19.179594,6,0
19174,-107.527242,19.182759,6,0
19175,-107.44151,19.185876,6,0
19176,-107.355774,19.188943,6,0
19177,-107.270034,19.191963,6,0
19178,-107.18429,19.194933,6,0
19179,-107.098543,19.197855,6,0
19180,-107.012792,19.200728,6,0
19181,-106.927037,19.203552,6,0
19182,-106.841279,19.206328,6,0
19183,-106.755518,19.209055,6,0
19184,-106.669753,19.211733,6,0
19185,-106.583984,19.214362,6,0
19186,-106.498213,19.216943,6,0
19187,-106.412438,19.219475,6,0
19188,-106.32666,19.221958,6,0
19189,-106.240879,19.224393,6,0
19190,-106.155095,19.226779,6,0
19191,-106.069307,19.229116,6,0
19192,-105.983517,19.231404,6,0
19193,-105.897725,19.233644,6,0
19194,-105.811929,19.235835,6,0
19195,-105.726131,19.237977,6,0
19196,-105.640329,19.24007,6,0
19197,-105.554526,19.242115,6,0
19198,-105.46872,19.244111,6,0
19199,-105.382911,19.246058,6,0
19200,-105.2971,19.247956,6,0
19201,-105.211286,19.249806,6,0
19202,-105.125471,19.251607,6,0
19203,-105.039653,19.253359,6,0
19204,-104.953832,19.255062,6,0
19205,-104.86801,19.256717,6,29
19206,-104.782186,19.258323,6,1318
19207,-104.696359,19.25988,6,13928
19208,-104.610531,19.261388,6,10038
19209,-104.524701,19.262847,6,10119
19210,-104.438869,19.264258,6,284
19211,-104.353035,19.26562,6,464
19212,-104.2672,19.266933,6,1010
19213,-104.181363,19.268197,6,1891
19214,-104.095524,19.269413,6,121
19215,-104.009684,19.27058,6,230
19216,-103.923843,19.271698,6,313
19217,-103.838,19.272767,6,1319
19218,-103.752156,19.273787,6,179639
19219,-103.66631,19.274759,6,37599
19220,-103.580463,19.275681,6,1023
19221,-103.494616,19.276555,6,551
19222,-103.408767,19.277381,6,7257
19223,-103.322917,19.278157,6,115
19224,-103.237066,19.278885,6,156
19225,-103.151214,19.279563,6,99
19226,-103.065362,19.280193,6,390
19227,-102.979508,19.280775,6,634
19228,-102.893654,19.281307,6,193
19229,-102.8078,19.281791,6,413
19230,-102.721945,19.282225,6,547
19231,-102.636089,19.282611,6,1397
19232,-102.550233,19.282949,6,784
19233,-102.464376,19.283237,6,590
19234,-102.378519,19.283477,6,4390
19235,-102.292662,19.283667,6,3776
19236,-102.206805,19.283809,6,1724
19237,-102.120947,19.283902,6,267
19238,-102.035089,19.283947,6,1310
19239,-101.949232,19.283942,6,2352
19240,-101.863374,19.283889,6,4490
19241,-101.777516,19.283787,6,2481
19242,-101.691659,19.283636,6,2835
19243,-101.605802,19.283436,6,2521
19244,-101.519945,19.283188,6,3037
19245,-101.434089,19.282891,6,8927
19246,-101.348232,19.282545,6,1849
19247,-101.262377,19.28215,6,491
19248,-101.176522,19.281706,6,937
19249,-101.090667,19.281213,6,960
19250,-101.004813,19.280672,6,490
19251,-100.91896,19.280082,6,560
19252,-100.833108,19.279443,6,617
19253,-100.747256,19.278755,6,942
19254,-100.661405,19.278019,6,514
19255,-100.575556,19.277234,6,1051
19256,-100.489707,19.276399,6,4845
19257,-100.40386,19.275517,6,7304
19258,-100.318013,19.274585,6,3469
19259,-100.232168,19.273604,6,10061
19260,-100.146324,19.272575,6,10125
19261,-100.060481,19.271497,6,25145
19262,-99.97464,19.27037,6,8649
19263,-99.8888,19.269194,6,4584
19264,-99.802962,19.26797,6,79509
19265,-99.717125,19.266697,6,213586
19266,-99.63129,19.265375,6,416279
19267,-99.545457,19.264004,6,182469
19268,-99.459625,19.262584,6,64973
19269,-99.373795,19.261116,6,8955
19270,-99.287967,19.259599,6,21110
19271,-99.202141,19.258033,6,426008
19272,-99.116317,19.256418,6,432028
19273,-99.030495,19.254755,6,359683
19274,-98.944676,19.253043,6,394586
19275,-98.858858,19.251282,6,155058
19276,-98.773043,19.249472,6,29936
19277,-98.687229,19.247613,6,0
19278,-98.601419,19.245706,6,408
19279,-98.515611,19.24375,6,34873
19280,-98.429805,19.241745,6,91853
19281,-98.344002,19.239692,6,46202
19282,-98.258201,19.237589,6,84278
19283,-98.172403,19.235438,6,55368
19284,-98.086608,19.233239,6,20
19285,-98.000816,19.23099,6,0
19286,-97.915026,19.228693,6,14202
19287,-97.82924,19.226347,6,30986
19288,-97.743456,19.223952,6,6615
19289,-97.657676,19.221508,6,621
19290,-97.571898,19.219016,6,1111
19291,-97.486124,19.216475,6,2218
19292,-97.400353,19.213886,6,7574
19293,-97.314585,19.211247,6,3191
19294,-97.228821,19.20856,6,3926
19295,-97.14306,19.205824,6,13150
19296,-97.057302,19.20304,6,16931
19297,-96.971548,19.200207,6,11570
19298,-96.885798,19.197325,6,13443
19299,-96.800051,19.194394,6,6360
19300,-96.714308,19.191415,6,1770
19301,-96.628569,19.188387,6,1854
19302,-96.542834,19.18531,6,1107
19303,-96.457102,19.182185,6,3065
19304,-96.371375,19.179011,6,11674
19305,-96.285651,19.175788,6,9032
19306,-96.199932,19.172517,6,336706
19307,-96.114217,19.169197,6,260681
19308,-96.028506,19.165828,6,0
19309,-95.942799,19.16241,6,0
19310,-95.857096,19.158944,6,0
19311,-95.771398,19.15543,6,0
19312,-95.685705,19.151866,6,0
19313,-95.600016,19.148254,6,0
19314,-95.514331,19.144594,6,0
19315,-95.428651,19.140885,6,0
19316,-95.342976,19.137127,6,0
19317,-95.257306,19.13332,6,0
19318,-95.17164,19.129465,6,0
19319,-95.085979,19.125561,6,0
19320,-95.000323,19.121609,6,0
19321,-94.914673,19.117608,6,0
19322,-94.829027,19.113559,6,0
19323,-94.743386,19.109461,6,0
19324,-94.657751,19.105314,6,0
19325,-94.572121,19.101118,6,0
19326,-94.486496,19.096875,6,0
19327,-94.400876,19.092582,6,0
19328,-94.315262,19.088241,6,0
19329,-94.229653,19.083852,6,0
19330,-94.14405,19.079413,6,0
19331,-94.058453,19.074927,6,0
19332,-93.972861,19.070392,6,0
19333,-93.887275,19.065808,6,0
19334,-93.801694,19.061175,6,0
19335,-93.71612,19.056495,6,0
19336,-93.630551,19.051765,6,0
19337,-93.544989,19.046987,6,0
19338,-93.459432,19.042161,6,0
19339,-93.373882,19.037286,6,0
19340,-93.288337,19.032363,6,0
19341,-93.202799,19.027391,6,0
19342,-93.117267,19.022371,6,0
19343,-93.031742,19.017302,6,0
19344,-92.946222,19.012184,6,0
19345,-92.86071,19.007019,6,0
19346,-92.775203,19.001804,6,0
19347,-92.689704,18.996542,6,0
19348,-92.604211,18.991231,6,0
19349,-92.518724,18.985871,6,0
19350,-92.433245,18.980463,6,0
19351,-92.347772,18.975007,6,0
19352,-92.262306,18.969502,6,0
19353,-92.176847,18.963949,6,0
19354,-92.091395,18.958347,6,0
19355,-92.00595,18.952697,6,0
19356,-91.920512,18.946998,6,0
19357,-91.835081,18.941252,6,0
19358,-91.749658,18.935456,6,0
19359,-91.664242,18.929613,6,0
19360,-91.578833,18.923721,6,0
19361,-91.493432,18.917781,6,0
19362,-91.408038,18.911792,6,0
19363,-91.322651,18.905755,6,1
19364,-91.237272,18.89967,6,20
19365,-91.151901,18.893536,6,5
19366,-91.066537,18.887354,6,14
19367,-90.981182,18.881124,6,1385
19368,-90.895834,18.874845,6,323
19369,-90.810494,18.868518,6,237
19370,-90.725161,18.862143,6,7
19371,-90.639837,18.85572,6,844
19372,-90.554521,18.849248,6,1
19373,-90.469213,18.842728,6,0
19374,-90.383914,18.83616,6,0
19375,-90.298622,18.829543,6,799
19376,-90.213339,18.822879,6,7
19377,-90.128064,18.816166,6,0
19378,-90.042797,18.809405,6,0
19379,-89.957539,18.802595,6,0
19380,-89.87229,18.795738,6,0
19381,-89.787049,18.788832,6,0
19382,-89.701817,18.781878,6,0
19383,-89.616593,18.774876,6,0
19384,-89.531378,18.767826,6,0
19385,-89.446172,18.760727,6,0
19386,-89.360975,18.753581,6,0
19387,-89.275787,18.746386,6,0
19388,-89.190608,18.739143,6,0
19389,-89.105438,18.731852,6,709
19390,-89.020277,18.724513,6,12
19391,-88.935125,18.717126,6,284
19392,-88.849983,18.709691,6,1465
19393,-88.76485,18.702207,6,0
19394,-88.679726,18.694676,6,0
19395,-88.594611,18.687096,6,0
19396,-88.509506,18.679469,6,984
19397,-88.424411,18.671793,6,11126
19398,-88.339325,18.664069,6,17
19399,-88.254249,18.656298,6,1642
19400,-88.169182,18.648478,6,0
19401,-88.084125,18.64061,6,0
19402,-87.999078,18.632695,6,0
19403,-87.914041,18.624731,6,0
19404,-87.829014,18.616719,6,0
19405,-87.743997,18.60866,6,30
19406,-87.65899,18.600552,6,0
19407,-87.573993,18.592397,6,0
19408,-87.489006,18.584193,6,0
19409,-87.404029,18.575942,6,0
19410,-87.319063,18.567642,6,0
19411,-87.234107,18.559295,6,0
19412,-87.149162,18.5509,6,0
19413,-87.064226,18.542457,6,0
19414,-86.979302,18.533966,6,0
19415,-117.099079,18.607993,6,0
19416,-117.014113,18.616529,6,0
19417,-116.929137,18.625017,6,0
19418,-116.84415,18.633457,6,0
19419,-116.759153,18.641849,6,0
19420,-116.674145,18.650193,6,0
19421,-116.589127,18.65849,6,0
19422,-116.504099,18.666738,6,0
19423,-116.41906,18.674939,6,0
19424,-116.334011,18.683091,6,0
19425,-116.248952,18.691196,6,0
19426,-116.163883,18.699252,6,0
19427,-116.078805,18.707261,6,0
19428,-115.993716,18.715221,6,0
19429,-115.908617,18.723134,6,0
19430,-115.823508,18.730998,6,0
19431,-115.73839,18.738815,6,0
19432,-115.653262,18.746583,6,0
19433,-115.568124,18.754303,6,0
