GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fpv
24545,11044,69003.973,6219.875145,0.090137928
24545,11011,103965.803,493.9691202,0.004751265
24545,11011,103965.803,4564.753295,0.043906296
24545,11011,103965.803,7403.36026,0.071209571
24545,11011,103965.803,6128.976666,0.058951852
24545,11044,69003.973,7404.060081,0.10729904
24546,11007,289368.998,2924.994227,0.010108181
24546,11011,103965.803,9077.920845,0.087316411
24546,11007,289368.998,2598.330401,0.008979298
24546,11007,289368.998,3463.591864,0.011969464
24546,11007,289368.998,232.006212,0.000801766
24546,11007,289368.998,4624.904301,0.015982722
24546,11044,69003.973,1905.755227,0.027618051
24547,11007,289368.998,10050.74992,0.034733334
24547,11007,289368.998,12959.64619,0.044785883
24547,11007,289368.998,2781.280707,0.009611537
24547,11007,289368.998,2738.032766,0.009462081
24547,11007,289368.998,3040.558616,0.010507548
24547,11007,289368.998,870.6146309,0.003008666
24547,11007,289368.998,4456.336042,0.015400185
24547,11007,289368.998,2734.583268,0.00945016
24547,11007,289368.998,2698.556853,0.00932566
24548,11007,289368.998,3229.872213,0.011161777
24548,11005,263388.369,6298.541557,0.023913514
24548,11005,263388.369,1573.802687,0.005975217
24548,11005,263388.369,8340.308757,0.031665441
24548,11007,289368.998,3563.931277,0.012316217
24548,11007,289368.998,6481.24876,0.022397869
24548,11005,263388.369,865.8545136,0.003287368
24548,11005,263388.369,502.3728638,0.001907346
24548,11005,263388.369,1008.27692,0.0038281
24548,11005,263388.369,12578.5093,0.04775651
24548,11005,263388.369,2481.516743,0.009421512
24548,11005,263388.369,4693.806729,0.017820858
24548,11005,263388.369,1833.121094,0.006959765
24548,11005,263388.369,1337.563595,0.005078294
24549,11004,145522.124,4061.015412,0.027906515
24549,11005,263388.369,4031.404748,0.015305933
24549,11005,263388.369,12402.78526,0.047089343
24549,11004,145522.124,4969.982452,0.034152762
24549,11004,145522.124,1279.763347,0.008794287
24549,11005,263388.369,6231.415081,0.023658657
24549,11005,263388.369,33250.68883,0.126242054
24549,11005,263388.369,3593.674831,0.013644015
24550,11004,145522.124,13790.69847,0.094767023
24550,11005,263388.369,1568.631557,0.005955584
24550,11004,145522.124,900.0097749,0.006184694
24550,11004,145522.124,1599.485881,0.010991359
24550,11004,145522.124,2641.566573,0.018152337
24550,11005,263388.369,1491.207492,0.00566163
24550,11005,263388.369,225.3314557,0.00085551
24550,11004,145522.124,5411.256811,0.037185114
24550,11005,263388.369,4378.450763,0.016623554
24551,22006,147048.147,8945.205133,0.060831811
24551,11004,145522.124,2430.356576,0.016700942
24551,11005,263388.369,175.525846,0.000666415
24551,22006,147048.147,306.6626676,0.002085458
24551,22006,147048.147,4054.938101,0.027575581
24551,22006,147048.147,3356.671403,0.022827023
24551,22006,147048.147,601.4953117,0.004090465
24551,22006,147048.147,2895.905652,0.019693588
24552,22008,146412.643,6556.716832,0.04478245
24552,22006,147048.147,14592.53032,0.099236411
24552,22006,147048.147,779.9330491,0.00530393
24552,22006,147048.147,15015.34527,0.102111761
24552,22006,147048.147,4302.19256,0.029257033
24553,22008,146412.643,17388.03655,0.118760486
24553,22011,412474.753,5371.957258,0.013023724
24553,22008,146412.643,9525.595023,0.065059921
24553,22008,146412.643,12896.73629,0.088084854
24553,22011,412474.753,1278.080923,0.003098568
24554,22011,412474.753,13313.11535,0.032276195
24554,22012,171172.580,3013.284647,0.017603781
24554,22008,146412.643,3502.857008,0.023924553
24554,22012,171172.580,5918.421306,0.034575756
24554,22012,171172.580,334.6953559,0.001955309
24554,22008,146412.643,4224.383064,0.028852584
24554,22012,171172.580,8774.931153,0.05126365
24554,22012,171172.580,6791.696488,0.039677479
24554,22011,412474.753,1185.10368,0.002873154
24554,22008,146412.643,3638.855731,0.024853426
24555,22012,171172.580,9190.119409,0.053689203
24555,22012,171172.580,1285.681058,0.007511022
24555,22012,171172.580,8384.195554,0.04898095
24555,22016,399698.024,2929.269636,0.007328707
24555,22012,171172.580,12094.14247,0.070654672
24555,22012,171172.580,19421.28827,0.113460277
24555,22012,171172.580,13290.60652,0.077644483
24555,22012,171172.580,3322.047549,0.019407592
24555,22012,171172.580,3236.289737,0.01890659
24555,22012,171172.580,4682.243288,0.027353933
24555,22012,171172.580,405.2318172,0.002367387
24555,22012,171172.580,1318.666289,0.007703724
24556,22016,399698.024,7216.237624,0.018054224
24556,22016,399698.024,8743.284729,0.021874726
24556,22016,399698.024,711.9061805,0.00178111
24557,22017,139495.221,5093.879214,0.036516514
24557,22016,399698.024,380.4764628,0.00095191
24557,22017,139495.221,789.6495446,0.005660764
24557,22017,139495.221,9774.217084,0.070068473
24557,22016,399698.024,1093.747607,0.002736435
24557,22016,399698.024,1116.216581,0.00279265
24557,22016,399698.024,2488.268374,0.006225371
24557,22016,399698.024,1614.273598,0.004038733
24557,22017,139495.221,4627.971771,0.033176561
24558,22017,139495.221,5713.508241,0.040958451
24558,22017,139495.221,2599.580237,0.018635622
24558,22017,139495.221,4623.366525,0.033143548
24558,22017,139495.221,12223.95084,0.08762989
24558,13059,128080.545,1075.348458,0.008395877
24559,13059,128080.545,22174.36873,0.173128314
24560,13059,128080.545,1297.095602,0.010127187
24560,13059,128080.545,4862.365098,0.037963339
24560,13029,221309.918,5405.479704,0.024424932
24560,13059,128080.545,17515.80608,0.13675618
24564,13006,107837.714,2036.240109,0.018882449
24564,13006,107837.714,10833.9284,0.100465115
24564,13058,36917.201,3996.000059,0.108242226
24564,13058,36917.201,9346.699967,0.25318008
24564,13006,107837.714,1184.182756,0.010981156
24565,13058,36917.201,2235.035308,0.06054184
24565,13058,36917.201,3475.213282,0.09413534
24565,13030,162417.830,6554.257208,0.040354296
24565,13058,36917.201,1296.784928,0.035126848
24565,13030,162417.830,9455.775196,0.058218825
24565,13030,162417.830,1368.923144,0.008428404
24566,13030,162417.830,1425.658923,0.008777724
24566,13030,162417.830,12724.29942,0.078342996
24566,13030,162417.830,185.0150901,0.00113913
24566,13030,162417.830,296.272668,0.001824139
24566,13030,162417.830,1695.122721,0.010436802
24566,13030,162417.830,4251.290781,0.026175025
24566,13030,162417.830,17484.98487,0.107654343
24566,13030,162417.830,4577.798936,0.028185323
24566,13030,162417.830,6046.002946,0.037224995
24571,13037,143650.462,3884.831491,0.027043641
24572,13012,149016.871,960.9715182,0.006448743
24572,13036,84884.379,1867.924072,0.02200551
24572,13037,143650.462,16284.84289,0.113364361
24572,13036,84884.379,6574.525636,0.077452715
24572,13036,84884.379,6562.310422,0.077308811
24572,13036,84884.379,1867.347831,0.021998722
24572,13037,143650.462,8946.009633,0.062276233
24574,30072,108099.962,20914.6112,0.193474733
24578,13027,84340.800,6834.990233,0.08104014
24579,13027,84340.800,2454.371597,0.029100644
24582,21086,70543.419,22818.18334,0.323462962
24582,21197,93162.809,1215.76617,0.013049909
24582,21194,108854.261,9581.597946,0.088022259
24583,21086,70543.419,2752.361884,0.039016565
24583,21194,108854.261,9100.364582,0.083601363
24583,21194,108854.261,10748.36322,0.098740859
24583,21194,108854.261,9932.514867,0.09124599
24584,21194,108854.261,2915.000514,0.026778929
24584,21194,108854.261,4295.148578,0.03945779
24584,21194,108854.261,2377.585757,0.021841917
24586,30040,70015.550,9339.854658,0.133396863
24586,30124,418494.217,6392.919796,0.015276005
24587,30124,418494.217,12018.90859,0.028719414
24587,30124,418494.217,5155.837198,0.012319972
24587,30124,418494.217,10767.58703,0.025729357
24587,30124,418494.217,1804.178647,0.00431112
24587,30124,418494.217,1502.672428,0.003590665
24587,30124,418494.217,1148.798844,0.002745077
24587,30124,418494.217,17491.05795,0.04179522
24587,30124,418494.217,1239.650559,0.002962169
24587,30124,418494.217,3229.125242,0.007716057
24587,30124,418494.217,2797.81396,0.00668543
24588,30124,418494.217,11545.22612,0.02758754
24588,30124,418494.217,21887.60116,0.052300845
24588,30124,418494.217,5513.362879,0.013174287
24589,30124,418494.217,5443.273058,0.013006806
24589,30069,66681.824,3922.296677,0.058821077
24589,30124,418494.217,14908.2254,0.035623492
24590,30069,66681.824,1065.329063,0.015976304
24590,30069,66681.824,10724.65271,0.160833224
24590,30069,66681.824,2872.496332,0.043077651
24590,30069,66681.824,763.8120714,0.011454577
24590,30069,66681.824,822.5109634,0.01233486
24590,30069,66681.824,2437.946946,0.036560892
24590,30069,66681.824,6423.280072,0.0963273
24590,30069,66681.824,2363.37635,0.035442587
24590,30069,66681.824,1802.079793,0.027025053
24591,30069,66681.824,6191.987168,0.092858695
24591,30158,159201.780,14044.84538,0.088220404
24591,30158,159201.780,4633.300435,0.029103321
24592,30158,159201.780,2516.734807,0.015808459
24592,30158,159201.780,4028.727376,0.025305794
24592,30158,159201.780,666.2908865,0.004185197
24592,30158,159201.780,4740.724852,0.02977809
24592,30158,159201.780,6919.738831,0.04346521
24669,04008,203616.387,6529.495048,0.03206763
24670,04008,203616.387,6957.868919,0.034171458
24670,04005,151579.537,3910.900956,0.025800982
24670,04008,203616.387,2534.7622,0.012448714
24670,04008,203616.387,7716.899985,0.037899209
24670,04008,203616.387,3691.793385,0.018131121
24670,04008,203616.387,5574.353685,0.027376744
24671,04008,203616.387,1987.883454,0.009762885
24675,04006,677328.665,7103.252271,0.010487157
24675,04006,677328.665,10712.09871,0.015815215
24675,04006,677328.665,3283.51277,0.004847739
24675,04006,677328.665,10480.76394,0.015473675
24678,31079,318330.872,11883.23032,0.037329808
24678,31079,318330.872,7341.65037,0.023062954
24682,31079,318330.872,18540.47715,0.058242787
24682,31079,318330.872,1060.2801,0.003330749
24683,31098,184451.049,11150.9734,0.06045492
24684,31098,184451.049,10145.11955,0.055001691
24684,31098,184451.049,409.5360689,0.002220297
24684,31098,184451.049,7455.268189,0.040418681
24685,31058,190939.554,7387.422771,0.03868985
24685,31098,184451.049,5712.382579,0.03096964
24685,31058,190939.554,7386.54308,0.038685243
24685,31058,190939.554,6006.191962,0.031455986
24686,23006,509724.959,1253.545254,0.002459258
24686,31058,190939.554,9837.773567,0.051522973
24686,23006,509724.959,3478.831086,0.006824918
24686,23006,509724.959,17517.04916,0.034365688
24687,23006,509724.959,5051.1665,0.009909592
24693,23002,1277708.179,8709.620593,0.006816596
24694,23002,1277708.179,15327.23852,0.011995884
24697,23002,1277708.179,18867.37215,0.014766574
24848,14067,169896.836,10845.34349,0.063834876
24849,14067,169896.836,17194.65563,0.10120645
24854,14058,119666.238,1544.702356,0.012908422
24859,14038,123749.407,13695.0597,0.110667679
24860,14038,123749.407,17120.5457,0.138348507
24860,14006,184714.391,1086.033223,0.005879527
24861,14006,184714.391,14478.71425,0.078384332
24862,14006,184714.391,6331.264719,0.034275969
24862,14006,184714.391,180.5675449,0.00097755
24863,14006,184714.391,6069.197033,0.032857196
24863,14006,184714.391,3286.818543,0.017794058
24863,14006,184714.391,1958.935034,0.010605211
24863,14006,184714.391,876.8376037,0.004746991
24863,14006,184714.391,120.8778624,0.000654404
24863,14006,184714.391,15143.16569,0.081981515
24863,14006,184714.391,445.1264994,0.00240981
24864,14006,184714.391,10126.94624,0.05482489
24865,14006,184714.391,1121.145261,0.006069615
24865,14006,184714.391,153.9874146,0.000833651
24865,14077,93991.302,9014.148578,0.095904072
24865,14077,93991.302,1450.58782,0.015433213
24865,14077,93991.302,3623.317765,0.038549501
24865,14083,123559.912,4432.719323,0.035875061
24865,14077,93991.302,28.4883905,0.000303096
24865,14083,123559.912,2232.474596,0.018067952
24865,14077,93991.302,1980.034116,0.021066142
24865,14077,93991.302,9033.714045,0.096112234
24866,14083,123559.912,5060.910957,0.040959166
24867,14083,123559.912,17693.71368,0.143199468
24867,14083,123559.912,7157.557571,0.05792783
24869,14097,311642.044,3563.539704,0.011434721
24869,14097,311642.044,4227.982958,0.013566793
24870,14120,318059.815,28.54542507,8.97486E-05
24870,14098,99600.433,4522.994509,0.045411394
24870,14098,99600.433,6721.871427,0.067488376
24870,14097,311642.044,1625.117919,0.005214694
24870,14097,311642.044,14387.68716,0.046167349
24870,14098,99600.433,2364.53925,0.023740251
24870,14098,99600.433,2457.832394,0.024676925
24870,14097,311642.044,2069.580211,0.006640889
24870,14120,318059.815,6670.12957,0.020971306
24870,14098,99600.433,309.5108615,0.003107525
24870,14097,311642.044,1449.314792,0.004650575
24870,14098,99600.433,670.5899189,0.006732801
24870,14097,311642.044,3489.67903,0.011197716
24870,14098,99600.433,11512.26035,0.115584441
24870,14039,73737.941,2865.579201,0.038861665
24870,14098,99600.433,1880.556238,0.018881005
24871,14098,99600.433,2727.940878,0.027388846
24871,14098,99600.433,2665.8349,0.026765294
24871,14098,99600.433,3556.319438,0.035705863
24871,14098,99600.433,4703.564706,0.04722434
24871,14098,99600.433,3876.056334,0.038916059
24871,14098,99600.433,2537.564182,0.025477441
24871,14098,99600.433,2322.152413,0.023314682
24871,14098,99600.433,5459.790773,0.054816938
24871,14070,71567.965,13839.41056,0.193374377
24871,14070,71567.965,5657.999834,0.079057716
24871,14098,99600.433,3470.577217,0.034845001
24871,14097,311642.044,287.1579069,0.000921435
24871,14070,71567.965,4682.641612,0.065429297
24872,14098,99600.433,1019.469222,0.01023559
24872,14098,99600.433,4024.801963,0.040409483
24872,14098,99600.433,2173.048964,0.021817666
24872,14098,99600.433,457.4332512,0.004592683
24872,14101,151795.247,4089.106788,0.026938306
24872,14098,99600.433,6110.597059,0.06135111
24872,14101,151795.247,14961.83366,0.09856589
24872,14070,71567.965,6170.878995,0.086224039
24872,14070,71567.965,531.1969372,0.007422273
24872,14070,71567.965,1505.870976,0.021041132
24872,14070,71567.965,2496.577922,0.034884015
24872,14098,99600.433,6334.18818,0.063595991
24872,14101,151795.247,4972.529315,0.032758136
24872,14101,151795.247,23783.14846,0.156679138
24873,14101,151795.247,3715.081751,0.024474296
24873,14101,151795.247,8687.504284,0.057231728
24873,14051,39940.549,2544.502668,0.063707253
24873,14051,39940.549,67.53924469,0.001690994
24873,14124,336615.997,4779.663641,0.014199158
24873,14101,151795.247,6627.867449,0.043663208
24873,14051,39940.549,1475.36411,0.036939004
24873,14124,336615.997,2689.047919,0.007988473
24873,14101,151795.247,26762.09885,0.176303931
24873,14124,336615.997,5710.221159,0.016963606
24873,14124,336615.997,6490.709906,0.019282238
24873,14124,336615.997,6054.734988,0.017987068
24874,14124,336615.997,2993.061295,0.008891619
24874,14124,336615.997,7844.155082,0.023302978
24874,14124,336615.997,3037.975216,0.009025047
24874,14124,336615.997,4406.046387,0.013089236
24874,14124,336615.997,993.5418059,0.002951558
24874,14124,336615.997,3574.505486,0.010618941
24874,14124,336615.997,6556.007794,0.019476222
24874,14124,336615.997,5471.79596,0.016255306
24874,14124,336615.997,9024.385735,0.026809141
24874,14124,336615.997,38836.18531,0.11537237
24874,14124,336615.997,8460.674959,0.025134501
24874,14124,336615.997,5673.428838,0.016854305
24875,14124,336615.997,19864.26166,0.059011639
24875,14124,336615.997,1131.853817,0.003362448
24876,14124,336615.997,3846.392129,0.011426647
24876,14105,95730.090,3284.087857,0.034305701
24876,14124,336615.997,12237.13461,0.036353396
24876,14093,453225.902,814.7102601,0.001797581
24876,14124,336615.997,8699.473784,0.025843911
24877,14105,95730.090,13907.05453,0.145273597
24877,14105,95730.090,975.3015434,0.010188035
24877,14105,95730.090,1082.054689,0.011303183
24878,14105,95730.090,18993.80519,0.198409979
24879,14105,95730.090,7580.024514,0.079181211
24880,14013,139234.640,867.2350751,0.006228587
24880,14013,139234.640,179.9998962,0.001292781
24880,14013,139234.640,11119.92175,0.079864621
24880,14013,139234.640,4498.915797,0.032311757
24881,14013,139234.640,1152.821429,0.008279703
24881,14013,139234.640,3484.894847,0.025028936
24881,14013,139234.640,9936.787858,0.071367211
24881,14013,139234.640,10982.49465,0.078877603
24881,14013,139234.640,9766.259724,0.070142457
