GRIDCODE,CVENTMUN,Suma de Fpv
27754,30155,0.043854257
27755,30155,0.199763027
27756,30078,0.778987679
27756,30155,0.053377354
27757,30058,0.129618146
27757,30078,0.221012321
27757,30167,0.196237136
27758,30167,0.402548174
27759,30034,0.862152786
27759,30153,0.12916967
27762,30151,0.513597921
27762,30189,0.003580558
27846,31011,0.181935096
27846,31048,0.001811253
27850,31023,0.489719767
27851,31023,0.180608195
27851,31101,0.027074557
27852,31001,0.061626293
27852,31101,0.11147776
27854,31002,0.00511292
27854,31076,0.049429245
27855,31002,0.015654318
27855,31076,0.259456831
27856,31015,0.867740012
27856,31067,0.073515202
27857,31015,0.062178765
27857,31036,0.922409025
27857,31064,0.12037845
27858,31036,0.077590976
27858,31037,0.452599131
27859,31037,0.282334413
27861,31042,0.021796297
27861,31069,0.197857879
27862,31071,0.000782849
27862,31104,0.148976307
27863,31104,0.030652142
27865,31091,0.075377456
27866,31017,0.111665725
27866,31043,0.469677607
27866,31091,0.042442144
27867,31014,0.179582667
27867,31043,0.459948066
27868,31014,0.820417334
27868,31081,0.067882205
27868,31102,0.014146613
27869,31021,0.597658782
27869,31081,0.462603384
27869,31102,0.018500505
27870,31021,0.108570808
27870,31102,0.017554717
27875,23008,0.09082147
27876,23008,0.007484215
27880,23008,0.01656719
27881,23008,0.100622865
27883,23001,0.003262561
27884,23001,0.22411245
27885,23001,0.067298172
28027,18004,0.102100978
28030,18004,0.050750562
28030,18008,0.19936187
28033,18014,0.286136244
28034,18014,0.050330206
28046,32011,0.246843984
28046,32047,0.079411494
28047,32047,0.133504911
28050,32023,0.310249947
28050,32033,0.174892315
28054,14060,0.271534875
28054,32034,0.21256918
28057,14046,0.03639803
28057,14091,0.126795879
28058,14046,0.021507692
28060,14073,0.13631272
28061,14073,0.152609165
28062,14053,0.116161396
28062,14073,0.031233177
28063,14053,0.155578657
28064,14053,0.090898092
28065,14053,0.045957405
28067,11020,0.010030315
28068,11020,0.020237915
28068,11030,0.075033299
28069,11030,0.072843151
28070,11030,0.06076471
28071,11030,0.071301003
28072,11030,0.049136976
28073,11030,0.026774628
28074,11014,0.00795981
28074,11030,0.037949758
28076,11014,0.038401394
28076,11029,0.042706839
28078,11033,0.008365134
28079,11029,0.060865821
28079,11033,0.129244761
28080,11033,0.128698144
28081,11033,0.094415853
28082,11033,0.053203172
28082,11043,0.01053585
28092,22003,0.184325023
28092,22009,0.112731751
28094,22009,0.063382886
28095,22009,0.08843056
28095,22010,0.319250871
28096,22010,0.237997561
28097,22010,0.028452246
28097,24054,0.369665923
28100,24037,0.307682977
28100,24057,0.354801042
28101,24029,0.09162419
28101,24037,0.214800108
28105,30055,0.000512683
28105,30129,0.971938327
28105,30155,0.034133257
28106,30155,0.015575781
28107,30155,0.1108471
28108,30155,0.023322793
28110,30063,0.749256279
28112,30013,0.311939125
28112,30153,0.87083033
28115,30151,0.149956777
28116,30151,0.336445301
28197,31011,0.254522435
28198,31011,0.372782062
28199,31011,0.190760407
28199,31044,0.176576848
28200,31044,0.259249122
28201,31044,0.215342225
28201,31087,0.06284243
28203,31063,0.290297089
28203,31101,0.065302083
28204,31101,0.283580019
28205,31050,0.023818833
28205,31101,0.029017079
28206,31050,0.039168378
28206,31090,0.176213831
28207,31002,0.122319615
28207,31041,0.002097333
28207,31076,0.013363155
28207,31090,0.751036935
28208,31002,0.463808949
28208,31067,0.124782477
28209,31002,0.045352694
28209,31015,0.070081224
28209,31067,0.076455802
28210,31034,0.508133836
28210,31064,0.762354891
28211,31034,0.340601779
28211,31037,0.119129694
28211,31064,0.117266659
28211,31103,0.248776483
28212,31042,0.134442897
28212,31103,0.247011011
28213,31040,0.108501639
28213,31042,0.399671099
28214,31042,0.444089704
28214,31071,0.19815242
28215,31071,0.648463044
28215,31104,0.008802588
28216,31071,0.000104713
28216,31104,0.271288028
28217,31091,0.212247831
28217,31104,0.071075859
28218,31030,0.096960118
28218,31091,0.276774085
28219,31091,0.186852422
28220,31091,0.076007345
28220,31099,0.449197484
28221,31099,0.546937079
28221,31102,0.05559799
28222,31102,0.236446583
28223,31102,0.072726331
28224,31019,0.02438751
28224,31102,0.051717101
28225,31019,0.082785238
28226,31019,0.055234515
28229,23007,0.036982766
28229,23008,0.060187078
28234,23001,0.024137715
28234,23008,0.014982114
28235,23001,0.011577716
28235,23008,0.0964262
28237,23001,0.031271386
28379,18004,0.040241402
28379,18012,0.008227064
28380,18004,0.024726965
28380,18012,0.072027609
28383,18008,0.530483869
28384,18017,0.005588882
28385,18014,0.177387316
28385,18017,0.040797498
28386,18014,0.07232618
28387,18014,0.018878991
28399,14094,0.02108659
28399,32004,0.151533917
28399,32047,0.355195917
28400,32047,0.005215434
28403,32023,0.055429588
28404,32001,0.087862305
28404,32023,0.634320465
28406,32034,0.111161013
28407,32034,0.17346896
28408,32002,0.57401258
28408,32034,0.111066535
28409,14091,0.092693508
28409,32002,0.42598742
28410,14091,0.17788219
28412,14035,0.004434677
28413,14035,0.030796452
28413,14073,0.028652641
28414,14035,0.056570191
28415,14035,0.035541056
28415,14053,0.030991009
28416,14053,0.014087498
28417,14053,0.071358327
28418,14053,0.062262592
28419,14053,0.003687428
28421,11030,0.010500833
28425,11030,0.059927953
28426,11030,0.066017131
28429,11029,0.102931451
28431,11029,0.143337101
28432,11029,0.085542769
28444,22003,0.28199098
28445,22003,0.034563971
28447,22009,0.123602468
28450,24054,0.17533849
28451,24054,0.438505935
28452,24053,0.176269154
28452,24054,0.00675175
28453,24053,0.047644392
28453,24057,0.644028891
28454,24029,0.187016874
28454,24038,1
28454,24057,0.001170068
28455,24029,0.299643707
28458,30155,0.105801682
28458,30161,0.027482566
28459,30155,0.054795093
28460,30155,0.161558583
28463,30035,0.263986811
28463,30063,0.250743722
28464,30035,0.736013189
28464,30150,0.329671955
28464,30154,0.26728656
28465,30013,0.259848707
28465,30060,0.363607835
28465,30150,0.429951703
28466,30013,0.428212168
28466,30060,0.468536237
28554,31044,0.022333718
28554,31087,0.153996198
28555,31044,0.326498087
28555,31063,0.096227397
28555,31087,0.48599865
28556,31038,0.124850088
28556,31063,0.613475515
28556,31101,0.014560324
28557,31101,0.288749682
28558,31050,0.11191003
28558,31101,0.180238494
28559,31041,0.210254524
28559,31050,0.120730572
28560,31002,0.136545354
28560,31041,0.458373389
28560,31090,0.072749234
28561,31002,0.211206149
28561,31067,0.550681137
28562,31067,0.174565381
28562,31074,0.38172449
28562,31093,0.017538391
28563,31034,0.151264385
28563,31035,0.232860229
28563,31074,0.61827551
28564,31035,0.767139772
28564,31040,0.011785628
28564,31103,0.504212505
28566,31040,0.077417273
28566,31071,0.14273654
28570,31060,0.044504012
28571,31030,0.483260442
28571,31060,0.096594326
28572,31030,0.086644674
28572,31091,0.073760513
28573,31091,0.056538203
28573,31099,0.003865438
28575,31085,0.186735592
28575,31102,0.169055099
28576,31102,0.149982409
28577,31019,0.024688594
28577,31102,0.12996602
28578,31019,0.101386811
28579,31019,0.053488948
28580,31019,0.05919799
28582,23007,0.081216976
28588,23008,0.116619444
28589,23008,0.089571345
28733,18012,0.159000331
28734,18012,0.058982961
28736,18008,0.248751994
28736,18017,0.030644877
28737,18008,0.021402267
28737,18017,0.18074548
28738,18017,0.014255405
28752,32004,0.775471821
28752,32047,0.111016176
28753,32004,0.072994262
28753,32047,0.315656068
28753,32058,0.469427356
28757,32001,0.81319299
28759,32034,0.042587704
28760,32034,0.275572621
28763,14091,0.250918442
28764,14091,0.09296995
28766,14035,0.083685602
28767,14035,0.21048611
28768,14035,0.049592875
28769,14035,0.023281499
28769,14053,0.018461696
28770,14053,0.033102794
28771,14053,0.010029495
28772,14053,0.047102767
28773,14053,0.009489783
28775,11022,0.118458159
28778,11030,0.097234274
28779,11030,0.087815943
28782,11029,0.068786839
28783,11029,0.127435137
28784,11029,0.182907997
28784,11033,0.015251673
28796,22003,0.164866229
28797,22003,0.10764367
28804,24014,0.076292665
28804,24018,0.239757195
28804,24053,0.107446441
28805,24014,0.2171294
28805,24053,0.668640012
28805,24054,0.009737902
28808,24029,0.314770759
28811,30155,0.011919869
28811,30161,0.326257302
28812,30155,0.127858541
28818,30150,0.240376341
28818,30154,0.432169271
28819,30060,0.167855927
28819,30154,0.03020728
28908,31038,0.150206207
28908,31087,0.297162723
28909,31038,0.373798716
28910,31038,0.003918021
28910,31050,0.005506936
28910,31100,0.9674158
28911,31050,0.16789589
28912,31041,0.276962391
28912,31050,0.163455757
28913,31041,0.052312365
28913,31050,0.002813015
28913,31095,0.678547624
28914,31093,0.507748053
28914,31095,0.321452377
28915,31007,0.144885607
28915,31054,0.094991244
28915,31093,0.321386608
28916,31005,0.077779394
28916,31007,0.521060885
28917,31005,0.251113949
28917,31040,0.15490942
28917,31078,0.161900374
28918,31040,0.150371018
28919,31040,0.305671424
28919,31071,0.009760433
28920,31040,0.129526605
28920,31097,0.007688118
28921,31097,0.343831983
28922,31097,0.575298642
28923,31012,0.101904486
28923,31060,0.858901662
28923,31097,0.046916156
28924,31030,0.021659385
28925,31030,0.311475382
28925,31032,0.045535179
28926,31032,0.020871415
28928,31085,0.468341979
28929,31085,0.094571683
28931,31019,0.064175849
28932,31019,0.167093284
28933,31019,0.208395169
28934,31019,0.081379428
28935,23007,0.079658589
28942,23008,0.219737158
29085,18012,0.143536763
29086,18012,0.038501035
29087,18012,0.088466422
29087,18017,0.007585128
29088,18017,0.082723264
29089,18017,0.13408771
29090,18017,0.076206684
29106,32058,0.404696189
29107,32045,0.257281593
29107,32058,0.125876455
29110,32001,0.098944705
29110,32019,0.178752282
29113,32034,0.073573987
29116,14091,0.08598253
29116,14116,0.138866656
29117,14091,0.066799955
29118,14035,0.019841336
29118,14091,0.105957544
29119,14035,0.139981631
29120,14035,0.027946449
29121,14035,0.04979127
29123,14035,0.001897685
29123,14053,0.029325922
29126,14053,0.023385015
29126,14064,0.073050956
29128,11022,0.184652938
29129,11022,0.111249008
29130,11022,0.024405657
29130,11030,0.057258597
29131,11030,0.021820659
29132,11030,0.013672096
29133,11030,0.051965649
29136,11029,0.003694257
29137,11029,0.181791789
29137,24032,0.052458164
29148,24027,0.086584238
29149,22003,0.226610128
29149,24027,0.108029516
29157,24003,0.038488448
29157,24012,0.020934482
29157,24018,0.760242806
29158,24012,0.124634263
29158,24014,0.706577935
29158,24039,0.206220336
29159,24039,0.264845211
29160,24029,0.012118252
29160,24039,0.351112819
29160,24042,0.071638615
29161,24029,0.052456773
29161,24042,0.108812121
29164,30161,0.334956612
29170,30121,0.077396425
29170,30154,0.069959399
29171,30154,0.20037749
29260,31038,0.140263297
29261,31038,0.133138791
29263,31050,0.015720764
29264,31050,0.162340068
29265,31013,0.077709686
29265,31050,0.111230611
29266,31013,0.814918619
29266,31051,0.118963907
29266,31105,0.336390351
29267,31004,0.126209113
29267,31093,0.137155275
29267,31105,0.66360965
29268,31052,0.11820291
29268,31054,0.592603428
29268,31093,0.016171673
29269,31005,0.079759715
29269,31007,0.334053508
29269,31052,0.066026163
29269,31054,0.125360429
29270,31005,0.591346942
29270,31078,0.683005586
29270,31088,0.042091217
29271,31040,0.027061717
29271,31078,0.155094039
29271,31086,1
29271,31088,0.860768601
29272,31040,0.034755276
29272,31077,0.853539746
29276,31012,0.484560508
29276,31097,0.026265102
29277,31012,0.007520698
29279,31032,0.246307875
29280,31032,0.009364674
29281,31008,0.127249807
29281,31032,0.00692494
29281,31085,0.250350745
29285,31019,5.59171E-05
29286,31019,0.00255773
29287,31019,0.055867534
29288,23007,0.122613096
29288,31019,0.019305484
29289,23007,0.088692839
29290,23007,0.049929567
29295,23008,0.015192678
29296,23005,0.066246407
29296,23008,0.053391132
29437,18012,0.029868014
29438,18012,0.057373878
29439,18012,0.127107177
29440,18012,0.03922049
29441,18017,0.114635541
29442,18017,0.023596549
29443,18017,0.062179878
29455,14076,0.281237986
29460,32045,0.605015677
29463,32019,0.052350565
29464,32019,0.396120491
29465,32019,0.203666489
29469,14116,0.461719035
29472,1001,0.025174786
29472,14035,0.105740293
29474,14035,0.062965942
29475,14035,0.037260185
29476,14035,0.002558217
29476,14053,0.018806382
29479,14064,0.026624462
29480,14064,0.096014128
29481,11022,0.237853624
29482,11022,0.120088245
29486,11030,0.065179629
29490,24032,0.241128037
29491,24043,0.19340482
29492,24043,0.351449817
29500,24024,0.0067146
29500,24027,0.295174435
29501,24019,1
29501,24027,0.510211811
29510,24003,0.13766619
29510,24012,0.608805632
29511,24012,0.105411383
29511,24026,1
29511,24039,0.019257151
29511,24041,0.076732222
29512,24039,0.067295576
29513,24039,0.091268906
29513,24042,0.227462921
29514,24042,0.481021861
29517,30161,0.253299082
29522,30121,0.002724816
29523,30121,0.140663036
29613,31038,0.073824882
29615,31050,0.003852753
29615,31059,0.03719957
29615,31100,0.0325842
29616,31050,0.019234504
29617,31050,0.052321887
29617,31059,0.079835242
29618,31020,0.322347892
29618,31059,0.003905118
29619,31013,0.107371695
29619,31020,0.677652108
29619,31039,0.37827986
29619,31051,0.667648577
29620,31004,0.812577147
29620,31051,0.213387516
29620,31052,0.025843374
29620,31054,0.005912199
29621,31004,0.061213741
29621,31052,0.443225554
29621,31054,0.181132699
29622,31052,0.228573301
29623,31009,0.154868289
29623,31052,0.029577691
29623,31072,1.000000001
29623,31088,0.097140181
29625,31077,0.146460254
29625,31084,0.184877461
29626,31031,0.624784869
29630,31012,0.337482562
29633,31008,0.052861461
29633,31032,0.332654949
29634,31008,0.716778214
29640,31096,0.008084204
29641,23007,0.043854164
29641,31096,0.023034223
29642,23007,0.069713852
29643,23007,0.038325283
29644,23005,0.021863197
29644,23007,0.043062781
29645,23005,0.020649167
29649,23005,0.081873691
29789,18015,0.07382211
29790,18012,0.06992878
29790,18015,0.077085384
29791,18012,0.050445907
29791,18015,0.034402723
29792,18015,0.004726216
29793,18012,0.057313569
29793,18015,0.015328499
29793,18017,0.054823137
29794,18017,0.043659266
29796,18017,0.046687214
29808,14031,0.516967641
29808,14076,0.718762014
29813,32045,0.13770273
29813,32048,0.239569283
29817,32018,0.298516379
29817,32019,0.066773431
29818,32019,0.061616542
29819,1003,0.012833348
29819,32018,0.373043897
29819,32019,0.040720198
29822,1001,0.00243849
29822,14116,0.399414309
29823,1001,0.065552691
29824,1001,0.042775603
29825,1001,0.134776069
29826,1001,0.06255884
29827,1001,0.008389102
29828,14035,0.057628528
29828,14053,0.010193477
29829,14053,0.021707408
29830,14053,0.033901703
29833,14064,0.116406588
29834,11022,0.190369254
29839,11030,0.001403014
29840,11030,0.061296527
29840,24050,0.071876845
29843,24032,0.230595406
29844,24032,0.080187238
29844,24043,0.455145364
29852,24024,0.01591587
29853,24024,0.091735368
29863,24012,0.140214241
29863,24041,0.434775423
29864,24041,0.447272489
29867,24034,0.254016017
29867,24042,0.111064482
29868,24034,0.056452204
29870,30161,0.058004437
29870,30205,0.220448106
29874,30121,0.018244576
29875,30121,0.099756006
29876,30121,0.174692929
29968,31059,0.08606154
29969,31059,0.12997245
29970,31059,0.256253545
29971,31059,0.12425243
29974,31026,0.280743259
29974,31052,0.057020263
29974,31082,0.585647022
29975,31068,0.318120671
29975,31082,0.196160893
29976,31009,0.383848591
29976,31052,0.031530745
29976,31068,0.047159709
29976,31106,0.10592431
29977,31009,0.46128312
29977,31027,0.05579232
29977,31084,0.040814605
29978,31084,0.367982656
29979,31031,0.375215131
29979,31084,0.260292421
29980,31006,0.162072566
29980,31084,0.018260632
29981,31006,0.170777455
29982,31006,0.153104608
