GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fter
40380,10026,373331.169,2961.594,0.007932887
40380,10005,1233696.066,8266.641,0.006700711
40380,10026,373331.169,6049.682,0.016204599
40380,10026,373331.169,886.095,0.002373483
40388,10005,1233696.066,6570.035,0.005325489
40390,10005,1233696.066,59.678,4.83731E-05
40400,10004,597356.592,9921.964,0.016609784
40403,32022,118079.831,1103.169,0.009342567
40404,32022,118079.831,19736.669,0.167146824
40404,32029,118039.684,9.835,8.33204E-05
40404,32022,118079.831,4420.592,0.037437314
40405,32014,457328.271,12113.727,0.026488034
40405,32022,118079.831,147.722,0.001251039
40405,32014,457328.271,9059.228,0.019809027
40406,32014,457328.271,25285.288,0.055289143
40407,32014,457328.271,6611.720,0.014457273
40407,32014,457328.271,5978.996,0.013073752
40407,32014,457328.271,4055.832,0.008868535
40408,32014,457328.271,9765.118,0.021352536
40417,32026,1012223.644,18116.694,0.017897916
40417,32026,1012223.644,14138.726,0.013967986
40418,32026,1012223.644,16322.680,0.016125566
40418,32026,1012223.644,269.264,0.000266013
40418,32026,1012223.644,1468.132,0.001450403
40419,32026,1012223.644,14310.232,0.014137421
40419,32026,1012223.644,4003.951,0.003955599
40419,32026,1012223.644,1809.751,0.001787896
40420,32026,1012223.644,19686.708,0.01944897
40421,32026,1012223.644,548.205,0.000541585
40421,32026,1012223.644,21518.958,0.021259095
40422,32026,1012223.644,796.031,0.000786419
40423,32026,1012223.644,11080.561,0.010946752
40431,24044,218829.865,6841.867,0.031265693
40431,24044,218829.865,11433.346,0.05224765
40444,19007,400535.793,10880.911,0.02716589
40448,28016,186634.963,28.851,0.000154583
40455,28030,193744.188,201.384,0.001039432
40458,28001,440882.766,10043.812,0.02278114
40458,28018,211133.007,9719.124,0.046033183
40458,28001,440882.766,762.788,0.001730137
40459,28001,440882.766,8307.946,0.018843888
40459,28018,211133.007,16613.252,0.07868619
40460,28001,440882.766,28314.999,0.064223419
40461,28001,440882.766,15623.216,0.035436214
40463,28001,440882.766,8019.792,0.018190306
40463,28037,767313.651,1897.466,0.002472869
40463,28001,440882.766,49.265,0.000111742
40463,28037,767313.651,1157.217,0.00150814
40464,28037,767313.651,14555.908,0.018969958
40464,28037,767313.651,16879.733,0.021998479
40464,28037,767313.651,1672.162,0.002179241
40464,28037,767313.651,2709.827,0.003531576
40465,28037,767313.651,1024.052,0.001334593
40672,03003,1850297.589,9368.443,0.005063209
40672,03003,1850297.589,4783.425,0.002585219
40672,03003,1850297.589,3058.484,0.001652969
40672,03003,1850297.589,2733.700,0.001477438
40672,03003,1850297.589,8754.524,0.004731414
40673,03003,1850297.589,8466.650,0.004575831
40674,03003,1850297.589,2370.991,0.001281411
40674,03003,1850297.589,17172.350,0.009280858
40675,03003,1850297.589,11.555,6.2449E-06
40675,03003,1850297.589,3000.007,0.001621365
40675,03003,1850297.589,7609.433,0.004112545
40675,03003,1850297.589,6129.742,0.003312841
40675,03003,1850297.589,4925.308,0.0026619
40683,03003,1850297.589,6273.043,0.003390289
40714,25006,1452230.725,332.798,0.000229164
40714,25006,1452230.725,9.851,6.78313E-06
40714,25006,1452230.725,339.344,0.000233671
40732,10026,373331.169,5089.221,0.013631922
40732,10026,373331.169,6316.856,0.016920248
40733,10026,373331.169,6497.787,0.017404888
40737,10005,1233696.066,2288.200,0.001854752
40744,10005,1233696.066,458.881,0.000371956
40744,10005,1233696.066,445.471,0.000361087
40744,10005,1233696.066,2360.075,0.001913012
40746,10005,1233696.066,3577.092,0.002899492
40753,10004,597356.592,948.820,0.001588365
40754,10004,597356.592,7311.862,0.012240364
40754,32029,118039.684,14496.613,0.122811347
40754,10031,87094.181,244.671,0.002809268
40755,32029,118039.684,15499.281,0.131305683
40756,32022,118079.831,2391.807,0.02025585
40756,32022,118079.831,1868.170,0.015821248
40756,32022,118079.831,331.369,0.002806312
40757,32022,118079.831,21591.923,0.182858692
40758,32014,457328.271,8428.761,0.01843044
40758,32022,118079.831,4505.270,0.038154446
40761,32014,457328.271,18220.436,0.039841044
40761,32014,457328.271,2130.975,0.004659618
40761,32014,457328.271,617.761,0.001350804
40762,32014,457328.271,9314.729,0.020367708
40763,32014,457328.271,9223.225,0.020167625
40764,32014,457328.271,10173.841,0.022246254
40765,32014,457328.271,1854.876,0.004055896
40768,32026,1012223.644,8845.722,0.008738901
40769,32026,1012223.644,20230.331,0.019986029
40770,32026,1012223.644,5472.249,0.005406166
40770,32026,1012223.644,248.688,0.000245685
40770,32026,1012223.644,322.620,0.000318724
40772,32026,1012223.644,14647.025,0.014470147
40772,32026,1012223.644,10472.105,0.010345643
40784,24044,218829.865,6255.436,0.028585842
40784,24044,218829.865,12060.690,0.055114459
40797,19007,400535.793,7742.221,0.01932966
40816,28037,767313.651,68.226,8.89157E-05
40817,28037,767313.651,2824.704,0.00368129
40817,28037,767313.651,3131.037,0.004080518
40817,28037,767313.651,19174.613,0.024989276
40818,28037,767313.651,12925.677,0.016845363
40818,28037,767313.651,10546.529,0.013744744
40818,28037,767313.651,7342.137,0.009568625
40819,28037,767313.651,9439.081,0.012301463
41026,03003,1850297.589,17145.324,0.009266252
41031,03003,1850297.589,4208.835,0.00227468
41032,03003,1850297.589,3278.209,0.00177172
41065,25006,1452230.725,2268.029,0.001561755
41066,25006,1452230.725,319.666,0.000220121
41067,25006,1452230.725,13.928,9.59076E-06
41080,10026,373331.169,7363.994,0.019725098
41085,10026,373331.169,14099.167,0.037765845
41085,10026,373331.169,4700.662,0.012591131
41096,10005,1233696.066,3300.883,0.002675605
41096,10020,235528.022,5910.140,0.025093149
41097,10005,1233696.066,13124.042,0.010637986
41098,10020,235528.022,2149.857,0.009127819
41099,10005,1233696.066,1911.830,0.001549677
41099,10020,235528.022,12475.699,0.052969063
41107,10031,87094.181,355.811,0.004085363
41109,32022,118079.831,14685.394,0.124368354
41109,32022,118079.831,6845.618,0.057974486
41113,32014,457328.271,8070.211,0.017646429
41114,32014,457328.271,17430.078,0.038112838
41118,32026,1012223.644,2039.820,0.002015187
41118,32014,457328.271,6261.073,0.013690544
41119,32026,1012223.644,9931.599,0.009811665
41121,32026,1012223.644,21059.469,0.020805154
41125,32026,1012223.644,1490.236,0.00147224
41126,32026,1012223.644,24383.664,0.024089206
41137,32041,60240.998,8810.042,0.146246606
41137,24044,218829.865,9500.780,0.043416284
41143,19017,1003527.775,7131.030,0.007105962
41145,19017,1003527.775,454.427,0.00045283
41149,19007,400535.793,10721.392,0.026767626
41152,28016,186634.963,20.615,0.000110457
41153,28016,186634.963,220.193,0.001179805
41158,28034,314289.922,277.925,0.000884296
41171,28037,767313.651,17592.871,0.022927875
41385,03003,1850297.589,17360.904,0.009382763
41385,03003,1850297.589,24349.347,0.013159693
41385,03003,1850297.589,884.089,0.000477809
41386,03003,1850297.589,22514.658,0.012168128
41387,03003,1850297.589,4141.442,0.002238257
41417,25006,1452230.725,163.769,0.000112771
41418,25006,1452230.725,316.538,0.000217967
41418,25006,1452230.725,16.115,1.10969E-05
41423,25005,157658.505,13853.268,0.087868828
41424,25005,157658.505,11711.564,0.074284376
41433,10026,373331.169,13429.403,0.035971823
41433,10026,373331.169,10962.214,0.029363243
41434,10026,373331.169,2301.595,0.006165022
41434,10026,373331.169,24945.918,0.06681981
41434,10026,373331.169,348.497,0.000933479
41435,10026,373331.169,4336.972,0.011616957
41437,10026,373331.169,406.934,0.001090009
41437,10026,373331.169,2661.710,0.007129622
41437,10026,373331.169,5429.684,0.014543879
41438,10026,373331.169,9113.891,0.024412351
41449,10001,370402.094,10228.802,0.027615401
41449,10020,235528.022,1852.686,0.007866097
41450,10001,370402.094,2884.318,0.007786992
41450,10020,235528.022,2739.445,0.011631078
41451,10020,235528.022,5714.830,0.024263907
41451,10020,235528.022,596.198,0.002531323
41472,32026,1012223.644,828.163,0.000818162
41473,32026,1012223.644,6846.129,0.006763455
41473,32026,1012223.644,8579.387,0.008475782
41473,32026,1012223.644,617.881,0.00061042
41473,32026,1012223.644,3441.244,0.003399688
41474,32026,1012223.644,7215.837,0.007128699
41476,32026,1012223.644,11771.695,0.01162954
41476,32026,1012223.644,1495.533,0.001477473
41476,32026,1012223.644,3483.090,0.003441028
41477,32026,1012223.644,2415.931,0.002386756
41479,32026,1012223.644,18229.301,0.018009163
41490,32041,60240.998,13334.963,0.221360255
41490,32041,60240.998,453.269,0.007524264
41490,32041,60240.998,4926.386,0.081777955
41495,19017,1003527.775,1191.777,0.001187587
41496,19017,1003527.775,8766.991,0.008736172
41496,19017,1003527.775,16060.441,0.016003983
41509,28034,314289.922,14711.564,0.046808896
41510,28034,314289.922,931.091,0.002962524
41510,28034,314289.922,1874.352,0.005963768
41511,28034,314289.922,10990.616,0.034969674
41516,28018,211133.007,228.255,0.001081096
41737,03003,1850297.589,3041.632,0.001643861
41738,03003,1850297.589,9051.119,0.00489171
41771,25006,1452230.725,14.008,9.64613E-06
41772,25006,1452230.725,55.807,3.84286E-05
41772,25006,1452230.725,133.304,9.17927E-05
41773,25006,1452230.725,3745.735,0.002579297
41774,25006,1452230.725,10433.329,0.007184346
41774,25005,157658.505,1185.360,0.007518532
41775,25005,157658.505,71.223,0.000451755
41776,25005,157658.505,832.200,0.005278495
41776,25005,157658.505,293.392,0.001860934
41776,25005,157658.505,13877.750,0.088024112
41778,25005,157658.505,1443.302,0.009154611
41778,25005,157658.505,5352.783,0.033951755
41778,25005,157658.505,8610.602,0.054615526
41786,10026,373331.169,2943.756,0.007885105
41786,10026,373331.169,332.391,0.000890338
41787,10026,373331.169,2057.574,0.005511392
41788,10026,373331.169,7961.497,0.021325562
41789,10026,373331.169,10118.275,0.027102679
41790,10026,373331.169,3866.709,0.010357316
41795,10001,370402.094,16974.460,0.045827118
41795,10001,370402.094,15710.500,0.042414716
41796,10001,370402.094,6977.397,0.018837359
41802,10001,370402.094,2036.990,0.005499401
41803,10020,235528.022,18218.465,0.077351582
41807,10008,217258.800,5363.830,0.024688667
41815,10031,87094.181,17169.685,0.197139285
41823,10027,98931.551,8967.696,0.090645462
41824,10027,98931.551,6005.640,0.060705003
41826,32026,1012223.644,1676.990,0.001656739
41826,32026,1012223.644,4541.536,0.004486692
41826,32026,1012223.644,4575.953,0.004520694
41827,32026,1012223.644,18246.446,0.018026102
41828,32026,1012223.644,19394.168,0.019159963
41829,32026,1012223.644,4647.651,0.004591526
41830,32026,1012223.644,19596.455,0.019359808
41832,32026,1012223.644,2096.274,0.002070959
41843,32041,60240.998,12318.841,0.204492652
41843,32041,60240.998,8839.782,0.146740305
41843,32041,60240.998,3020.610,0.050142098
41844,32041,60240.998,3325.165,0.055197706
41846,19017,1003527.775,25412.693,0.025323358
41847,19017,1003527.775,20980.311,0.020906558
41848,19017,1003527.775,18429.065,0.01836428
41855,19030,87103.731,1910.744,0.02193642
41856,19030,87103.731,1001.151,0.011493781
41859,28042,114880.618,3294.327,0.028676089
41862,28034,314289.922,9356.203,0.02976934
41862,28034,314289.922,11089.098,0.035283021
41862,28042,114880.618,3271.228,0.028475019
41863,28034,314289.922,8888.680,0.028281784
41863,28034,314289.922,25671.434,0.081680741
41864,28034,314289.922,5820.252,0.018518737
41872,28010,144051.151,1404.015,0.009746644
42080,03003,1850297.589,4321.377,0.002335504
42081,03003,1850297.589,8912.834,0.004816973
42086,03003,1850297.589,3825.766,0.002067649
42090,03003,1850297.589,4794.546,0.00259123
42091,03003,1850297.589,5613.810,0.003034004
42091,03003,1850297.589,686.196,0.000370857
42121,25018,408271.658,11.516,2.82066E-05
42130,25005,157658.505,12791.107,0.081131728
42131,25005,157658.505,1638.695,0.010393955
42148,10001,370402.094,1703.525,0.004599124
42149,10039,214328.181,7114.602,0.033194895
42149,10001,370402.094,17604.952,0.047529299
42150,10039,214328.181,1695.873,0.007912507
42150,10001,370402.094,19325.246,0.052173695
42151,10001,370402.094,24058.139,0.064951412
42152,10001,370402.094,770.981,0.00208147
42161,10021,349592.502,298.185,0.000852949
42162,10021,349592.502,367.786,0.001052042
42162,10021,349592.502,1719.397,0.00491829
42163,10004,597356.592,722.251,0.001209079
42167,10031,87094.181,5.996,6.88496E-05
42168,10031,87094.181,14530.838,0.166840515
42169,10006,250531.308,4464.585,0.017820469
42174,10027,98931.551,20455.003,0.206759145
42175,10027,98931.551,10875.698,0.109931537
42175,10027,98931.551,3156.159,0.03190245
42176,10027,98931.551,16865.093,0.170472336
42179,32026,1012223.644,959.036,0.000947454
42180,32026,1012223.644,8169.077,0.008070427
42183,32026,1012223.644,19115.292,0.018884455
42183,32026,1012223.644,2090.354,0.002065111
42183,32026,1012223.644,357.635,0.000353316
42184,32026,1012223.644,236.704,0.000233845
42184,32026,1012223.644,4191.672,0.004141053
42184,32026,1012223.644,820.555,0.000810646
42184,32026,1012223.644,955.383,0.000943845
42184,32026,1012223.644,3218.012,0.003179152
42189,32007,161543.410,2211.225,0.013688117
42189,32026,1012223.644,2255.516,0.002228278
42190,32007,161543.410,4948.591,0.030633197
42196,32041,60240.998,1476.671,0.024512732
42196,32041,60240.998,1606.938,0.026675149
42196,05030,864119.529,6405.928,0.007413242
42197,32041,60240.998,2128.331,0.035330278
42197,19017,1003527.775,13763.038,0.013714656
42197,05030,864119.529,2083.530,0.00241116
42198,19017,1003527.775,18738.451,0.018672578
42199,19017,1003527.775,8501.110,0.008471226
42199,19017,1003527.775,11201.856,0.011162478
42199,19017,1003527.775,13840.971,0.013792315
42200,19017,1003527.775,19690.198,0.019620979
42201,19017,1003527.775,3947.076,0.003933201
42208,19030,87103.731,21837.615,0.250708153
42209,19030,87103.731,3237.533,0.037168711
42211,28020,37335.622,190.388,0.005099371
42214,28042,114880.618,2840.987,0.024729908
42215,28042,114880.618,17246.218,0.150122953
42217,28034,314289.922,6060.640,0.019283597
42218,28034,314289.922,2598.731,0.00826858
42218,28034,314289.922,12898.044,0.041038681
42219,28034,314289.922,10068.746,0.032036489
42219,28036,47055.871,6742.075,0.143278089
42225,28010,144051.151,2523.443,0.017517684
42227,28035,508483.516,16687.111,0.032817409
42228,28035,508483.516,654.133,0.00128644
42427,03001,1410153.158,3220.613,0.002283875
42428,03003,1850297.589,116.325,6.28682E-05
42428,03001,1410153.158,5322.391,0.003774336
42429,03003,1850297.589,196.458,0.000106177
42434,03003,1850297.589,2852.865,0.001541841
42434,03003,1850297.589,2158.436,0.001166534
42435,03003,1850297.589,7704.212,0.004163769
42439,03003,1850297.589,10424.570,0.005633996
42474,25018,408271.658,3129.356,0.007664886
42477,25006,1452230.725,1347.065,0.000927583
42482,25005,157658.505,3687.022,0.023386126
42483,25005,157658.505,8167.660,0.051806023
42505,10001,370402.094,5909.434,0.015954105
42506,10001,370402.094,8882.885,0.023981736
42507,10001,370402.094,4066.739,0.010979255
42507,10001,370402.094,10566.918,0.028528236
42519,10004,597356.592,1009.570,0.001690062
42522,10006,250531.308,15644.035,0.062443435
42522,10031,87094.181,635.955,0.007301928
42522,10006,250531.308,19240.801,0.076799988
42523,10006,250531.308,7638.488,0.030489156
42523,10006,250531.308,5188.864,0.020711439
42527,10027,98931.551,8367.586,0.084579553
42527,10027,98931.551,925.134,0.009351254
42528,10027,98931.551,5656.669,0.0571776
42528,10027,98931.551,563.395,0.005694791
42528,10027,98931.551,692.300,0.006997765
42528,10027,98931.551,6141.250,0.062075746
42533,32026,1012223.644,11242.176,0.011106415
42535,32026,1012223.644,998.459,0.000986401
42536,32026,1012223.644,829.538,0.00081952
42536,32026,1012223.644,11225.716,0.011090154
42536,32026,1012223.644,13.236,1.30763E-05
42537,32026,1012223.644,4497.294,0.004442984
42538,32026,1012223.644,9341.105,0.009228302
42539,32027,253136.282,6235.218,0.024631861
42539,32026,1012223.644,7788.885,0.007694826
42539,32026,1012223.644,4185.770,0.004135223
42539,32026,1012223.644,4986.018,0.004925807
42540,32026,1012223.644,9115.724,0.009005642
42541,32026,1012223.644,8731.290,0.008625851
42541,32026,1012223.644,876.087,0.000865507
42542,32026,1012223.644,393.638,0.000388884
42542,32026,1012223.644,7073.432,0.006988013
42542,32026,1012223.644,4594.488,0.004539005
42545,32007,161543.410,129.320,0.000800527
42549,05030,864119.529,911.384,0.001054697
42549,05030,864119.529,20220.373,0.023399972
42549,05030,864119.529,601.273,0.000695822
42554,19017,1003527.775,19581.628,0.019512791
