GRIDCODE,CVENTMUN,Fpv,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
6988,7107,0.093930087,201698.9614,18945.60109
6989,7107,0.013600765,201698.9614,2743.26009
6989,7107,0.092773775,201698.9614,18712.37405
6990,7107,0.012583967,201698.9614,2538.173122
6990,7107,0.090620925,201698.9614,18278.14639
6990,7107,0.006499076,201698.9614,1310.856793
6990,7107,0.007583748,201698.9614,1529.634002
6990,7107,0.002640664,201698.9614,532.6191175
6990,7107,0.073116701,201698.9614,14747.56261
6991,7107,0.012655031,201698.9614,2552.506613
6993,7020,0.164469915,125881.4318,20703.70834
6994,7020,0.120446059,125881.4318,15161.92231
6999,7104,0.014298632,57988.42849,829.1551817
7000,7104,0.218363092,57988.42849,12662.53256
7000,7104,0.194393518,57988.42849,11272.57464
7000,7104,0.10429907,57988.42849,6048.139173
7002,7099,0.068228473,236384.2773,16128.13829
7002,7099,0.016716288,236384.2773,3951.467749
7002,7099,0.016264409,236384.2773,3844.650494
7002,7099,0.059206352,236384.2773,13995.45075
7003,7099,0.010431256,236384.2773,2465.784926
7004,7099,0.013867377,236384.2773,3278.030007
7004,7099,0.013329783,236384.2773,3150.951145
7004,7099,0.00443517,236384.2773,1048.404444
7005,7099,0.041592734,236384.2773,9831.868346
7005,7099,0.036390124,236384.2773,8602.053105
7006,7099,0.003800249,236384.2773,898.3192206
7006,7099,0.011285129,236384.2773,2667.627119
7006,7099,0.069984135,236384.2773,16543.14915
7006,7099,0.018805974,236384.2773,4445.4366
7007,7099,0.100989411,236384.2773,23872.30884
7008,7099,0.013648389,236384.2773,3226.264484
7278,12023,0.044760051,102065.9766,4568.478287
7279,12023,0.043052823,102065.9766,4394.228413
7279,12023,0.063337607,102065.9766,6464.614721
7279,12023,0.072611059,102065.9766,7411.118629
7279,12023,0.004093855,102065.9766,417.8433285
7279,12023,0.024552193,102065.9766,2505.943569
7279,12023,0.050863525,102065.9766,5191.435359
7280,12023,0.058304521,102065.9766,5950.907839
7280,20402,0.317304383,26897.85159,8534.806202
7280,20402,0.146058458,26897.85159,3928.658737
7281,20402,0.056344007,26897.85159,1515.532744
7282,20345,0.074276421,17892.93155,1329.022925
7283,20285,0.435711007,37629.94613,16395.78173
7283,20345,0.091545552,17892.93155,1638.018302
7283,20285,0.005903124,37629.94613,222.134252
7283,20345,0.04693759,17892.93155,839.8510828
7283,20285,0.091916188,37629.94613,3458.801196
7283,20312,0.286064233,9818.155296,2808.623069
7284,20312,0.713935767,9818.155296,7009.532227
7295,20277,0.321294349,96834.20632,31112.28326
7296,20277,0.20078338,96834.20632,19442.69921
7299,20059,0.078498558,60015.97562,4711.167553
7299,20351,0.03812685,2749.763345,104.8398142
7299,20059,0.06823487,60015.97562,4095.182304
7299,20289,1,373.5981269,373.5981269
7299,20059,0.051315174,60015.97562,3079.730203
7299,20351,0.223193069,2749.763345,613.7281193
7300,20059,0.063437736,60015.97562,3807.277614
7300,20059,0.22007406,60015.97562,13207.95944
7300,20351,0.738680081,2749.763345,2031.195411
7310,20122,0.155239261,5450.777855,846.1747245
7310,20125,0.071682344,34376.7371,2464.205091
7310,20410,0.632911555,22388.75334,14170.1007
7310,20410,0.159348457,22388.75334,3567.613296
7311,20052,0.267919882,60159.091,16117.81655
7311,20410,0.207739988,22388.75334,4651.039345
7312,20052,0.320757715,60159.091,19296.49258
7312,20052,0.000418772,60159.091,25.19295142
7313,20052,0.002756374,60159.091,165.8209519
7313,20052,0.013175437,60159.091,792.6223187
7313,20052,0.190029762,60159.091,11432.01774
7313,20052,0.072163631,60159.091,4341.298455
7315,20418,0.173987816,32555.26166,5664.218867
7315,20515,0.083356185,160969.8669,13417.83398
7315,20515,0.028959889,160969.8669,4661.66947
7316,20515,0.120575382,160969.8669,19409.00312
7317,20515,0.033474985,160969.8669,5388.463826
7317,20515,0.010164289,160969.8669,1636.144245
7317,20124,0.012070857,32740.33804,395.2039277
7317,20515,0.008958867,160969.8669,1442.107581
7317,20124,0.102366924,32740.33804,3351.527701
7317,20515,0.055656354,160969.8669,8958.995895
7317,20421,1,3897.195926,3897.195926
7317,20515,0.042690965,160969.8669,6871.958946
7318,20124,0.542663328,32740.33804,17766.98081
7319,20043,0.058420316,160009.6068,9347.811713
7319,20124,0.176000213,32740.33804,5762.306461
7319,20441,0.409363534,18391.77962,7528.923903
7319,20441,0.445853569,18391.77962,8200.040588
7326,20143,0.508915299,8842.665654,4500.167837
7329,20025,0.561403832,7947.443164,4461.725046
7329,20327,0.000377326,94469.66905,35.64590571
7329,20025,0.438596168,7947.443164,3485.718118
7329,20327,0.010716854,94469.66905,1012.41763
7329,20327,0.105782293,94469.66905,9993.218167
7330,20327,0.106129195,94469.66905,10025.98993
7333,7009,0.200365236,103484.1026,20734.61662
7340,7108,0.003808053,227170.3406,865.0765925
7340,7108,0.054733304,227170.3406,12433.78329
7340,7108,0.053239895,227170.3406,12094.52514
7343,7107,0.026788868,201698.9614,5403.286854
7344,7107,0.085087225,201698.9614,17162.00489
7350,7106,0.027620153,128648.1695,3553.282064
7350,7083,0.08992781,48939.26257,4401.000714
7351,7083,0.371503953,48939.26257,18181.1295
7351,7083,0.278491837,48939.26257,13629.18512
7351,7083,0.050772751,48939.26257,2484.781007
7352,7104,0.17740826,57988.42849,10287.62622
7352,7083,0.20822523,48939.26257,10190.3892
7353,7104,0.157929127,57988.42849,9158.061866
7353,7104,0.087649821,57988.42849,5082.675402
7354,7019,0.024795018,211596.241,5246.532703
7354,7019,0.066858179,211596.241,14146.93927
7354,7019,0.044143164,211596.241,9340.527629
7354,7104,0.045658479,57988.42849,2647.663449
7355,7099,0.007251037,236384.2773,1714.031093
7355,7099,0.005688645,236384.2773,1344.706296
7355,7019,0.003211541,211596.241,679.550018
7355,7099,0.016039646,236384.2773,3791.520093
7355,7019,0.019028922,211596.241,4026.448299
7356,7099,0.066897001,236384.2773,15813.39918
7357,7099,0.001081957,236384.2773,255.7577043
7357,7099,0.044400614,236384.2773,10495.60697
7359,7099,0.006980325,236384.2773,1650.039197
7361,7099,0.095688558,236384.2773,22619.27056
7361,7052,0.021295746,105665.2563,2250.220507
7362,7052,0.009064511,105665.2563,957.8039235
7625,12018,0.114308685,55473.44843,6341.096937
7626,12018,0.354021749,55473.44843,19638.80724
7627,12018,0.225630947,55473.44843,12516.52668
7627,12018,0.006527118,55473.44843,362.0817387
7627,12077,0.019522322,40041.85922,781.7100504
7627,12077,0.003489392,40041.85922,139.7217466
7627,12077,0.128870761,40041.85922,5160.224862
7627,12077,0.127894835,40041.85922,5121.146997
7628,12077,0.058898651,40041.85922,2358.411511
7628,12080,0.169486154,46263.59217,7841.038301
7631,12023,0.126099789,102065.9766,12870.49816
7631,12023,0.020771645,102065.9766,2120.078197
7631,12046,0.006111324,60421.15612,369.253281
7631,12023,0.007436454,102065.9766,759.0089864
7631,12046,0.068341044,60421.15612,4129.244876
7635,20345,0.557028423,17892.93155,9966.871441
7635,20345,0.230212013,17892.93155,4119.167795
7635,20185,0.322304949,30993.95689,9989.505697
7649,20277,0.206362777,96834.20632,19982.97574
7649,20277,0.002587149,96834.20632,250.5245311
7649,20155,0.107450747,6844.014379,735.3944598
7649,20277,0.011938333,96834.20632,1156.039032
7649,20277,0.029101229,96834.20632,2817.994457
7649,20155,0.284973021,6844.014379,1950.359451
7649,20277,0.035737043,96834.20632,3460.568242
7649,20155,0.509873606,6844.014379,3489.582293
7652,20028,0.106240039,33655.35851,3575.546605
7652,20059,0.069502837,60015.97562,4171.280546
7652,20028,0.211498189,33655.35851,7118.047364
7652,20028,0.151391253,33655.35851,5095.126884
7659,20125,0.035616037,34376.7371,1224.363151
7660,20125,0.373552473,34376.7371,12841.51515
7662,20122,0.251671061,5450.777855,1371.803047
7662,20125,0.243209558,34376.7371,8360.751038
7662,20204,0.448955024,26126.83593,11729.77424
7663,20122,0.348904017,5450.777855,1901.798289
7663,20122,0.244185661,5450.777855,1331.001794
7666,20052,0.132778427,60159.091,7987.829457
7666,20418,0.068205934,32555.26166,2220.462031
7667,20418,0.343659519,32555.26166,11187.92557
7667,20418,0.228961414,32555.26166,7453.898735
7668,20418,0.156710243,32555.26166,5101.742978
7668,20418,0.028475074,32555.26166,927.0134752
7671,20124,0.054019317,32740.33804,1768.610694
7671,20030,0.046498401,27032.69337,1256.977018
7671,20005,0.001435875,96506.87059,138.5717925
7672,20030,0.158127658,27032.69337,4274.616493
7672,20030,0.121425634,27032.69337,3282.461943
7672,20043,0.010139353,160009.6068,1622.393924
7672,20030,0.204059152,27032.69337,5516.268488
7672,20043,0.021424288,160009.6068,3428.091946
7672,20043,0.021723162,160009.6068,3475.914623
7672,20043,0.003495739,160009.6068,559.3518461
7672,20043,0.016786536,160009.6068,2686.006957
7672,20043,0.032815703,160009.6068,5250.827786
7672,20030,0.002678184,27032.69337,72.3985387
7672,20005,0.043694425,96506.87059,4216.812187
7672,20030,0.219027433,27032.69337,5920.901437
7672,20005,0.008258646,96506.87059,797.0160886
7672,20043,0.043168262,160009.6068,6907.336667
7672,20441,0.144782896,18391.77962,2662.815124
7672,20043,0.019598399,160009.6068,3135.932049
7672,20005,0.074794148,96506.87059,7218.14915
7672,20043,0.031662143,160009.6068,5066.247124
7672,20030,0.073101483,27032.69337,1976.129981
7672,20043,0.011640265,160009.6068,1862.554187
7673,20043,0.044445846,160009.6068,7111.762345
7673,20043,0.116023335,160009.6068,18564.84822
7674,20043,0.075470071,160009.6068,12075.93646
7674,20557,0.188406176,24858.26071,4683.449843
7675,20043,0.037208319,160009.6068,5953.688506
7675,20557,0.066059141,24858.26071,1642.115361
7679,20075,0.389772515,12546.021,4890.094153
7679,20143,0.491084701,8842.665654,4342.497817
7679,20075,0.610227485,12546.021,7655.926845
7679,20525,0.069333364,66935.19435,4640.842162
7681,20327,0.01682733,94469.66905,1589.672286
7681,20525,0.019729773,66935.19435,1320.616166
7682,20327,0.189914133,94469.66905,17941.12528
7682,20525,0.018158248,66935.19435,1215.425892
7682,20327,0.041693943,94469.66905,3938.81299
7682,20327,0.053924326,94469.66905,5094.213207
7683,7017,0.020965762,149866.5886,3142.067283
7683,20327,0.235021583,94469.66905,22202.4112
7686,7009,0.023306774,103484.1026,2411.880595
7686,7046,0.071523967,132146.6949,9451.655844
7686,7046,0.089899135,132146.6949,11879.87363
7686,7046,0.047130497,132146.6949,6228.139374
7687,7046,0.147172068,132146.6949,19448.30236
7688,7046,0.058268317,132146.6949,7699.965445
7689,7108,0.0332305,227170.3406,7548.984101
7689,7046,0.09269621,132146.6949,12249.49775
7690,7108,0.025452522,227170.3406,5782.058061
7690,7108,0.080525719,227170.3406,18293.05508
7691,7108,0.093466649,227170.3406,21232.85058
7692,7108,0.009072448,227170.3406,2060.991211
7692,7108,0.044243318,227170.3406,10050.76952
7692,7108,0.075481179,227170.3406,17147.08511
7693,7108,0.026781341,227170.3406,6083.926394
7693,7108,0.001297234,227170.3406,294.6930001
7693,7108,0.08220634,227170.3406,18674.84216
7693,7108,0.011546915,227170.3406,2623.116581
7696,7107,0.012121421,201698.9614,2444.878076
7697,7107,0.092928184,201698.9614,18743.51816
7697,7107,0.017657774,201698.9614,3561.554767
7697,7107,0.008659852,201698.9614,1746.683184
7700,7106,0.023748607,128648.1695,3055.214806
7700,7106,0.018473107,128648.1695,2376.531418
7701,7106,0.04712841,128648.1695,6062.983644
7702,7106,0.186483366,128648.1695,23990.74373
7703,7106,0.013377569,128648.1695,1720.999737
7703,7106,0.06081871,128648.1695,7824.215669
7703,7106,0.039835649,128648.1695,5124.783347
7703,7106,0.095806729,128648.1695,12325.36037
7703,7106,0.056205693,128648.1695,7230.759474
7703,7075,0.023966548,67433.60802,1616.150835
7704,7083,0.001078419,48939.26257,52.77702705
7704,7075,0.120138175,67433.60802,8101.350631
7705,7019,0.087787836,211596.241,18575.57609
7705,7075,0.051648308,67433.60802,3482.83175
7706,7019,0.044395035,211596.241,9393.822544
7706,7019,0.014756988,211596.241,3122.523201
7706,7019,0.064215046,211596.241,13587.66236
7707,7019,0.017981243,211596.241,3804.763451
7707,7019,0.026148383,211596.241,5532.899512
7707,7019,0.013757063,211596.241,2910.942825
7707,7019,0.037898564,211596.241,8019.193699
7707,7019,0.080664465,211596.241,17068.29762
7707,7019,0.028450947,211596.241,6020.113421
7707,7019,0.033741231,211596.241,7139.517575
7708,7041,1,5468.763851,5468.763851
7708,7019,0.029491387,211596.241,6240.266661
7708,7019,0.019256329,211596.241,4074.566739
7708,7052,0.078745851,105665.2563,8320.700559
7970,12001,0.0132872,638071.0042,8478.176863
7971,12001,0.009833815,638071.0042,6274.672318
7977,12018,0.026568691,55473.44843,1473.856884
7977,12025,0.142299354,34788.28855,4950.350977
7977,12025,0.144138752,34788.28855,5014.340501
7977,12030,0.039809016,49800.05992,1982.491403
7977,12025,0.120772803,34788.28855,4201.479114
7978,12018,0.034009309,55473.44843,1886.61367
7978,12018,0.221344967,55473.44843,12278.76863
7978,12025,0.02867824,34788.28855,997.6668713
7978,12018,0.017588534,55473.44843,975.6966503
7980,12052,0.116934893,34946.4253,4086.456517
7980,12077,0.43845929,40041.85922,17556.72515
7981,12080,0.235748043,46263.59217,10906.55132
7981,12052,0.043509853,34946.4253,1520.513832
7982,12080,0.379741558,46263.59217,17568.20858
7982,12080,0.038925221,46263.59217,1800.82055
7982,12013,0.162883087,46732.58328,7611.947443
7982,12080,0.110748461,46263.59217,5123.621619
7983,12013,0.33440058,46732.58328,15627.40293
7983,12080,0.065350563,46263.59217,3023.351802
7984,12013,0.19838773,46732.58328,9271.171104
7984,12036,0.078405827,12201.75532,956.6887227
7984,12036,0.18472552,12201.75532,2253.9756
7984,12046,0.236579658,60421.15612,14294.41643
7984,12036,0.438225576,12201.75532,5347.12125
7984,12046,0.139777889,60421.15612,8445.54164
7988,20185,0.261882353,30993.95689,8116.770361
7988,20185,0.025431633,30993.95689,788.2269301
7988,20185,0.289951594,30993.95689,8986.747201
7989,20300,0.269829364,25842.30476,6973.012649
7989,20185,0.100429471,30993.95689,3112.706703
7989,20300,0.384420632,25842.30476,9934.31513
8002,20277,0.130655577,96834.20632,12651.92911
8002,20155,0.025961113,6844.014379,177.6782307
8003,20277,0.008777815,96834.20632,849.9927097
8003,20155,0.071741513,6844.014379,490.9999446
8003,20017,0.685758527,22862.78803,15678.35184
8003,20149,1,2441.559371,2441.559371
8003,20017,0.314241473,22862.78803,7184.436192
8003,20101,0.950447364,4944.792182,4699.764694
8003,20241,0.6725778,5905.2825,3971.761913
8003,20101,0.049552636,4944.792182,245.027488
8004,20241,0.313986615,5905.2825,1854.179663
8005,20028,0.136983616,33655.35851,4610.232709
8005,20028,0.100107964,33655.35851,3369.169425
8005,20268,0.121188736,8863.891104,1074.203756
8005,20028,0.09167276,33655.35851,3085.279615
8005,20268,0.878811264,8863.891104,7789.687348
8013,20064,0.203233009,55418.69407,11262.90796
8013,20064,0.070938149,55418.69407,3931.299597
8013,20125,0.175194809,34376.7371,6022.625887
8013,20064,0.236573628,55418.69407,13110.60152
8014,20204,0.235999512,26126.83593,6165.920521
8014,20064,0.060420688,55418.69407,3348.435629
8014,20064,0.082201534,55418.69407,4555.501686
8014,20064,0.180886236,55418.69407,10024.47897
8015,20204,0.196562505,26126.83593,5135.556318
8015,20204,0.11848296,26126.83593,3095.584853
8023,20005,0.010235297,96506.87059,987.7764455
8023,20053,1,7914.509042,7914.509042
8024,20005,0.039745338,96506.87059,3835.698155
8024,20014,0.333776188,28800.27802,9612.847014
8024,20305,0.560162382,4297.610842,2407.359926
8024,20005,0.001245407,96506.87059,120.1903009
8024,20305,0.439837618,4297.610842,1890.250916
8024,20005,0.042121481,96506.87059,4065.012339
8024,20005,0.058115689,96506.87059,5608.56327
8024,20014,0.053379715,28800.27802,1537.35063
8024,20014,0.09705511,28800.27802,2795.214147
8024,20014,0.21793724,28800.27802,6276.653114
8025,20005,0.0083682,96506.87059,807.5887535
8025,20005,0.021910833,96506.87059,2114.545939
8025,20005,0.068994069,96506.87059,6658.401733
8025,20005,0.047143787,96506.87059,4549.699315
8025,20005,0.021443567,96506.87059,2069.451508
8025,20014,0.190973952,28800.27802,5500.102906
8025,20005,0.040178071,96506.87059,3877.459887
8025,20030,0.175082054,27032.69337,4732.93947
8026,20043,0.124187581,160009.6068,19871.20606
8026,20043,0.001203463,160009.6068,192.5656391
8026,20043,0.003928468,160009.6068,628.5926398
8027,20557,0.074618516,24858.26071,1854.886537
8028,20557,0.001703359,24858.26071,42.34254562
8028,20557,0.018184532,24858.26071,452.0358394
8028,20557,0.010509316,24858.26071,261.2433098
8028,20557,0.07636074,24858.26071,1898.195192
8028,20557,0.044730145,24858.26071,1111.913614
8028,20043,0.029348981,160009.6068,4696.118989
8028,20557,0.485363337,24858.26071,12065.28837
8028,20557,0.034064737,24858.26071,846.7901029
8031,20066,0.192714447,52380.83049,10094.54279
8032,20066,0.150333521,52380.83049,7874.594691
8032,20525,0.148709584,66935.19435,9953.904931
8032,20525,0.034778123,66935.19435,2327.880423
8032,20525,0.160101629,66935.19435,10716.43365
8033,20525,0.278211393,66935.19435,18622.13366
8034,20525,0.270977886,66935.19435,18137.95747
8036,7017,0.124034959,149866.5886,18588.6961
8036,7017,0.002043398,149866.5886,306.2370759
8037,7017,0.08853881,149866.5886,13269.00943
8037,7017,0.054762635,149866.5886,8207.08929
8038,7017,0.068560013,149866.5886,10274.85519
8039,7046,0.016591338,132146.6949,2192.490516
8039,7046,0.045505254,132146.6949,6013.36891
8039,7017,0.018264729,149866.5886,2737.272552
8040,7046,0.041883259,132146.6949,5534.734213
8040,7046,0.035587514,132146.6949,4702.77237
8041,7046,0.108201253,132146.6949,14298.43803
8044,7108,0.023141471,227170.3406,5257.055888
8044,7108,0.022961252,227170.3406,5216.115352
8044,7108,0.044127623,227170.3406,10024.48721
8044,7108,0.005506895,227170.3406,1251.003289
8045,7108,0.016280723,227170.3406,3698.497314
8046,7108,0.006901102,227170.3406,1567.725632
8046,7108,0.040652607,227170.3406,9235.066509
8046,7108,0.014639773,227170.3406,3325.722304
8046,7108,0.029314198,227170.3406,6659.316411
8047,7108,0.095920317,227170.3406,21790.25112
8048,7108,0.015460137,227170.3406,3512.084536
8048,7108,0.025402123,227170.3406,5770.608966
