GRIDCODE,CVENTMUN,Fter,,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
24541,11024,0.06656851,,25196.433,1677.289
24544,11027,0.148433602,,65861.583,9776.072
24545,11011,0.097038702,,27251.261,2644.427
24545,11044,0.12563583,,880.935,110.677
24545,11044,0.616333782,,880.935,542.95
24545,11044,0.258030388,,880.935,227.308
24545,11011,0.135785386,,27251.261,3700.323
24548,11007,0.098826836,,59600.694,5890.148
24549,11007,0.000227346,,59600.694,13.55
24549,11004,0.034063488,,69095.978,2353.65
24549,11005,0.009528021,,94056.572,896.173
24549,11005,0.015323533,,94056.572,1441.279
24549,11005,0.034130449,,94056.572,3210.193
24549,11005,0.009871059,,94056.572,928.438
24550,11004,0.128341942,,69095.978,8867.912
24550,11004,0.020563078,,69095.978,1420.826
24550,11005,0.002749005,,94056.572,258.562
24550,11004,0.051095434,,69095.978,3530.489
24550,11005,0.021791694,,94056.572,2049.652
24551,22006,0.279651876,,50715.551,14182.699
24551,11004,0.102520121,,69095.978,7083.728
24551,22006,0.014113265,,50715.551,715.762
24552,22006,0.00066595,,50715.551,33.774
24552,22006,0.045838899,,50715.551,2324.745
24552,22014,0.033290518,,71642.051,2385.001
24552,22008,0.045922452,,49582.305,2276.941
24554,22012,0.002610846,,46897.829,122.443
24555,22012,0.026535322,,46897.829,1244.449
24555,22012,0.021565391,,46897.829,1011.37
24555,22012,0.035304449,,46897.829,1655.702
24555,22012,0.043024998,,46897.829,2017.779
24555,22012,0.039908649,,46897.829,1871.629
24555,22012,0.067465085,,46897.829,3163.966
24555,22012,0.030014929,,46897.829,1407.635
24555,22012,0.097880927,,46897.829,4590.403
24555,22012,0.025728888,,46897.829,1206.629
24556,22016,0.138311103,,55220.773,7637.646
24556,22012,0.100040942,,46897.829,4691.703
24556,22016,0.024551033,,55220.773,1355.727
24556,22016,0.014566457,,55220.773,804.371
24556,22012,0.005513219,,46897.829,258.558
24556,22012,0.006342788,,46897.829,297.463
24556,22012,0.050550272,,46897.829,2370.698
24556,22017,0.022715946,,25246.494,573.498
24556,22016,0.07664047,,55220.773,4232.146
24561,13059,0.322547253,,54361.238,17534.068
24561,13029,0.008105759,,52036.83,421.798
24562,13029,0.066012207,,52036.83,3435.066
24562,13059,0.059333895,,54361.238,3225.464
24562,13029,0.072944086,,52036.83,3795.779
24566,13030,0.041866301,,44526.456,1864.158
24567,13015,0.022604658,,123149.886,2783.761
24567,13030,0.127560882,,44526.456,5679.834
24567,13015,0.016670068,,123149.886,2052.917
24568,13015,0.038364323,,123149.886,4724.562
24568,13055,0.328320736,,27192.69,8927.924
24568,13015,0.045914383,,123149.886,5654.351
24568,13015,0.029069341,,123149.886,3579.886
24569,13055,0.154881441,,27192.69,4211.643
24572,13036,0.574601426,,30766.704,17678.592
24574,30072,0.002448808,,62768.497,153.708
24574,30198,0.01093318,,104082.614,1137.954
24575,30072,0.006317357,,62768.497,396.531
24575,30198,0.034416123,,104082.614,3582.12
24575,30072,0.001438445,,62768.497,90.289
24575,30198,0.210433262,,104082.614,21902.444
24575,30198,0.014994281,,104082.614,1560.644
24575,30072,0.058803559,,62768.497,3691.011
24575,30198,0.305482576,,104082.614,31795.425
24576,30198,0.001680271,,104082.614,174.887
24576,30198,0.024685131,,104082.614,2569.293
24576,30198,0.007303189,,104082.614,760.135
24576,13053,0.0478864,,38518.619,1844.518
24576,30180,0.011427149,,59305.082,677.688
24576,30198,0.214003282,,104082.614,22274.021
24579,21187,0.37355761,,28383.092,10602.72
24579,13027,0.288054852,,53809.21,15500.004
24580,21086,0.268747187,,34585.002,9294.622
24581,21086,0.342942325,,34585.002,11860.661
24581,21086,0.019454242,,34585.002,672.825
24581,21111,0.010237442,,42657.53,436.704
24581,21086,0.336320669,,34585.002,11631.651
24583,30051,0.175468979,,68236.101,11973.319
24583,21194,0.202690166,,20953.35,4247.038
24585,30040,0.062517352,,50542.432,3159.779
24585,30040,0.057544105,,50542.432,2908.419
24585,30040,0.098815704,,50542.432,4994.386
24585,30040,0.165273369,,50542.432,8353.318
24586,30040,0.113575085,,50542.432,5740.361
24589,30069,0.25066671,,24125.545,6047.471
24589,30069,0.013388755,,24125.545,323.011
24589,30069,0.141991818,,24125.545,3425.63
24590,30069,0.00193177,,24125.545,46.605
24590,30069,0.20006889,,24125.545,4826.771
24590,30069,0.052870515,,24125.545,1275.53
24592,30158,0.118623272,,32318.102,3833.679
24592,30158,0.020924156,,32318.102,676.229
24667,4008,0.149840263,,103850.198,15560.941
24668,4008,0.17335966,,103850.198,18003.435
24669,4008,0.182568415,,103850.198,18959.766
24670,4008,0.023557991,,103850.198,2446.502
24670,4008,0.008547254,,103850.198,887.634
24671,4005,0.443422849,,36505.426,16187.34
24671,4008,0.062343925,,103850.198,6474.429
24690,23002,0.013967247,,479546.199,6697.94
24691,23002,0.034188278,,479546.199,16394.859
24692,23002,0.040930909,,479546.199,19628.262
24699,23002,0.047330739,,479546.199,22697.276
24700,23002,0.024514322,,479546.199,11755.75
24702,23009,0.13999186,,129767.081,18166.335
24853,14058,0.04775538,,42285.246,2019.348
24853,14058,0.116169976,,42285.246,4912.276
24853,14058,0.085032969,,42285.246,3595.64
24854,14058,0.153896208,,42285.246,6507.539
24854,14058,0.054762505,,42285.246,2315.646
24855,14058,0.020647462,,42285.246,873.083
24857,14062,0.023191573,,30417.514,705.43
24857,14062,0.016835432,,30417.514,512.092
24857,14062,0.222854964,,30417.514,6778.694
24858,14062,0.006269217,,30417.514,190.694
24859,14038,0.101771887,,81634.391,8308.086
24863,14006,0.011904286,,50242.66,598.103
24863,14006,0.051282675,,50242.66,2576.578
24863,14006,0.002448059,,50242.66,122.997
24863,14006,0.0901755,,50242.66,4530.657
24864,14006,0.030803723,,50242.66,1547.661
24864,14006,0.083902504,,50242.66,4215.485
24864,14006,0.067891748,,50242.66,3411.062
24864,14006,0.044950347,,50242.66,2258.425
24864,14006,0.017187605,,50242.66,863.551
24864,14006,0.028677761,,50242.66,1440.847
24865,14077,0.010715664,,34215.332,366.64
24865,14006,0.013731837,,50242.66,689.924
24865,14095,0.7468282,,2378.697,1776.478
24865,14006,0.042086804,,50242.66,2114.553
24865,14006,0.013867618,,50242.66,696.746
24865,14077,0.057836469,,34215.332,1978.894
24865,14095,0.2531718,,2378.697,602.219
24865,14006,0.003697296,,50242.66,185.762
24866,14083,0.18368466,,13777.868,2530.783
24866,14083,0.094090537,,13777.868,1296.367
24869,14120,0.233570766,,368.946,86.175
24870,14098,0.702704168,,8686.183,6103.817
24871,14097,0.031596094,,51353.214,1622.561
24871,14098,0.297295832,,8686.183,2582.366
24871,14097,0.107189435,,51353.214,5504.522
24871,14097,0.012435483,,51353.214,638.602
24871,14097,0.008932333,,51353.214,458.704
24871,14097,0.019479268,,51353.214,1000.323
24871,14097,0.002111708,,51353.214,108.443
24871,14097,0.002176144,,51353.214,111.752
24871,14097,0.001588878,,51353.214,81.594
24871,14097,0.033027728,,51353.214,1696.08
24871,14097,0.034731478,,51353.214,1783.573
24876,14093,0.010171681,,168654.713,1715.502
24876,14093,7.21415E-05,,168654.713,12.167
24877,14105,0.139280809,,26140.134,3640.819
24878,14105,0.707020247,,26140.134,18481.604
24878,14093,0.007522861,,168654.713,1268.766
24880,14013,0.518196517,,6653.746,3447.948
24882,14016,0.034699916,,63059.375,2188.155
24882,14016,0.066925608,,63059.375,4220.287
24882,14016,0.035381496,,63059.375,2231.135
24882,14008,0.036412724,,90825.394,3307.2
24884,14048,0.366226103,,60065.197,21997.443
24885,14048,0.140842591,,60065.197,8459.738
24885,14033,0.075290057,,36858.984,2775.115
24886,14048,0.013167758,,60065.197,790.924
24886,14048,0.077149784,,60065.197,4634.017
24890,11012,0.211393738,,39720.434,8396.651
24890,11012,0.06257419,,39720.434,2485.474
24891,11012,0.176269121,,39720.434,7001.486
24892,11001,0.031922278,,81104.018,2589.025
24893,11017,0.00697712,,216201.512,1508.464
24894,11024,0.597615543,,25196.433,15057.78
24894,11017,0.00483097,,216201.512,1044.463
24894,11024,0.060083068,,25196.433,1513.879
24894,11027,0.009272659,,65861.583,610.712
24894,11024,0.10852306,,25196.433,2734.394
24894,11027,0.045615864,,65861.583,3004.333
24894,11017,0.001101944,,216201.512,238.242
24894,11024,0.10483849,,25196.433,2641.556
24894,11017,0.051490662,,216201.512,11132.359
24895,11027,0.016885868,,65861.583,1112.13
24895,11017,0.018260566,,216201.512,3947.962
24895,11027,0.128879972,,65861.583,8488.239
24895,11017,0.016224128,,216201.512,3507.681
24895,11027,0.031969092,,65861.583,2105.535
24895,11017,0.019568365,,216201.512,4230.71
24896,11027,0.003926568,,65861.583,258.61
24896,11027,0.014069704,,65861.583,926.653
24896,11027,0.002196425,,65861.583,144.66
24897,11035,0.108175186,,59343.24,6419.466
24897,11027,0.00352796,,65861.583,232.357
24897,11027,0.087049927,,65861.583,5733.246
24897,11035,0.053641156,,59343.24,3183.24
24897,11027,0.007453845,,65861.583,490.922
24898,11035,0.158965503,,59343.24,9433.528
24898,11035,0.146196281,,59343.24,8675.761
24898,11035,0.05577011,,59343.24,3309.579
24899,11035,0.059974835,,59343.24,3559.101
24899,11035,0.000271842,,59343.24,16.132
24899,11007,0.00070219,,59600.694,41.851
24899,11035,0.106659158,,59343.24,6329.5
24899,11007,0.026317462,,59600.694,1568.539
24899,11035,0.011396614,,59343.24,676.312
24899,11035,0.039243678,,59343.24,2328.847
24900,11007,0.012776328,,59600.694,761.478
24900,11007,0.092744793,,59600.694,5527.654
24900,11007,0.019612238,,59600.694,1168.903
24901,11007,0.019687623,,59600.694,1173.396
24902,11005,0.062296274,,94056.572,5859.374
24902,11005,0.150954917,,94056.572,14198.302
24902,11005,0.124051034,,94056.572,11667.815
24902,11005,0.021709371,,94056.572,2041.909
24902,11005,0.000319659,,94056.572,30.066
24903,11005,0.039129419,,94056.572,3680.379
24903,11005,0.033083632,,94056.572,3111.733
24903,11005,0.131905424,,94056.572,12406.572
24904,22006,0.10022555,,50715.551,5082.994
24904,11005,0.014524291,,94056.572,1366.105
24904,22014,0.063487323,,71642.051,4548.362
24904,22006,0.043907164,,50715.551,2226.776
24905,22014,0.042648611,,71642.051,3055.434
24905,22006,0.000300933,,50715.551,15.262
24905,22014,0.037982288,,71642.051,2721.129
24905,22014,0.004314463,,71642.051,309.097
24905,22014,0.006199836,,71642.051,444.169
24908,22012,0.254934999,,46897.829,11955.898
24908,22012,0.037697417,,46897.829,1767.927
24908,22005,0.028548475,,91698.84,2617.862
24908,22005,0.0469126,,91698.84,4301.831
24908,22012,0.015517243,,46897.829,727.725
24908,22012,0.016081832,,46897.829,754.203
24908,22005,0.010951175,,91698.84,1004.21
24908,22012,0.029641863,,46897.829,1390.139
24908,22012,0.043235349,,46897.829,2027.644
24908,22005,0.01251813,,91698.84,1147.898
24909,22005,0.003817965,,91698.84,350.103
24909,22017,0.022364531,,25246.494,564.626
24909,22016,0.010925146,,55220.773,603.295
24909,22017,0.184135825,,25246.494,4648.784
24909,22012,0.015377215,,46897.829,721.158
24909,22017,0.022382989,,25246.494,565.092
24909,22016,0.002916475,,55220.773,161.05
24909,22017,0.161138572,,25246.494,4068.184
24910,22017,0.388142765,,25246.494,9799.244
24912,22007,0.302506886,,18664.114,5646.023
24913,13059,0.099678267,,54361.238,5418.634
24913,22004,0.066805445,,65921.064,4403.886
24913,13059,0.082200832,,54361.238,4468.539
24914,13059,0.013894717,,54361.238,755.334
24914,13059,0.073453037,,54361.238,3992.998
24914,13059,0.348891999,,54361.238,18966.201
24918,13030,0.004710952,,44526.456,209.762
24919,13030,0.055969332,,44526.456,2492.116
24920,13030,0.056677585,,44526.456,2523.652
24920,13015,0.09143423,,123149.886,11260.115
24920,13015,0.008779026,,123149.886,1081.136
24921,13015,0.043553325,,123149.886,5363.587
24921,13015,0.067678666,,123149.886,8334.62
24924,13037,0.07327251,,32745.514,2399.346
24926,13036,0.217014341,,30766.704,6676.816
24926,13036,0.124618646,,30766.704,3834.105
24927,30072,0.069306359,,62768.497,4350.256
24927,30072,0.178478927,,62768.497,11202.854
24927,13036,0.024391466,,30766.704,750.445
24927,30072,0.013512989,,62768.497,848.19
24927,30072,0.017340514,,62768.497,1088.438
24927,30072,0.008950828,,62768.497,561.83
24927,30072,0.014228619,,62768.497,893.109
24927,30072,0.070945876,,62768.497,4453.166
24928,30198,0.059660416,,104082.614,6209.612
24928,30072,0.068436926,,62768.497,4295.683
24928,30170,1,,18282.919,18282.919
24928,30198,0.016063576,,104082.614,1671.939
24929,30180,0.089779001,,59305.082,5324.351
24930,30180,0.321572779,,59305.082,19070.9
24931,13053,0.01215407,,38518.619,468.158
24932,13027,0.00479037,,53809.21,257.766
24932,13027,0.275501647,,53809.21,14824.526
24932,13053,0.241491783,,38518.619,9301.93
24933,21111,0.047874971,,42657.53,2042.228
24934,21111,0.415514354,,42657.53,17724.816
24934,21111,0.291443011,,42657.53,12432.239
24934,21111,0.025285383,,42657.53,1078.612
24934,21111,0.015292118,,42657.53,652.324
24934,21111,0.023596279,,42657.53,1006.559
24934,21111,0.047559364,,42657.53,2028.765
24934,21111,0.02732146,,42657.53,1165.466
24935,21111,0.02021336,,42657.53,862.252
24936,21194,0.267339781,,20953.35,5601.664
24937,30175,0.111992124,,16557.968,1854.362
24937,21194,0.222720758,,20953.35,4666.746
24937,21194,0.307249294,,20953.35,6437.902
24937,30175,0.170617312,,16557.968,2825.076
24938,30175,0.607876824,,16557.968,10065.205
24939,30040,0.00312575,,50542.432,157.983
24939,30175,0.056998298,,16557.968,943.776
24941,30124,0.020411801,,145383.598,2967.541
24941,30124,0.037404013,,145383.598,5437.93
24941,30124,0.007767885,,145383.598,1129.323
24942,30124,0.026696409,,145383.598,3881.22
24942,30158,0.002325044,,32318.102,75.141
24943,30069,0.325752351,,24125.545,7858.953
24943,30158,0.103459789,,32318.102,3343.624
25023,4005,0.181080177,,36505.426,6610.409
25023,4005,0.02286986,,36505.426,834.874
25024,4005,0.352627114,,36505.426,12872.803
25028,4006,0.046861231,,199177.993,9333.726
25028,4006,0.000662714,,199177.993,131.998
25028,4006,0.004448865,,199177.993,886.116
25031,31056,1,,18683.799,18683.799
25043,23002,4.83999E-05,,479546.199,23.21
25043,23002,0.008371725,,479546.199,4014.629
25044,23006,0.018489986,,212400.643,3927.285
25044,23002,0.032050539,,479546.199,15369.714
25045,23002,0.027603259,,479546.199,13237.038
25045,23002,0.029730549,,479546.199,14257.172
25045,23002,0.002602254,,479546.199,1247.901
25046,23002,0.024041262,,479546.199,11528.896
25046,23002,0.001281816,,479546.199,614.69
25051,23002,0.002728181,,479546.199,1308.289
25051,23002,0.029230322,,479546.199,14017.29
25052,23002,0.011794947,,479546.199,5656.222
25055,23009,0.157691456,,129767.081,20463.16
25206,14058,0.428297071,,42285.246,18110.647
25206,14058,0.039200032,,42285.246,1657.583
25211,14038,0.295471929,,81634.391,24120.671
25212,14038,0.115429709,,81634.391,9423.034
25217,14003,0.751048159,,9498.797,7134.054
25217,14003,0.056971635,,9498.797,541.162
25219,14083,0.04492727,,13777.868,619.002
25222,14120,0.312018561,,368.946,115.118
25225,14039,0.151046173,,5175.338,781.715
25225,14101,0.567699977,,37602.561,21346.973
25225,14101,0.319782926,,37602.561,12024.657
25226,14101,0.112517097,,37602.561,4230.931
25226,14124,0.28859224,,51886.565,14974.06
25226,14124,0.00392354,,51886.565,203.579
25227,14124,0.276805855,,51886.565,14362.505
25227,14124,0.044471049,,51886.565,2307.45
25228,14124,0.05773296,,51886.565,2995.565
25228,14124,0.063812646,,51886.565,3311.019
25228,14124,0.003044796,,51886.565,157.984
25229,14093,0.029215845,,168654.713,4927.39
25230,14093,0.117203953,,168654.713,19766.999
25230,14093,0.015759927,,168654.713,2657.986
25231,14105,0.087941516,,26140.134,2298.803
25231,14093,0.008459805,,168654.713,1426.786
25231,14105,0.065757429,,26140.134,1718.908
25231,14093,0.045620457,,168654.713,7694.105
25232,14093,0.116381728,,168654.713,19628.327
25233,14093,0.000626801,,168654.713,105.713
25233,14013,0.481803483,,6653.746,3205.798
25233,14093,0.011129301,,168654.713,1877.009
25233,14008,0.019017435,,90825.394,1727.266
25233,14125,0.075050067,,18271.536,1371.28
25233,14093,0.020181179,,168654.713,3403.651
25235,14008,0.108220857,,90825.394,9829.202
25235,14008,0.008411777,,90825.394,764.003
25235,14008,0.009192396,,90825.394,834.903
25238,14048,0.188580335,,60065.197,11327.115
25243,11012,0.330187228,,39720.434,13115.18
25244,11012,0.050526261,,39720.434,2006.925
25244,11026,0.009875026,,84188.947,831.368
25244,11026,0.043083209,,84188.947,3627.13
25244,11001,0.155933581,,81104.018,12646.84
25244,11026,0.007044583,,84188.947,593.076
25244,11001,0.021766986,,81104.018,1765.39
25244,11001,0.047852216,,81104.018,3881.007
25245,11001,0.077196743,,81104.018,6260.966
25245,11017,0.022117366,,216201.512,4781.808
25245,11001,0.012598155,,81104.018,1021.761
25245,11001,0.037445765,,81104.018,3037.002
25245,11001,0.027966777,,81104.018,2268.218
25246,11017,0.076193875,,216201.512,16473.231
25246,11017,0.001129636,,216201.512,244.229
25247,11017,0.014536957,,216201.512,3142.912
25247,11017,0.009061343,,216201.512,1959.076
25247,11017,0.018768384,,216201.512,4057.753
25248,11027,0.023011093,,65861.583,1515.547
25248,11017,0.007655876,,216201.512,1655.212
25248,11027,0.01987245,,65861.583,1308.831
25248,11027,0.027501981,,65861.583,1811.324
25248,11027,0.017190947,,65861.583,1132.223
25248,11027,0.150113337,,65861.583,9886.702
25249,11027,0.108995862,,65861.583,7178.64
25251,11035,0.052625809,,59343.24,3122.986
25252,11007,0.015903976,,59600.694,947.888
25252,11035,0.135953531,,59343.24,8067.923
25252,11009,0.083197911,,28271.359,2352.118
25252,11035,0.071126298,,59343.24,4220.865
25253,11009,0.162041733,,28271.359,4581.14
25253,11007,0.099294968,,59600.694,5918.049
25254,11007,0.049049798,,59600.694,2923.402
25254,11007,0.01636892,,59600.694,975.599
25254,11007,0.209829973,,59600.694,12506.012
25254,11009,0.053644538,,28271.359,1516.604
25254,11007,0.010940997,,59600.694,652.091
25255,11007,0.059888531,,59600.694,3569.398
