kg,PM10,PM2.5,NOx,SO2,CO,VOC, NH3,CN, CO2,CH4
30123,0.010211566,0.010391604,0.009694062,0.009964834,0.012390768,0.011834121,0.009787114,0.010525924,0.012390768,0.011834121
30124,0.014918343,0.015548407,0.014098755,0.013602765,0.014506711,0.014397067,0.012675206,0.016169283,0.014506711,0.014397067
30125,0.004376921,0.004575481,0.004374194,0.004036469,0.005700436,0.005564188,0.003659801,0.004683883,0.005700436,0.005564188
30126,0.004311636,0.004214975,0.004801973,0.004600267,0.006214618,0.006059096,0.004723232,0.004036632,0.006214618,0.006059096
30127,0.001090633,0.001221724,0.000974822,0.000805961,0.000883483,0.000898908,0.000502092,0.001314348,0.000883483,0.000898908
30128,0.008182142,0.008627728,0.008603522,0.007344239,0.008278309,0.008669113,0.006553132,0.009048729,0.008278309,0.008669113
30129,0.000776787,0.000753672,0.000798088,0.000815265,0.000776837,0.000762727,0.000837023,0.000715731,0.000776837,0.000762727
30130,0.006436548,0.006239238,0.007268768,0.007195872,0.007996722,0.008289041,0.007313814,0.005833003,0.007996722,0.008289041
30131,0.046734965,0.045950248,0.045871465,0.048302696,0.047899667,0.046764666,0.049990778,0.045587973,0.047899667,0.046764666
30132,0.001299636,0.001294125,0.001592943,0.001343737,0.001913413,0.001983558,0.001324547,0.001251208,0.001913413,0.001983558
30133,0.004581622,0.004126374,0.005330248,0.005557642,0.005571518,0.005524659,0.006358473,0.003634345,0.005571518,0.005524659
30134,0.002237902,0.002188583,0.002556496,0.002433297,0.003219293,0.003179201,0.002491498,0.002088397,0.003219293,0.003179201
30135,0.001355189,0.001493518,0.001188423,0.001053471,0.001217294,0.001150085,0.000881543,0.001652638,0.001217294,0.001150085
30136,0.000718761,0.000766656,0.00077602,0.000617031,0.000739227,0.000749093,0.000561474,0.000821149,0.000739227,0.000749093
30137,4.16E-05,3.71E-05,6.75E-05,5.22E-05,8.10E-05,8.87E-05,5.96E-05,2.96E-05,8.10E-05,8.87E-05
30138,0.005514673,0.005245457,0.005793235,0.005895189,0.006689462,0.006509867,0.006501666,0.005018942,0.006689462,0.006509867
30139,0.0005062,0.000488089,0.000498505,0.000493481,0.000638144,0.000700246,0.000503403,0.00046556,0.000638144,0.000700246
30140,0.01002659,0.010555949,0.010127783,0.009061659,0.009383788,0.00937394,0.008384928,0.011079383,0.009383788,0.00937394
30141,0.012097398,0.012615841,0.011116203,0.010984936,0.009695764,0.009708418,0.010114771,0.013176169,0.009695764,0.009708418
30142,0.00238681,0.002283522,0.002611795,0.002694877,0.002688492,0.002789986,0.002837976,0.002116188,0.002688492,0.002789986
30143,0.00260453,0.002546456,0.002755411,0.002746423,0.002618803,0.002702015,0.002870701,0.002467438,0.002618803,0.002702015
30144,0.001947421,0.001903121,0.002015414,0.00210168,0.002071389,0.002115099,0.002149931,0.001826277,0.002071389,0.002115099
30145,0.000728076,0.000680113,0.000780698,0.00082812,0.000833458,0.000839811,0.000882388,0.000614591,0.000833458,0.000839811
30146,0.000312619,0.000313737,0.000336951,0.000312861,0.000529273,0.000493794,0.000301306,0.000307089,0.000529273,0.000493794
30147,0.00104511,0.001133451,0.000947354,0.000859658,0.000825248,0.000863742,0.000541689,0.00115345,0.000825248,0.000863742
30148,0.00334905,0.003166327,0.00380405,0.003853145,0.005085241,0.004997377,0.004035129,0.002873493,0.005085241,0.004997377
30149,0.000533333,0.000504755,0.000518264,0.000620033,0.000594358,0.000592828,0.000578687,0.00044529,0.000594358,0.000592828
30150,0.000612284,0.00056867,0.000737893,0.00074096,0.001207221,0.001133835,0.000780194,0.000492387,0.001207221,0.001133835
30151,0.000818151,0.000759831,0.000910074,0.000990325,0.001306662,0.001264109,0.00103764,0.000667338,0.001306662,0.001264109
30152,0.000815677,0.000743952,0.000955675,0.000972446,0.001167517,0.001091593,0.001116963,0.000658099,0.001167517,0.001091593
30153,0.000228489,0.000197749,0.000322233,0.000297007,0.000543765,0.000500307,0.000353651,0.000157725,0.000543765,0.000500307
30154,0.000459889,0.000421999,0.000552646,0.000556373,0.000991199,0.000908944,0.000605341,0.000355995,0.000991199,0.000908944
30155,0.004584668,0.004498729,0.00451305,0.004778751,0.005239076,0.005052728,0.004960084,0.004364105,0.005239076,0.005052728
30156,9.04E-05,8.75E-05,0.000120056,0.000101514,0.000195551,0.000182921,0.000100703,8.11E-05,0.000195551,0.000182921
30157,0.001247439,0.001199057,0.001418696,0.001383322,0.002024092,0.001964439,0.001413621,0.001079208,0.002024092,0.001964439
30158,0.001708924,0.001669611,0.001980681,0.001865666,0.002291888,0.002337625,0.001905508,0.001578569,0.002291888,0.002337625
30159,0.000346009,0.000396752,0.000265938,0.000247912,0.000161151,0.000194038,0.000164568,0.000448425,0.000161151,0.000194038
30160,0.010912082,0.011151879,0.011163481,0.010457681,0.014255158,0.013548299,0.009962635,0.011155845,0.014255158,0.013548299
30161,0.002104722,0.002005446,0.002286593,0.002383577,0.003463087,0.00325446,0.002554268,0.001830747,0.003463087,0.00325446
30162,0.000547928,0.000535198,0.000667549,0.000588723,0.0009712,0.00089315,0.000633102,0.000514887,0.0009712,0.00089315
30163,0.000208425,0.000186563,0.000286375,0.000266275,0.000344155,0.000352349,0.000290186,0.000148802,0.000344155,0.000352349
30164,0.00119741,0.001177613,0.001262621,0.001239904,0.001948865,0.001808306,0.001298076,0.001130923,0.001948865,0.001808306
30165,0.000506131,0.000531073,0.000499584,0.000461078,0.000616283,0.000601753,0.000424918,0.000550053,0.000616283,0.000601753
30166,0.000613944,0.000588104,0.000707439,0.000692304,0.001011895,0.000970707,0.000731701,0.000540641,0.001011895,0.000970707
30167,0.000592926,0.000536269,0.000738897,0.000727312,0.001230932,0.001134658,0.00082706,0.00045067,0.001230932,0.001134658
30168,0.00032242,0.000313128,0.000380255,0.000334643,0.000416733,0.000419484,0.000341404,0.000292448,0.000416733,0.000419484
30169,0.005335758,0.005054736,0.006169496,0.006022891,0.008469889,0.008330273,0.006201247,0.004515336,0.008469889,0.008330273
30170,6.16E-05,6.58E-05,6.21E-05,5.34E-05,5.65E-05,6.06E-05,4.38E-05,6.80E-05,5.65E-05,6.06E-05
30171,0.000127996,0.000131848,0.000138637,0.000121476,0.000135282,0.000152093,0.000113962,0.000132333,0.000135282,0.000152093
30172,0.000610615,0.000565129,0.000734,0.000714908,0.000774218,0.000788153,0.000782755,0.000501208,0.000774218,0.000788153
30173,0.005901265,0.006172941,0.00554897,0.005443099,0.006836038,0.006736383,0.004882432,0.006337594,0.006836038,0.006736383
30174,0.015741745,0.015601636,0.016541174,0.016473419,0.018285646,0.018623679,0.016738526,0.01520792,0.018285646,0.018623679
30175,0.010282194,0.010520567,0.010002093,0.009917295,0.012516992,0.012036792,0.00940265,0.010628272,0.012516992,0.012036792
30176,0.000403577,0.000428046,0.000368149,0.00035745,0.000445729,0.000425859,0.000325173,0.000450094,0.000445729,0.000425859
30177,0.000409971,0.000404001,0.000512564,0.000433685,0.000708623,0.000709908,0.000454534,0.000390135,0.000708623,0.000709908
30178,0.001346003,0.00133302,0.001257742,0.001321108,0.001335997,0.001414582,0.001279707,0.001313942,0.001335997,0.001414582
30179,0.000479919,0.00048266,0.000511052,0.000482867,0.000869384,0.000783631,0.00047036,0.000472875,0.000869384,0.000783631
30180,1.90E-05,1.97E-05,1.91E-05,1.81E-05,2.44E-05,2.52E-05,1.78E-05,1.96E-05,2.44E-05,2.52E-05
30181,0.005355006,0.005346184,0.005724025,0.005427603,0.006636745,0.006717144,0.005439139,0.005263848,0.006636745,0.006717144
30182,0.000512283,0.000450387,0.000768294,0.000644047,0.000975799,0.001010545,0.000730018,0.000370874,0.000975799,0.001010545
30183,0.005441306,0.005431066,0.005677333,0.005583673,0.007982745,0.007503214,0.005388153,0.005286415,0.007982745,0.007503214
30184,0.000223518,0.000234868,0.000225409,0.000204878,0.00017921,0.000199865,0.000160146,0.000236072,0.00017921,0.000199865
30185,0.000404585,0.00045813,0.000311206,0.000283546,0.000275264,0.000268556,0.000215405,0.000522117,0.000275264,0.000268556
30186,0.000798826,0.000844895,0.000764089,0.000702942,0.000868098,0.000830867,0.000641526,0.000889185,0.000868098,0.000830867
30187,0.000170201,0.00015326,0.000267471,0.000209064,0.000333685,0.000347846,0.000231043,0.000126122,0.000333685,0.000347846
30188,0.001766867,0.001735158,0.002053983,0.001860188,0.003340097,0.003094062,0.001874965,0.001657091,0.003340097,0.003094062
30189,0.016788697,0.016297609,0.017034163,0.018113683,0.017313447,0.017210012,0.018955279,0.01579493,0.017313447,0.017210012
30190,0.000162736,0.000164064,0.000178391,0.000161944,0.000194986,0.000195724,0.000163363,0.00016442,0.000194986,0.000195724
30191,0.006746475,0.006967528,0.006786695,0.006406253,0.007134464,0.007137096,0.00607436,0.007184089,0.007134464,0.007137096
30192,0.002344264,0.002160334,0.0028794,0.002836892,0.003179407,0.003283855,0.003114399,0.001899108,0.003179407,0.003283855
30193,0.120819828,0.121311906,0.106751684,0.116795368,0.085830621,0.087012468,0.115021227,0.123357981,0.085830621,0.087012468
30194,0.000701257,0.000742199,0.000740124,0.00062717,0.000735977,0.000785773,0.000565019,0.000782506,0.000735977,0.000785773
30195,9.80E-05,0.00010128,9.73E-05,8.81E-05,9.33E-05,9.69E-05,5.94E-05,9.49E-05,9.33E-05,9.69E-05
30196,0.005266194,0.005681984,0.00485673,0.004512839,0.006270399,0.005972488,0.003929383,0.00608804,0.006270399,0.005972488
30197,0.000743292,0.000667359,0.001028116,0.000922091,0.001194197,0.001212774,0.001060088,0.000563339,0.001194197,0.001212774
30198,0.000236937,0.000274888,0.000193219,0.000157503,0.000160429,0.000166012,0.000100742,0.000315944,0.000160429,0.000166012
30199,0.00018076,0.000155777,0.000224977,0.000227782,0.000257215,0.000248944,0.000272241,0.00012813,0.000257215,0.000248944
30200,0.001682937,0.001737642,0.001775581,0.001582009,0.002450248,0.002334476,0.001441493,0.001747698,0.002450248,0.002334476
30201,0.001431615,0.001455732,0.001418193,0.00140061,0.001615259,0.001618736,0.001299391,0.001435295,0.001615259,0.001618736
30202,4.13E-05,3.71E-05,5.07E-05,5.35E-05,6.09E-05,6.24E-05,5.48E-05,2.96E-05,6.09E-05,6.24E-05
30203,0.000134595,0.000132675,0.000129046,0.000142239,0.00015836,0.000157274,0.000133373,0.00012523,0.00015836,0.000157274
30204,0.008582119,0.007899684,0.009628535,0.009761369,0.01215271,0.011691551,0.011124792,0.007255704,0.01215271,0.011691551
30205,0.000937328,0.000915276,0.000962008,0.000991187,0.001242926,0.001138607,0.001061078,0.000886737,0.001242926,0.001138607
30206,0.008086214,0.007786662,0.009034853,0.008497244,0.009833224,0.009562,0.009538223,0.007609211,0.009833224,0.009562
30207,0.010298885,0.010516323,0.01043401,0.01012148,0.011025465,0.011392583,0.009829077,0.010619224,0.011025465,0.011392583
30208,0.001952417,0.00194939,0.001913182,0.001924967,0.001967213,0.002027116,0.00191529,0.001944809,0.001967213,0.002027116
30209,0.00024856,0.000253313,0.000225373,0.000244017,0.000194759,0.000202603,0.000218047,0.000252504,0.000194759,0.000202603
30210,0.001150332,0.001064775,0.001216373,0.001420841,0.001180641,0.00127308,0.001441818,0.000927902,0.001180641,0.00127308
30211,0.001643919,0.001627593,0.001642878,0.001753547,0.001349332,0.001471485,0.001725057,0.001591862,0.001349332,0.001471485
30212,0.000214788,0.000190271,0.000271862,0.000286172,0.000297355,0.00031855,0.000311396,0.00015427,0.000297355,0.00031855
31001,0.000583734,0.000555965,0.000462499,0.000522718,0.000716531,0.000704576,0.00064183,0.000521664,0.000716531,0.000704576
31002,0.003358183,0.003331675,0.003096199,0.003109127,0.003717481,0.003908287,0.003087733,0.00327766,0.003717481,0.003908287
31003,0.003023464,0.003146113,0.003742457,0.003409193,0.002866948,0.002113383,0.002747355,0.003348126,0.002866948,0.002113383
31004,0.001866644,0.001909614,0.001670453,0.001710526,0.002057326,0.002458007,0.001473415,0.001874291,0.002057326,0.002458007
31005,0.000305475,0.000274711,0.00017828,0.000223523,0.000449202,0.000540382,0.000328576,0.000229995,0.000449202,0.000540382
31006,0.003369287,0.003424548,0.00368001,0.00344089,0.003448977,0.003300927,0.002924296,0.003507227,0.003448977,0.003300927
31007,0.001018344,0.000954598,0.00078663,0.000901606,0.001288095,0.001308513,0.001170969,0.000877578,0.001288095,0.001308513
31008,0.000188564,0.000164628,0.000148788,0.000186314,0.000274215,0.000216721,0.000311084,0.000143502,0.000274215,0.000216721
31009,0.000795502,0.000727684,0.000655354,0.000753164,0.000984743,0.000925047,0.001016049,0.000665908,0.000984743,0.000925047
31010,0.00012723,0.000117984,0.000101659,0.00012139,0.000198192,0.000161804,0.000186466,0.000106855,0.000198192,0.000161804
31011,0.000972495,0.000955053,0.000971501,0.001006994,0.001094662,0.000851097,0.001110203,0.000950698,0.001094662,0.000851097
31012,0.00098597,0.000996708,0.001011305,0.001022175,0.001045662,0.000776405,0.001037633,0.00101702,0.001045662,0.000776405
31013,0.003272822,0.003108867,0.002685928,0.002853985,0.003786445,0.004233787,0.003297564,0.00291419,0.003786445,0.004233787
31014,8.59E-05,6.86E-05,6.78E-05,8.95E-05,0.000138718,0.000119275,0.000155567,5.39E-05,0.000138718,0.000119275
31015,0.000323646,0.000297371,0.000217008,0.000276406,0.000463851,0.000453471,0.000410523,0.000261966,0.000463851,0.000453471
31016,0.00021883,0.000193126,0.000156423,0.000195947,0.000301066,0.000248436,0.000315612,0.000165895,0.000301066,0.000248436
31017,0.000246382,0.000210865,0.000191168,0.00025216,0.000363633,0.000276786,0.000417361,0.000179834,0.000363633,0.000276786
31018,0.000318832,0.000288927,0.00022229,0.000287633,0.000435721,0.000365555,0.000449621,0.000255332,0.000435721,0.000365555
31019,0.001027518,0.000883264,0.000904279,0.001083838,0.001230327,0.000910164,0.001706435,0.000788141,0.001230327,0.000910164
31020,0.000758852,0.00068429,0.000459151,0.000570093,0.001046734,0.00128886,0.000790717,0.000580508,0.001046734,0.00128886
31021,0.000586166,0.00052513,0.000409227,0.00050583,0.000798121,0.000818254,0.000733513,0.000455459,0.000798121,0.000818254
31022,0.000185604,0.000161841,0.000148042,0.000185372,0.000265258,0.000191355,0.000310641,0.000141314,0.000265258,0.000191355
31023,0.000958419,0.000940009,0.000742393,0.000834604,0.001130274,0.001084875,0.001044542,0.00090336,0.001130274,0.001084875
31024,0.000455306,0.000446564,0.000396327,0.000434381,0.000537293,0.000450154,0.000502664,0.00043571,0.000537293,0.000450154
31025,0.001632754,0.001687741,0.00193037,0.001806707,0.001602189,0.001175666,0.0015087,0.00178068,0.001602189,0.001175666
31026,0.000710426,0.000669547,0.000561999,0.000629882,0.000873528,0.00092464,0.000764358,0.000620231,0.000873528,0.00092464
31027,0.002199702,0.002105648,0.002153181,0.002215345,0.002388548,0.002109458,0.002510096,0.002056131,0.002388548,0.002109458
31028,0.0005286,0.000503396,0.000505495,0.000558776,0.000628054,0.000467005,0.000694291,0.000489686,0.000628054,0.000467005
31029,0.000964453,0.000947482,0.000969473,0.001004434,0.001082935,0.000831462,0.001108999,0.000944749,0.001082935,0.000831462
31030,0.000182919,0.000157219,0.000140413,0.000179384,0.000227967,0.000166622,0.000317662,0.00013769,0.000227967,0.000166622
31031,0.000280941,0.000273397,0.000223298,0.000257836,0.000379731,0.000326018,0.000312206,0.000257677,0.000379731,0.000326018
31032,0.001206028,0.001142674,0.001168702,0.00124694,0.00136862,0.001107237,0.001520899,0.001106681,0.00136862,0.001107237
31033,0.002887397,0.002785401,0.002683205,0.002742256,0.003238069,0.003319917,0.002895264,0.002690553,0.003238069,0.003319917
31034,0.000448802,0.000443044,0.000323398,0.000385788,0.000515504,0.00043499,0.000533905,0.00042821,0.000515504,0.00043499
31035,0.000849502,0.000809649,0.000763531,0.000857245,0.001006267,0.000786742,0.001076502,0.00077799,0.001006267,0.000786742
31036,0.000881086,0.000834787,0.000654105,0.000752014,0.001164131,0.001267737,0.000900391,0.00076422,0.001164131,0.001267737
31037,0.000551302,0.000521648,0.000526475,0.000587168,0.000663585,0.000494091,0.000735583,0.000504027,0.000663585,0.000494091
31038,0.007954994,0.008076433,0.007117107,0.00700442,0.008420314,0.010517105,0.006009923,0.007938831,0.008420314,0.010517105
31039,0.000726973,0.000685128,0.000566173,0.000635149,0.000892466,0.00095237,0.000766834,0.000632472,0.000892466,0.00095237
31040,0.005312224,0.005106737,0.005229748,0.005206637,0.005813192,0.005828934,0.00545765,0.004956321,0.005813192,0.005828934
31041,0.024460357,0.024459416,0.021198648,0.021218042,0.026504875,0.033178842,0.01941955,0.023713253,0.026504875,0.033178842
31042,0.000565847,0.000538468,0.000514891,0.000570631,0.000669737,0.00053393,0.000699863,0.000517244,0.000669737,0.00053393
31043,0.000166689,0.000138355,0.000108742,0.000140423,0.000237332,0.00023937,0.000234284,0.000108705,0.000237332,0.00023937
31044,0.001246231,0.001205409,0.000885059,0.000980632,0.001622747,0.00194418,0.00107235,0.001110473,0.001622747,0.00194418
31045,0.000190298,0.00017262,0.000128623,0.00016165,0.000270696,0.000250112,0.000244715,0.000149783,0.000270696,0.000250112
31046,0.000410017,0.00040392,0.000384903,0.000419967,0.000483882,0.000363594,0.000495888,0.000402203,0.000483882,0.000363594
31047,0.001726154,0.001767666,0.002008817,0.001903522,0.001715807,0.001259123,0.001671671,0.001851172,0.001715807,0.001259123
31048,0.00236696,0.002235714,0.001980873,0.002145083,0.002744017,0.002811038,0.002616113,0.002101892,0.002744017,0.002811038
31049,0.000184929,0.000180387,0.000138782,0.000172556,0.000277539,0.000214477,0.000247571,0.000170052,0.000277539,0.000214477
31050,0.741881221,0.745151437,0.751227396,0.75001159,0.722111281,0.718979744,0.747422561,0.748859289,0.722111281,0.718979744
31051,0.000785648,0.000729823,0.000613331,0.000696014,0.000964883,0.00100553,0.00088582,0.000667589,0.000964883,0.00100553
31052,0.009565747,0.009782101,0.010159811,0.009823896,0.009207726,0.008962318,0.008893311,0.010010447,0.009207726,0.008962318
